Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point
13-Mar-20,13,"1,226.10","1,425.43",43,41
13-Mar-20,14,"1,216.50","1,408.90",45,43
13-Mar-20,15,"1,204.50","1,384.47",47,45
13-Mar-20,16,"1,160.20","1,328.90",47,45
13-Mar-20,17,"1,163.90","1,315.93",48,45
13-Mar-20,18,"1,209.70","1,324.02",50,43
13-Mar-20,19,"1,280.00","1,344.15",52,32
13-Mar-20,20,"1,300.00","1,380.84",48,26
13-Mar-20,21,"1,220.90","1,335.30",47,23
13-Mar-20,22,"1,120.60","1,259.14",45,23
13-Mar-20,23,"1,011.70","1,161.73",44,20
13-Mar-20,24,913.9,"1,068.40",41,20
14-Mar-20,1,894.7,"1,003.80",41,19
14-Mar-20,2,863.6,965.99,39,19
14-Mar-20,3,861.3,947.34,39,19
14-Mar-20,4,858.9,943.1,37,19
14-Mar-20,5,872.5,959.94,36,19
14-Mar-20,6,923.4,"1,004.66",36,18
14-Mar-20,7,993,"1,076.50",30,19
14-Mar-20,8,"1,077.50","1,147.41",37,19
14-Mar-20,9,"1,135.60","1,214.56",38,19
14-Mar-20,10,"1,131.30","1,249.19",40,20
14-Mar-20,11,"1,120.40","1,248.40",42,20
14-Mar-20,12,"1,086.30","1,227.02",43,20
14-Mar-20,13,"1,073.60","1,205.08",47,21
14-Mar-20,14,"1,058.40","1,175.05",49,21
14-Mar-20,15,"1,047.90","1,159.79",50,20
14-Mar-20,16,"1,056.50","1,155.65",50,20
14-Mar-20,17,"1,082.10","1,183.33",51,19
14-Mar-20,18,"1,132.70","1,238.64",49,19
14-Mar-20,19,"1,203.10","1,286.50",47,19
14-Mar-20,20,"1,216.50","1,313.79",45,18
14-Mar-20,21,"1,164.30","1,266.43",44,18
14-Mar-20,22,"1,060.20","1,192.24",43,19
14-Mar-20,23,962.8,"1,102.54",42,16
14-Mar-20,24,876.2,"1,022.95",40,14
15-Mar-20,1,908.4,965.69,39,14
15-Mar-20,2,869.3,930.76,38,14
15-Mar-20,3,845.9,918.52,38,13
15-Mar-20,4,835.1,908.95,37,9
15-Mar-20,5,844.7,920.19,36,11
15-Mar-20,6,881.1,957.28,34,7
15-Mar-20,7,931.7,"1,016.45",33,9
15-Mar-20,8,"1,041.70","1,081.31",32,10
15-Mar-20,9,"1,131.80","1,157.06",33,10
15-Mar-20,10,"1,152.90","1,206.45",34,9
15-Mar-20,11,"1,149.40","1,225.61",35,9
15-Mar-20,12,"1,123.10","1,218.82",36,9
15-Mar-20,13,"1,104.90","1,198.83",38,10
15-Mar-20,14,"1,102.50","1,167.53",38,8
15-Mar-20,15,"1,096.50","1,146.03",41,6
15-Mar-20,16,"1,066.40","1,148.50",42,6
15-Mar-20,17,"1,096.80","1,186.42",42,6
15-Mar-20,18,"1,160.00","1,256.51",41,6
15-Mar-20,19,"1,247.60","1,311.70",39,6
15-Mar-20,20,"1,277.90","1,360.42",35,6
15-Mar-20,21,"1,227.00","1,311.96",32,5
15-Mar-20,22,"1,143.40","1,230.54",30,1
15-Mar-20,23,"1,002.10","1,142.16",28,-1
15-Mar-20,24,933.3,"1,066.42",27,4
16-Mar-20,1,931.8,"1,023.93",25,4
16-Mar-20,2,912.1,"1,002.62",24,3
16-Mar-20,3,925.3,"1,001.38",21,3
16-Mar-20,4,921.2,"1,018.03",20,4
16-Mar-20,5,958.8,"1,059.49",18,7
16-Mar-20,6,"1,078.00","1,164.77",14,4
16-Mar-20,7,"1,287.20","1,318.15",15,8
16-Mar-20,8,"1,350.10","1,417.81",14,7
16-Mar-20,9,"1,365.60","1,440.60",17,10
16-Mar-20,10,"1,326.90","1,423.45",23,8
16-Mar-20,11,"1,283.70","1,417.52",26,4
16-Mar-20,12,"1,247.50","1,400.74",29,2
16-Mar-20,13,"1,222.20","1,374.57",32,2
16-Mar-20,14,"1,192.50","1,351.95",34,0
16-Mar-20,15,"1,180.10","1,318.12",36,-3
16-Mar-20,16,"1,195.00","1,306.39",38,-2
16-Mar-20,17,"1,224.00","1,321.34",39,0
16-Mar-20,18,"1,305.40","1,382.97",38,6
16-Mar-20,19,"1,365.70","1,440.54",36,10
16-Mar-20,20,"1,417.50","1,470.54",30,12
16-Mar-20,21,"1,353.20","1,413.25",29,12
16-Mar-20,22,"1,260.20","1,315.59",28,14
16-Mar-20,23,"1,075.40","1,206.12",28,15
16-Mar-20,24,974.7,"1,113.67",27,16
17-Mar-20,1,955.3,"1,054.64",27,17
17-Mar-20,2,930.3,"1,026.54",26,18
17-Mar-20,3,914,"1,013.70",27,19
17-Mar-20,4,914.2,"1,015.98",27,19
17-Mar-20,5,959.3,"1,048.59",27,19
17-Mar-20,6,"1,066.00","1,135.24",28,20
17-Mar-20,7,"1,228.40","1,266.43",29,21
17-Mar-20,8,"1,330.80","1,368.25",29,22
17-Mar-20,9,"1,339.50","1,434.82",30,23
17-Mar-20,10,"1,352.10","1,465.57",30,25
17-Mar-20,11,"1,345.70","1,489.39",32,27
17-Mar-20,12,"1,333.40","1,509.02",33,30
17-Mar-20,13,"1,296.30","1,509.57",34,30
17-Mar-20,14,"1,279.50","1,502.71",35,31
17-Mar-20,15,"1,243.80","1,469.78",36,31
17-Mar-20,16,"1,221.30","1,422.01",37,34
17-Mar-20,17,"1,249.00","1,417.64",39,33
17-Mar-20,18,"1,300.10","1,428.58",41,34
17-Mar-20,19,"1,321.10","1,442.90",41,34
17-Mar-20,20,"1,327.00","1,445.46",40,34
17-Mar-20,21,"1,295.80","1,382.55",35,33
17-Mar-20,22,"1,136.70","1,288.29",37,34
17-Mar-20,23,"1,004.80","1,178.35",39,31
17-Mar-20,24,932.4,"1,094.18",39,28
18-Mar-20,1,909.9,"1,036.68",38,27
18-Mar-20,2,871.6,"1,005.96",39,24
18-Mar-20,3,877.7,993.46,38,23
18-Mar-20,4,861.4,"1,000.21",39,21
18-Mar-20,5,892.2,"1,039.07",38,19
18-Mar-20,6,"1,008.10","1,126.42",35,19
18-Mar-20,7,"1,169.60","1,256.69",34,19
18-Mar-20,8,"1,243.80","1,344.86",33,17
18-Mar-20,9,"1,285.40","1,370.32",36,18
18-Mar-20,10,"1,245.30","1,354.29",39,18
18-Mar-20,11,"1,217.10","1,335.68",41,18
18-Mar-20,12,"1,160.60","1,318.88",43,18
18-Mar-20,13,"1,137.20","1,299.74",44,16
18-Mar-20,14,"1,107.90","1,276.25",47,15
18-Mar-20,15,"1,102.80","1,241.64",48,12
18-Mar-20,16,"1,114.20","1,222.96",50,11
18-Mar-20,17,"1,137.00","1,245.09",52,11
18-Mar-20,18,"1,211.40","1,309.20",53,11
18-Mar-20,19,"1,278.80","1,357.09",51,12
18-Mar-20,20,"1,355.50","1,387.40",49,14
18-Mar-20,21,"1,293.70","1,324.14",44,18
18-Mar-20,22,"1,189.10","1,225.37",43,24
18-Mar-20,23,"1,004.80","1,118.64",42,24
18-Mar-20,24,906.1,"1,033.00",41,25
19-Mar-20,1,937.6,976.95,39,25
19-Mar-20,2,918.1,947.93,40,25
19-Mar-20,3,903.8,933.47,40,25
19-Mar-20,4,884.8,938.06,40,24
19-Mar-20,5,913.3,970.82,40,24
19-Mar-20,6,"1,026.20","1,057.23",40,25
19-Mar-20,7,"1,187.90","1,189.68",37,31
19-Mar-20,8,"1,272.40","1,305.05",34,30
19-Mar-20,9,"1,302.10","1,377.66",32,31
19-Mar-20,10,"1,335.10","1,411.42",33,31
19-Mar-20,11,"1,330.30","1,427.00",33,32
19-Mar-20,12,"1,327.80","1,444.34",35,32
19-Mar-20,13,"1,276.60","1,434.74",36,34
19-Mar-20,14,"1,275.60","1,431.38",39,36
19-Mar-20,15,"1,247.30","1,413.71",40,37
19-Mar-20,16,"1,229.10","1,388.74",41,38
19-Mar-20,17,"1,234.50","1,390.59",41,38
19-Mar-20,18,"1,283.00","1,430.66",41,38
19-Mar-20,19,"1,340.30","1,438.88",40,37
19-Mar-20,20,"1,340.50","1,426.70",40,37
19-Mar-20,21,"1,281.40","1,350.46",39,36
19-Mar-20,22,"1,176.50","1,252.60",38,35
19-Mar-20,23,"1,004.30","1,145.72",38,35
19-Mar-20,24,886.3,"1,054.18",38,35
20-Mar-20,1,920.4,995.52,38,35
20-Mar-20,2,890.2,960.16,37,35
20-Mar-20,3,871.8,944.55,37,35
20-Mar-20,4,837.3,944.23,37,35
20-Mar-20,5,846.2,974.54,37,35
20-Mar-20,6,964.3,"1,056.14",36,35
20-Mar-20,7,"1,131.60","1,173.39",37,35
20-Mar-20,8,"1,234.60","1,267.19",37,35
20-Mar-20,9,"1,245.40","1,339.22",37,36
20-Mar-20,10,"1,275.40","1,374.70",38,36
20-Mar-20,11,"1,289.90","1,389.24",39,37
20-Mar-20,12,"1,264.20","1,393.40",42,40
20-Mar-20,13,"1,204.70","1,382.30",44,41
20-Mar-20,14,"1,183.10","1,360.01",46,43
20-Mar-20,15,"1,167.90","1,320.98",49,45
20-Mar-20,16,"1,172.00","1,279.97",51,47
20-Mar-20,17,"1,132.60","1,274.10",57,51
20-Mar-20,18,"1,182.00","1,291.88",65,53
20-Mar-20,19,"1,201.40","1,299.32",66,53
20-Mar-20,20,"1,226.50","1,325.70",61,53
20-Mar-20,21,"1,177.40","1,266.31",59,53
20-Mar-20,22,"1,081.20","1,172.78",61,52
20-Mar-20,23,955.3,"1,073.28",62,41
20-Mar-20,24,847.3,984.09,58,38
21-Mar-20,1,870.1,919.85,54,34
21-Mar-20,2,829.4,885.84,51,33
21-Mar-20,3,794.9,869.17,49,30
21-Mar-20,4,774.1,868.25,47,29
21-Mar-20,5,786.8,887.05,42,29
21-Mar-20,6,826.6,931.58,39,24
21-Mar-20,7,886.1,"1,000.15",35,20
21-Mar-20,8,977.3,"1,069.04",33,19
21-Mar-20,9,"1,074.90","1,138.35",33,19
21-Mar-20,10,"1,125.30","1,175.76",34,18
21-Mar-20,11,"1,133.00","1,183.77",36,14
21-Mar-20,12,"1,101.40","1,177.82",37,12
21-Mar-20,13,"1,080.30","1,166.17",39,9
21-Mar-20,14,"1,072.70","1,135.78",41,7
21-Mar-20,15,"1,042.10","1,111.17",42,6
21-Mar-20,16,"1,037.00","1,104.56",43,7
21-Mar-20,17,"1,045.20","1,139.83",43,6
21-Mar-20,18,"1,128.80","1,217.09",42,5
21-Mar-20,19,"1,173.10","1,269.52",40,3
21-Mar-20,20,"1,215.70","1,308.97",37,2
21-Mar-20,21,"1,165.60","1,263.53",34,4
21-Mar-20,22,"1,125.10","1,189.74",31,4
21-Mar-20,23,"1,020.20","1,114.67",29,2
21-Mar-20,24,932.1,"1,044.88",28,1
22-Mar-20,1,909.7,994.51,27,0
22-Mar-20,2,886.6,968.28,26,2
22-Mar-20,3,868.5,958.1,24,5
22-Mar-20,4,862.9,959.19,24,7
22-Mar-20,5,874.1,973.82,22,7
22-Mar-20,6,920,"1,006.29",21,6
22-Mar-20,7,982.3,"1,057.21",19,6
22-Mar-20,8,"1,085.80","1,112.89",17,10
22-Mar-20,9,"1,177.90","1,169.87",22,7
22-Mar-20,10,"1,183.40","1,207.42",25,5
22-Mar-20,11,"1,164.20","1,222.20",28,5
22-Mar-20,12,"1,141.60","1,222.90",29,3
22-Mar-20,13,"1,139.80","1,212.36",32,2
22-Mar-20,14,"1,121.30","1,179.63",34,-1
22-Mar-20,15,"1,097.40","1,145.32",36,-6
22-Mar-20,16,"1,111.60","1,139.32",38,3
22-Mar-20,17,"1,124.40","1,177.59",40,-6
22-Mar-20,18,"1,194.20","1,254.56",39,-6
22-Mar-20,19,"1,265.60","1,297.99",39,-7
22-Mar-20,20,"1,317.90","1,340.38",37,-7
22-Mar-20,21,"1,263.90","1,293.68",32,10
22-Mar-20,22,"1,196.20","1,208.84",29,12
22-Mar-20,23,"1,067.30","1,121.71",27,12
22-Mar-20,24,979.2,"1,051.10",27,12
23-Mar-20,1,944.2,"1,008.10",26,13
23-Mar-20,2,950.3,986.43,25,13
23-Mar-20,3,941.9,982.55,22,13
23-Mar-20,4,949.4,992.6,22,14
23-Mar-20,5,990.6,"1,029.34",23,15
23-Mar-20,6,"1,100.60","1,115.28",24,15
23-Mar-20,7,"1,269.80","1,239.67",23,16
23-Mar-20,8,"1,339.00","1,347.13",24,16
23-Mar-20,9,"1,341.30","1,410.10",27,17
23-Mar-20,10,"1,347.90","1,435.11",29,16
23-Mar-20,11,"1,350.40","1,458.13",32,18
23-Mar-20,12,"1,347.60","1,471.82",34,20
23-Mar-20,13,"1,327.80","1,457.36",35,21
23-Mar-20,14,"1,316.80","1,444.28",36,21
23-Mar-20,15,"1,292.00","1,441.37",38,21
23-Mar-20,16,"1,264.50","1,432.10",36,22
23-Mar-20,17,"1,275.20","1,466.49",34,26
23-Mar-20,18,"1,339.20","1,520.86",32,28
23-Mar-20,19,"1,389.70","1,509.63",32,29
23-Mar-20,20,"1,405.60","1,475.67",32,29
23-Mar-20,21,"1,340.00","1,397.38",32,30
23-Mar-20,22,"1,227.40","1,294.45",32,30
23-Mar-20,23,"1,045.50","1,191.27",32,30
23-Mar-20,24,933.5,"1,099.25",32,30
24-Mar-20,1,908.3,"1,027.31",32,29
24-Mar-20,2,904,988.6,32,29
24-Mar-20,3,866.5,977.25,32,30
24-Mar-20,4,870.4,983.19,33,30
24-Mar-20,5,933.5,"1,012.45",32,29
24-Mar-20,6,997.5,"1,079.70",33,30
24-Mar-20,7,"1,177.70","1,186.29",33,30
24-Mar-20,8,"1,246.60","1,277.99",32,30
24-Mar-20,9,"1,248.00","1,330.21",33,30
24-Mar-20,10,"1,219.50","1,324.84",35,30
24-Mar-20,11,"1,160.90","1,322.44",37,31
24-Mar-20,12,"1,132.60","1,321.55",40,32
24-Mar-20,13,"1,130.50","1,322.39",42,31
24-Mar-20,14,"1,125.60","1,308.66",43,30
24-Mar-20,15,"1,125.60","1,285.13",42,29
24-Mar-20,16,"1,092.70","1,267.57",43,29
24-Mar-20,17,"1,088.50","1,286.69",43,29
24-Mar-20,18,"1,171.50","1,343.32",42,28
24-Mar-20,19,"1,250.80","1,366.81",42,28
24-Mar-20,20,"1,296.10","1,386.61",40,27
24-Mar-20,21,"1,241.10","1,332.17",38,25
24-Mar-20,22,"1,166.80","1,239.93",35,25
24-Mar-20,23,"1,016.60","1,145.38",32,24
24-Mar-20,24,891,"1,066.23",30,24
25-Mar-20,1,929.8,"1,017.15",29,24
25-Mar-20,2,916.9,986.48,26,23
25-Mar-20,3,906.9,974.85,29,26
25-Mar-20,4,914.8,978.35,29,25
25-Mar-20,5,950.7,"1,010.87",30,25
25-Mar-20,6,"1,015.60","1,093.04",31,25
25-Mar-20,7,"1,196.70","1,210.74",31,26
25-Mar-20,8,"1,260.70","1,302.67",29,25
25-Mar-20,9,"1,291.40","1,353.83",33,26
25-Mar-20,10,"1,242.60","1,357.70",37,24
25-Mar-20,11,"1,227.80","1,347.04",40,24
25-Mar-20,12,"1,200.80","1,355.50",42,24
25-Mar-20,13,"1,246.60","1,362.36",43,26
25-Mar-20,14,"1,248.10","1,346.42",43,26
25-Mar-20,15,"1,226.20","1,317.84",43,26
25-Mar-20,16,"1,214.00","1,301.24",43,25
25-Mar-20,17,"1,244.00","1,322.93",43,25
25-Mar-20,18,"1,318.60","1,374.14",42,27
25-Mar-20,19,"1,361.50","1,385.85",41,26
25-Mar-20,20,"1,354.80","1,391.72",40,26
25-Mar-20,21,"1,292.50","1,325.34",38,27
25-Mar-20,22,"1,185.40","1,230.85",37,27
25-Mar-20,23,"1,074.50","1,133.48",36,27
25-Mar-20,24,973.4,"1,051.14",35,28
26-Mar-20,1,925,"1,001.88",33,27
26-Mar-20,2,909.1,975.08,32,27
26-Mar-20,3,902.9,963.74,31,27
26-Mar-20,4,909.7,969.97,30,26
26-Mar-20,5,953.6,"1,005.87",30,27
26-Mar-20,6,"1,040.30","1,092.74",26,23
26-Mar-20,7,"1,166.40","1,212.79",26,23
26-Mar-20,8,"1,231.60","1,299.60",25,22
26-Mar-20,9,"1,250.30","1,325.61",31,27
26-Mar-20,10,"1,209.50","1,310.41",35,28
26-Mar-20,11,"1,192.40","1,294.40",40,25
26-Mar-20,12,"1,139.70","1,279.50",44,24
26-Mar-20,13,"1,142.60","1,257.43",46,24
26-Mar-20,14,"1,140.80","1,227.18",48,22
26-Mar-20,15,"1,125.00","1,195.08",51,22
26-Mar-20,16,"1,130.70","1,181.34",52,23
26-Mar-20,17,"1,150.90","1,201.80",53,24
26-Mar-20,18,"1,203.10","1,255.16",55,26
26-Mar-20,19,"1,261.50","1,294.37",53,26
26-Mar-20,20,"1,315.50","1,321.52",51,26
26-Mar-20,21,"1,253.80","1,269.80",49,26
26-Mar-20,22,"1,091.50","1,179.25",46,26
26-Mar-20,23,988.6,"1,087.42",44,26
26-Mar-20,24,902.7,"1,005.41",43,25
27-Mar-20,1,882.3,951.15,42,24
27-Mar-20,2,850.8,920.35,41,25
27-Mar-20,3,859.3,904.37,42,26
27-Mar-20,4,832.2,906.69,42,27
27-Mar-20,5,873.1,935.79,39,28
27-Mar-20,6,959,"1,010.74",36,29
27-Mar-20,7,"1,083.00","1,118.42",37,30
27-Mar-20,8,"1,166.00","1,205.84",43,32
27-Mar-20,9,"1,182.10","1,244.98",44,30
27-Mar-20,10,"1,169.10","1,240.50",46,28
27-Mar-20,11,"1,153.70","1,232.99",48,27
27-Mar-20,12,"1,112.10","1,231.00",51,27
27-Mar-20,13,"1,107.00","1,213.13",54,26
27-Mar-20,14,"1,098.70","1,187.58",56,24
27-Mar-20,15,"1,085.20","1,155.64",58,22
27-Mar-20,16,"1,049.10","1,136.86",57,17
27-Mar-20,17,"1,077.60","1,154.82",58,16
27-Mar-20,18,"1,122.60","1,210.20",56,12
27-Mar-20,19,"1,176.10","1,240.67",55,16
27-Mar-20,20,"1,204.00","1,264.99",52,17
27-Mar-20,21,"1,167.20","1,224.59",48,18
27-Mar-20,22,"1,043.60","1,144.00",46,19
27-Mar-20,23,952.5,"1,060.08",41,20
27-Mar-20,24,861.1,982.81,42,17
28-Mar-20,1,840.8,928.35,41,18
28-Mar-20,2,832.1,901.32,32,22
28-Mar-20,3,812.4,890.31,30,20
28-Mar-20,4,797.9,892.33,27,19
28-Mar-20,5,821,913,26,19
28-Mar-20,6,859.9,956.97,25,19
28-Mar-20,7,914.1,"1,015.94",26,20
28-Mar-20,8,999.6,"1,072.36",25,20
28-Mar-20,9,"1,072.20","1,116.67",29,24
28-Mar-20,10,"1,090.70","1,139.76",36,24
28-Mar-20,11,"1,059.90","1,153.51",43,21
28-Mar-20,12,"1,031.30","1,164.41",48,17
28-Mar-20,13,"1,009.30","1,157.27",51,13
28-Mar-20,14,"1,013.40","1,151.32",53,16
28-Mar-20,15,960,"1,138.87",53,15
28-Mar-20,16,979.8,"1,134.66",53,16
28-Mar-20,17,"1,000.00","1,161.79",53,16
28-Mar-20,18,"1,085.20","1,204.63",53,16
28-Mar-20,19,"1,123.00","1,226.88",52,17
28-Mar-20,20,"1,157.00","1,236.30",50,25
28-Mar-20,21,"1,116.70","1,177.53",49,27
28-Mar-20,22,"1,022.80","1,096.02",48,29
28-Mar-20,23,935.2,"1,018.57",47,29
28-Mar-20,24,858.8,944.05,46,30
29-Mar-20,1,843.8,893.19,45,32
29-Mar-20,2,806.2,860.16,43,36
29-Mar-20,3,792,842.71,42,37
29-Mar-20,4,775.3,836.91,41,38
29-Mar-20,5,803,845.38,41,39
29-Mar-20,6,825.1,871.28,41,38
29-Mar-20,7,865.2,919.49,41,38
29-Mar-20,8,910,983.95,41,39
29-Mar-20,9,"1,030.20","1,078.08",41,39
29-Mar-20,10,"1,101.00","1,162.94",41,39
29-Mar-20,11,"1,145.80","1,232.09",42,39
29-Mar-20,12,"1,153.60","1,283.77",42,39
29-Mar-20,13,"1,152.30","1,319.39",41,38
29-Mar-20,14,"1,142.70","1,316.61",40,35
29-Mar-20,15,"1,125.50","1,305.58",38,33
29-Mar-20,16,"1,130.70","1,309.84",38,33
29-Mar-20,17,"1,155.70","1,341.59",37,33
29-Mar-20,18,"1,227.50","1,370.19",37,32
29-Mar-20,19,"1,245.50","1,351.99",37,33
29-Mar-20,20,"1,247.60","1,316.55",37,33
29-Mar-20,21,"1,158.60","1,240.94",37,33
29-Mar-20,22,"1,054.90","1,151.35",37,34
29-Mar-20,23,926.1,"1,071.75",37,34
29-Mar-20,24,863.3,998.65,35,33
30-Mar-20,1,840.6,951.62,35,33
30-Mar-20,2,812.8,923.13,36,33
30-Mar-20,3,831.7,910.17,36,33
30-Mar-20,4,803.4,916.72,35,33
30-Mar-20,5,823,949,35,33
30-Mar-20,6,918.4,"1,028.17",36,33
30-Mar-20,7,"1,049.90","1,147.29",35,32
30-Mar-20,8,"1,139.30","1,257.63",36,32
30-Mar-20,9,"1,161.20","1,332.86",35,33
30-Mar-20,10,"1,190.30","1,365.88",36,33
30-Mar-20,11,"1,246.20","1,384.37",38,34
30-Mar-20,12,"1,245.10","1,396.20",39,33
30-Mar-20,13,"1,209.40","1,401.17",40,35
30-Mar-20,14,"1,227.50","1,396.41",40,35
30-Mar-20,15,"1,202.40","1,372.59",40,36
30-Mar-20,16,"1,181.60","1,359.58",40,35
30-Mar-20,17,"1,213.80","1,380.61",39,35
30-Mar-20,18,"1,275.10","1,424.80",39,34
30-Mar-20,19,"1,321.10","1,419.44",38,34
30-Mar-20,20,"1,327.50","1,399.48",37,33
30-Mar-20,21,"1,254.60","1,327.97",36,32
30-Mar-20,22,"1,127.40","1,235.28",35,32
30-Mar-20,23,"1,020.40","1,136.79",35,32
30-Mar-20,24,936.6,"1,054.99",34,31
31-Mar-20,1,904.1,999.92,34,31
31-Mar-20,2,893,970.26,34,30
31-Mar-20,3,891.4,954.97,33,30
31-Mar-20,4,868.4,958.31,33,29
31-Mar-20,5,903.2,989.87,33,29
31-Mar-20,6,988,"1,068.33",32,29
31-Mar-20,7,"1,121.40","1,179.99",32,29
31-Mar-20,8,"1,192.80","1,269.65",32,29
31-Mar-20,9,"1,210.60","1,320.13",33,29
31-Mar-20,10,"1,243.40","1,329.27",34,28
31-Mar-20,11,"1,222.20","1,313.26",38,26
31-Mar-20,12,"1,193.00","1,295.96",39,24
31-Mar-20,13,"1,212.50","1,275.01",42,24
31-Mar-20,14,"1,183.70","1,245.47",45,25
31-Mar-20,15,"1,156.40","1,209.12",47,23
31-Mar-20,16,"1,132.20","1,187.25",49,23
31-Mar-20,17,"1,162.00","1,206.62",49,23
31-Mar-20,18,"1,218.50","1,267.88",50,25
31-Mar-20,19,"1,310.10","1,299.78",49,24
31-Mar-20,20,"1,344.10","1,331.40",43,27
31-Mar-20,21,"1,277.90","1,295.86",38,27
31-Mar-20,22,"1,158.90","1,206.59",34,27
31-Mar-20,23,"1,029.20","1,116.61",32,26
31-Mar-20,24,938.4,"1,038.05",31,25
1-Apr-20,1,911.6,"1,027.32",28,24
1-Apr-20,2,877.4,"1,004.43",27,24
1-Apr-20,3,865.5,994.7,27,23
1-Apr-20,4,869.9,"1,001.50",26,22
1-Apr-20,5,894.4,"1,035.57",22,20
1-Apr-20,6,999.2,"1,118.26",25,22
1-Apr-20,7,"1,134.40","1,230.19",25,22
1-Apr-20,8,"1,206.60","1,302.33",26,23
1-Apr-20,9,"1,204.50","1,331.64",31,26
1-Apr-20,10,"1,145.60","1,326.15",36,27
1-Apr-20,11,"1,147.50","1,323.69",40,25
1-Apr-20,12,"1,120.70","1,323.90",43,24
1-Apr-20,13,"1,134.10","1,334.98",44,24
1-Apr-20,14,"1,145.90","1,321.63",44,24
1-Apr-20,15,"1,135.40","1,294.97",46,25
1-Apr-20,16,"1,080.90","1,286.60",47,25
1-Apr-20,17,"1,112.60","1,295.38",47,26
1-Apr-20,18,"1,181.60","1,340.24",46,26
1-Apr-20,19,"1,242.80","1,350.53",46,26
1-Apr-20,20,"1,281.10","1,359.05",45,26
1-Apr-20,21,"1,201.70","1,307.46",44,27
1-Apr-20,22,"1,088.10","1,219.06",42,27
1-Apr-20,23,941.6,"1,123.98",41,27
1-Apr-20,24,857,"1,041.46",40,27
2-Apr-20,1,862.9,983.12,39,28
2-Apr-20,2,829.1,953.02,39,28
2-Apr-20,3,828.4,939.28,39,28
2-Apr-20,4,806.1,943.92,39,29
2-Apr-20,5,851,975.89,38,29
2-Apr-20,6,930.8,"1,053.26",38,30
2-Apr-20,7,"1,051.30","1,161.04",38,29
2-Apr-20,8,"1,148.20","1,262.19",38,30
2-Apr-20,9,"1,150.40","1,325.90",38,31
2-Apr-20,10,"1,137.30","1,347.07",39,32
2-Apr-20,11,"1,183.70","1,354.44",40,32
2-Apr-20,12,"1,190.10","1,364.13",42,35
2-Apr-20,13,"1,185.80","1,365.96",45,33
2-Apr-20,14,"1,174.20","1,359.31",43,32
2-Apr-20,15,"1,122.50","1,341.22",44,33
2-Apr-20,16,"1,112.90","1,335.91",44,33
2-Apr-20,17,"1,151.90","1,366.51",42,34
2-Apr-20,18,"1,221.80","1,418.12",40,35
2-Apr-20,19,"1,244.80","1,416.19",39,34
2-Apr-20,20,"1,270.30","1,389.31",39,34
2-Apr-20,21,"1,226.40","1,327.68",38,33
2-Apr-20,22,"1,099.90","1,234.07",38,34
2-Apr-20,23,963.2,"1,138.31",38,34
2-Apr-20,24,879.1,"1,052.08",38,34
3-Apr-20,1,888.2,998.29,38,35
3-Apr-20,2,854.6,965.19,38,35
3-Apr-20,3,836.7,947.9,38,36
3-Apr-20,4,827.6,946.53,39,36
3-Apr-20,5,860.2,970.49,39,37
3-Apr-20,6,934.1,"1,040.64",40,38
3-Apr-20,7,"1,052.90","1,144.38",41,38
3-Apr-20,8,"1,159.50","1,244.15",42,40
3-Apr-20,9,"1,202.90","1,310.05",44,41
3-Apr-20,10,"1,224.70","1,342.47",45,41
3-Apr-20,11,"1,256.70","1,363.35",46,41
3-Apr-20,12,"1,269.30","1,372.37",46,43
3-Apr-20,13,"1,235.80","1,373.42",47,43
3-Apr-20,14,"1,222.30","1,354.52",47,43
3-Apr-20,15,"1,181.80","1,322.04",47,42
3-Apr-20,16,"1,163.70","1,298.19",48,41
3-Apr-20,17,"1,182.20","1,308.82",47,41
3-Apr-20,18,"1,206.70","1,346.22",48,41
3-Apr-20,19,"1,229.10","1,343.28",46,41
3-Apr-20,20,"1,220.60","1,325.66",46,41
3-Apr-20,21,"1,166.70","1,263.96",46,41
3-Apr-20,22,"1,099.40","1,176.98",45,41
3-Apr-20,23,981.6,"1,090.84",45,41
3-Apr-20,24,902.4,"1,008.55",44,41
4-Apr-20,1,874.7,948.1,44,39
4-Apr-20,2,818.9,912.16,43,39
4-Apr-20,3,813.4,893.37,42,38
4-Apr-20,4,796.9,888.21,42,36
4-Apr-20,5,809.3,897.86,41,36
4-Apr-20,6,841.1,935.82,40,34
4-Apr-20,7,896.6,989.4,40,35
4-Apr-20,8,991.7,"1,046.68",40,34
4-Apr-20,9,"1,086.70","1,104.27",41,34
4-Apr-20,10,"1,146.40","1,144.53",43,34
4-Apr-20,11,"1,156.30","1,152.75",45,35
4-Apr-20,12,"1,141.60","1,147.89",48,35
4-Apr-20,13,"1,101.10","1,130.25",51,35
4-Apr-20,14,"1,075.70","1,111.86",53,35
4-Apr-20,15,"1,022.00","1,098.00",56,35
4-Apr-20,16,"1,027.90","1,100.31",56,34
4-Apr-20,17,"1,058.10","1,124.76",55,35
4-Apr-20,18,"1,101.60","1,178.79",56,35
4-Apr-20,19,"1,113.90","1,205.14",53,37
4-Apr-20,20,"1,174.30","1,223.49",50,37
4-Apr-20,21,"1,150.50","1,180.37",48,37
4-Apr-20,22,"1,077.80","1,103.79",46,35
4-Apr-20,23,"1,030.80","1,025.75",44,35
4-Apr-20,24,946.1,955.74,43,35
5-Apr-20,1,894.7,903.68,40,35
