Date,Hr_End,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ,Dry_BulbCube,Dew_PointCube
6/2/21,17,"1,480.26",81,43,6561,1849,531441,79507
6/2/21,18,"1,499.76",81,45,6561,2025,531441,91125
6/2/21,19,"1,489.83",78,47,6084,2209,474552,103823
6/2/21,20,"1,463.61",76,48,5776,2304,438976,110592
6/2/21,21,"1,450.91",74,48,5476,2304,405224,110592
6/2/21,22,"1,369.54",69,50,4761,2500,328509,125000
6/2/21,23,"1,239.05",69,52,4761,2704,328509,140608
6/2/21,24,"1,124.93",68,54,4624,2916,314432,157464
6/3/21,1,"1,045.53",67,56,4489,3136,300763,175616
6/3/21,2,998.04,67,56,4489,3136,300763,175616
6/3/21,3,969.02,65,56,4225,3136,274625,175616
6/3/21,4,963.05,64,56,4096,3136,262144,175616
6/3/21,5,983.88,63,56,3969,3136,250047,175616
6/3/21,6,"1,053.35",62,55,3844,3025,238328,166375
6/3/21,7,"1,178.33",60,55,3600,3025,216000,166375
6/3/21,8,"1,278.40",63,55,3969,3025,250047,166375
6/3/21,9,"1,331.56",65,55,4225,3025,274625,166375
6/3/21,10,"1,368.28",67,56,4489,3136,300763,175616
6/3/21,11,"1,395.20",68,55,4624,3025,314432,166375
6/3/21,12,"1,416.70",71,54,5041,2916,357911,157464
6/3/21,13,"1,434.63",73,56,5329,3136,389017,175616
6/3/21,14,"1,476.39",76,55,5776,3025,438976,166375
6/3/21,15,"1,500.32",77,56,5929,3136,456533,175616
6/3/21,16,"1,524.58",76,55,5776,3025,438976,166375
6/3/21,17,"1,542.79",77,58,5929,3364,456533,195112
6/3/21,18,"1,565.80",76,60,5776,3600,438976,216000
6/3/21,19,"1,563.56",75,61,5625,3721,421875,226981
6/3/21,20,"1,542.69",74,62,5476,3844,405224,238328
6/3/21,21,"1,519.41",72,60,5184,3600,373248,216000
6/3/21,22,"1,433.89",70,61,4900,3721,343000,226981
6/3/21,23,"1,305.54",68,62,4624,3844,314432,238328
6/3/21,24,"1,187.78",69,62,4761,3844,328509,238328
6/4/21,1,"1,106.99",66,63,4356,3969,287496,250047
6/4/21,2,"1,054.75",65,63,4225,3969,274625,250047
6/4/21,3,"1,027.34",65,64,4225,4096,274625,262144
6/4/21,4,"1,020.94",65,64,4225,4096,274625,262144
6/4/21,5,"1,041.37",65,64,4225,4096,274625,262144
6/4/21,6,"1,113.53",64,63,4096,3969,262144,250047
6/4/21,7,"1,240.92",64,62,4096,3844,262144,238328
6/4/21,8,"1,353.50",65,63,4225,3969,274625,250047
6/4/21,9,"1,433.11",67,65,4489,4225,300763,274625
6/4/21,10,"1,491.31",70,65,4900,4225,343000,274625
6/4/21,11,"1,524.18",72,63,5184,3969,373248,250047
6/4/21,12,"1,556.40",75,62,5625,3844,421875,238328
6/4/21,13,"1,581.98",76,59,5776,3481,438976,205379
6/4/21,14,"1,614.81",77,58,5929,3364,456533,195112
6/4/21,15,"1,613.79",76,59,5776,3481,438976,205379
6/4/21,16,"1,584.66",75,58,5625,3364,421875,195112
6/4/21,17,"1,601.20",77,59,5929,3481,456533,205379
6/4/21,18,"1,642.78",78,58,6084,3364,474552,195112
6/4/21,19,"1,641.27",79,58,6241,3364,493039,195112
6/4/21,20,"1,591.84",78,58,6084,3364,474552,195112
6/4/21,21,"1,550.06",75,58,5625,3364,421875,195112
6/4/21,22,"1,472.88",69,61,4761,3721,328509,226981
6/4/21,23,"1,339.80",66,60,4356,3600,287496,216000
6/4/21,24,"1,207.15",64,59,4096,3481,262144,205379
6/5/21,1,"1,106.51",62,59,3844,3481,238328,205379
6/5/21,2,"1,042.22",60,58,3600,3364,216000,195112
6/5/21,3,"1,000.42",60,57,3600,3249,216000,185193
6/5/21,4,980.88,57,55,3249,3025,185193,166375
6/5/21,5,975.48,58,55,3364,3025,195112,166375
6/5/21,6,988.25,56,54,3136,2916,175616,157464
6/5/21,7,"1,057.15",55,53,3025,2809,166375,148877
6/5/21,8,"1,169.21",61,58,3721,3364,226981,195112
6/5/21,9,"1,290.96",65,60,4225,3600,274625,216000
6/5/21,10,"1,396.70",72,61,5184,3721,373248,226981
6/5/21,11,"1,486.91",79,63,6241,3969,493039,250047
6/5/21,12,"1,558.46",83,60,6889,3600,571787,216000
6/5/21,13,"1,618.57",85,60,7225,3600,614125,216000
6/5/21,14,"1,676.49",87,60,7569,3600,658503,216000
6/5/21,15,"1,723.91",87,60,7569,3600,658503,216000
6/5/21,16,"1,774.14",88,61,7744,3721,681472,226981
6/5/21,17,"1,817.28",90,62,8100,3844,729000,238328
6/5/21,18,"1,823.13",88,60,7744,3600,681472,216000
6/5/21,19,"1,744.98",76,66,5776,4356,438976,287496
6/5/21,20,"1,674.46",75,66,5625,4356,421875,287496
6/5/21,21,"1,628.65",74,67,5476,4489,405224,300763
6/5/21,22,"1,558.80",72,67,5184,4489,373248,300763
6/5/21,23,"1,430.46",71,67,5041,4489,357911,300763
6/5/21,24,"1,304.08",69,67,4761,4489,328509,300763
6/6/21,1,"1,215.06",67,65,4489,4225,300763,274625
6/6/21,2,"1,147.58",67,64,4489,4096,300763,262144
6/6/21,3,"1,101.91",64,62,4096,3844,262144,238328
6/6/21,4,"1,072.63",65,61,4225,3721,274625,226981
6/6/21,5,"1,057.98",65,62,4225,3844,274625,238328
6/6/21,6,"1,055.64",64,60,4096,3600,262144,216000
6/6/21,7,"1,103.80",63,59,3969,3481,250047,205379
6/6/21,8,"1,209.44",68,61,4624,3721,314432,226981
6/6/21,9,"1,349.18",73,59,5329,3481,389017,205379
6/6/21,10,"1,465.64",78,60,6084,3600,474552,216000
6/6/21,11,"1,566.59",83,59,6889,3481,571787,205379
6/6/21,12,"1,664.90",86,61,7396,3721,636056,226981
6/6/21,13,"1,746.03",88,62,7744,3844,681472,238328
6/6/21,14,"1,803.70",90,61,8100,3721,729000,226981
6/6/21,15,"1,855.45",91,61,8281,3721,753571,226981
6/6/21,16,"1,907.69",92,61,8464,3721,778688,226981
6/6/21,17,"1,948.70",92,59,8464,3481,778688,205379
6/6/21,18,"1,974.35",88,59,7744,3481,681472,205379
6/6/21,19,"1,954.61",87,61,7569,3721,658503,226981
6/6/21,20,"1,924.04",85,64,7225,4096,614125,262144
6/6/21,21,"1,861.71",81,68,6561,4624,531441,314432
6/6/21,22,"1,746.27",76,68,5776,4624,438976,314432
6/6/21,23,"1,571.07",73,66,5329,4356,389017,287496
6/6/21,24,"1,413.64",73,67,5329,4489,389017,300763
6/7/21,1,"1,311.88",67,64,4489,4096,300763,262144
6/7/21,2,"1,237.20",66,63,4356,3969,287496,250047
6/7/21,3,"1,190.36",66,63,4356,3969,287496,250047
6/7/21,4,"1,170.50",65,62,4225,3844,274625,238328
6/7/21,5,"1,186.76",62,60,3844,3600,238328,216000
6/7/21,6,"1,251.01",62,60,3844,3600,238328,216000
6/7/21,7,"1,401.29",61,60,3721,3600,226981,216000
6/7/21,8,"1,563.24",68,63,4624,3969,314432,250047
6/7/21,9,"1,701.03",74,65,5476,4225,405224,274625
6/7/21,10,"1,818.12",80,65,6400,4225,512000,274625
6/7/21,11,"1,934.27",84,66,7056,4356,592704,287496
6/7/21,12,"2,027.81",88,65,7744,4225,681472,274625
6/7/21,13,"2,089.94",91,62,8281,3844,753571,238328
6/7/21,14,"2,137.44",92,58,8464,3364,778688,195112
6/7/21,15,"2,167.58",93,59,8649,3481,804357,205379
6/7/21,16,"2,200.96",93,60,8649,3600,804357,216000
6/7/21,17,"2,231.11",93,59,8649,3481,804357,205379
6/7/21,18,"2,255.61",93,60,8649,3600,804357,216000
6/7/21,19,"2,236.46",91,58,8281,3364,753571,195112
6/7/21,20,"2,150.79",89,59,7921,3481,704969,205379
6/7/21,21,"2,047.62",86,60,7396,3600,636056,216000
6/7/21,22,"1,912.56",81,61,6561,3721,531441,226981
6/7/21,23,"1,727.49",73,64,5329,4096,389017,262144
6/7/21,24,"1,571.05",74,63,5476,3969,405224,250047
6/8/21,1,"1,469.70",75,64,5625,4096,421875,262144
6/8/21,2,"1,405.02",72,64,5184,4096,373248,262144
6/8/21,3,"1,361.21",72,65,5184,4225,373248,274625
6/8/21,4,"1,339.61",71,65,5041,4225,357911,274625
6/8/21,5,"1,353.73",74,67,5476,4489,405224,300763
6/8/21,6,"1,425.10",75,66,5625,4356,421875,287496
6/8/21,7,"1,570.96",75,67,5625,4489,421875,300763
6/8/21,8,"1,737.33",75,68,5625,4624,421875,314432
6/8/21,9,"1,866.75",81,68,6561,4624,531441,314432
6/8/21,10,"1,963.08",82,68,6724,4624,551368,314432
6/8/21,11,"2,043.88",83,67,6889,4489,571787,300763
6/8/21,12,"2,113.80",86,67,7396,4489,636056,300763
6/8/21,13,"2,173.07",86,68,7396,4624,636056,314432
6/8/21,14,"2,226.10",87,69,7569,4761,658503,328509
6/8/21,15,"2,263.60",91,68,8281,4624,753571,314432
6/8/21,16,"2,251.85",91,68,8281,4624,753571,314432
6/8/21,17,"2,172.40",92,67,8464,4489,778688,300763
6/8/21,18,"2,120.98",88,65,7744,4225,681472,274625
6/8/21,19,"2,058.65",78,68,6084,4624,474552,314432
6/8/21,20,"1,988.28",73,70,5329,4900,389017,343000
6/8/21,21,"1,913.04",73,69,5329,4761,389017,328509
6/8/21,22,"1,778.36",72,70,5184,4900,373248,343000
6/8/21,23,"1,615.38",72,69,5184,4761,373248,328509
6/8/21,24,"1,476.02",72,70,5184,4900,373248,343000
6/9/21,1,"1,381.39",72,70,5184,4900,373248,343000
6/9/21,2,"1,320.73",71,69,5041,4761,357911,328509
6/9/21,3,"1,280.85",71,69,5041,4761,357911,328509
6/9/21,4,"1,262.04",70,69,4900,4761,343000,328509
6/9/21,5,"1,279.13",70,69,4900,4761,343000,328509
6/9/21,6,"1,350.79",70,68,4900,4624,343000,314432
6/9/21,7,"1,494.14",69,68,4761,4624,328509,314432
6/9/21,8,"1,630.87",72,68,5184,4624,373248,314432
6/9/21,9,"1,722.68",72,68,5184,4624,373248,314432
6/9/21,10,"1,804.58",75,69,5625,4761,421875,328509
6/9/21,11,"1,878.20",77,69,5929,4761,456533,328509
6/9/21,12,"1,943.65",81,70,6561,4900,531441,343000
6/9/21,13,"2,013.96",84,69,7056,4761,592704,328509
6/9/21,14,"2,075.96",85,67,7225,4489,614125,300763
6/9/21,15,"2,106.67",88,67,7744,4489,681472,300763
6/9/21,16,"2,117.97",86,59,7396,3481,636056,205379
6/9/21,17,"2,129.43",87,58,7569,3364,658503,195112
6/9/21,18,"2,129.65",86,57,7396,3249,636056,185193
6/9/21,19,"2,077.57",86,54,7396,2916,636056,157464
6/9/21,20,"1,980.30",83,54,6889,2916,571787,157464
6/9/21,21,"1,861.60",80,49,6400,2401,512000,117649
6/9/21,22,"1,717.05",75,49,5625,2401,421875,117649
6/9/21,23,"1,519.88",70,49,4900,2401,343000,117649
6/9/21,24,"1,347.37",65,51,4225,2601,274625,132651
6/10/21,1,"1,226.39",61,52,3721,2704,226981,140608
6/10/21,2,"1,146.08",58,51,3364,2601,195112,132651
6/10/21,3,"1,096.46",54,51,2916,2601,157464,132651
6/10/21,4,"1,075.54",53,50,2809,2500,148877,125000
6/10/21,5,"1,084.70",53,49,2809,2401,148877,117649
6/10/21,6,"1,140.59",52,49,2704,2401,140608,117649
6/10/21,7,"1,250.80",55,50,3025,2500,166375,125000
6/10/21,8,"1,355.17",59,52,3481,2704,205379,140608
6/10/21,9,"1,412.79",62,50,3844,2500,238328,125000
6/10/21,10,"1,443.90",66,48,4356,2304,287496,110592
6/10/21,11,"1,463.12",68,48,4624,2304,314432,110592
6/10/21,12,"1,478.19",70,48,4900,2304,343000,110592
6/10/21,13,"1,500.40",71,47,5041,2209,357911,103823
6/10/21,14,"1,517.60",74,47,5476,2209,405224,103823
6/10/21,15,"1,525.35",76,46,5776,2116,438976,97336
6/10/21,16,"1,531.36",76,42,5776,1764,438976,74088
6/10/21,17,"1,538.85",78,43,6084,1849,474552,79507
6/10/21,18,"1,543.55",74,49,5476,2401,405224,117649
6/10/21,19,"1,528.56",72,48,5184,2304,373248,110592
6/10/21,20,"1,476.44",70,47,4900,2209,343000,103823
6/10/21,21,"1,417.37",66,47,4356,2209,287496,103823
6/10/21,22,"1,340.18",60,45,3600,2025,216000,91125
6/10/21,23,"1,207.23",58,44,3364,1936,195112,85184
6/10/21,24,"1,089.57",56,44,3136,1936,175616,85184
6/11/21,1,"1,009.73",54,44,2916,1936,157464,85184
6/11/21,2,960.44,54,44,2916,1936,157464,85184
6/11/21,3,936.04,53,44,2809,1936,148877,85184
6/11/21,4,932.2,53,45,2809,2025,148877,91125
6/11/21,5,958.45,52,45,2704,2025,140608,91125
6/11/21,6,"1,022.06",53,46,2809,2116,148877,97336
6/11/21,7,"1,134.38",52,47,2704,2209,140608,103823
6/11/21,8,"1,234.32",53,48,2809,2304,148877,110592
6/11/21,9,"1,293.24",58,45,3364,2025,195112,91125
6/11/21,10,"1,324.44",60,47,3600,2209,216000,103823
6/11/21,11,"1,348.41",61,39,3721,1521,226981,59319
6/11/21,12,"1,361.13",61,38,3721,1444,226981,54872
6/11/21,13,"1,359.88",60,40,3600,1600,216000,64000
6/11/21,14,"1,349.78",59,41,3481,1681,205379,68921
6/11/21,15,"1,327.81",59,44,3481,1936,205379,85184
6/11/21,16,"1,307.55",59,44,3481,1936,205379,85184
6/11/21,17,"1,311.98",60,46,3600,2116,216000,97336
6/11/21,18,"1,319.45",59,48,3481,2304,205379,110592
6/11/21,19,"1,300.15",58,48,3364,2304,195112,110592
6/11/21,20,"1,270.53",56,49,3136,2401,175616,117649
6/11/21,21,"1,250.23",57,49,3249,2401,185193,117649
6/11/21,22,"1,193.75",57,49,3249,2401,185193,117649
6/11/21,23,"1,100.26",56,51,3136,2601,175616,132651
6/11/21,24,"1,007.17",56,50,3136,2500,175616,125000
6/12/21,1,942.63,56,50,3136,2500,175616,125000
6/12/21,2,903.67,56,51,3136,2601,175616,132651
6/12/21,3,882.16,56,51,3136,2601,175616,132651
6/12/21,4,875.81,55,53,3025,2809,166375,148877
6/12/21,5,883.24,55,52,3025,2704,166375,140608
6/12/21,6,910.47,54,52,2916,2704,157464,140608
6/12/21,7,963.76,55,52,3025,2704,166375,140608
6/12/21,8,"1,043.23",57,54,3249,2916,185193,157464
6/12/21,9,"1,120.89",60,54,3600,2916,216000,157464
6/12/21,10,"1,168.18",60,54,3600,2916,216000,157464
6/12/21,11,"1,187.88",65,54,4225,2916,274625,157464
6/12/21,12,"1,197.84",67,55,4489,3025,300763,166375
6/12/21,13,"1,205.80",71,53,5041,2809,357911,148877
6/12/21,14,"1,215.23",73,53,5329,2809,389017,148877
6/12/21,15,"1,226.58",72,49,5184,2401,373248,117649
6/12/21,16,"1,252.28",75,50,5625,2500,421875,125000
6/12/21,17,"1,291.95",76,49,5776,2401,438976,117649
6/12/21,18,"1,331.79",77,47,5929,2209,456533,103823
6/12/21,19,"1,343.21",76,49,5776,2401,438976,117649
6/12/21,20,"1,315.56",75,50,5625,2500,421875,125000
6/12/21,21,"1,284.93",72,51,5184,2601,373248,132651
6/12/21,22,"1,240.32",65,54,4225,2916,274625,157464
6/12/21,23,"1,141.19",63,53,3969,2809,250047,148877
6/12/21,24,"1,043.79",61,53,3721,2809,226981,148877
6/13/21,1,968.32,56,52,3136,2704,175616,140608
6/13/21,2,917.71,55,53,3025,2809,166375,148877
6/13/21,3,886.34,54,52,2916,2704,157464,140608
6/13/21,4,870.49,52,50,2704,2500,140608,125000
6/13/21,5,868.69,51,49,2601,2401,132651,117649
6/13/21,6,874.85,50,48,2500,2304,125000,110592
6/13/21,7,917.61,51,49,2601,2401,132651,117649
6/13/21,8,993.82,57,53,3249,2809,185193,148877
6/13/21,9,"1,089.52",62,54,3844,2916,238328,157464
6/13/21,10,"1,168.10",66,55,4356,3025,287496,166375
6/13/21,11,"1,229.04",71,56,5041,3136,357911,175616
6/13/21,12,"1,283.50",75,57,5625,3249,421875,185193
6/13/21,13,"1,320.28",79,56,6241,3136,493039,175616
6/13/21,14,"1,345.13",79,53,6241,2809,493039,148877
6/13/21,15,"1,376.27",78,51,6084,2601,474552,132651
6/13/21,16,"1,418.51",81,49,6561,2401,531441,117649
6/13/21,17,"1,478.68",83,46,6889,2116,571787,97336
6/13/21,18,"1,535.22",82,54,6724,2916,551368,157464
6/13/21,19,"1,547.12",82,50,6724,2500,551368,125000
6/13/21,20,"1,510.70",80,54,6400,2916,512000,157464
6/13/21,21,"1,461.48",77,55,5929,3025,456533,166375
6/13/21,22,"1,391.56",72,55,5184,3025,373248,166375
6/13/21,23,"1,254.70",69,55,4761,3025,328509,166375
6/13/21,24,"1,131.15",66,54,4356,2916,287496,157464
6/14/21,1,"1,046.89",65,53,4225,2809,274625,148877
6/14/21,2,991.25,64,51,4096,2601,262144,132651
6/14/21,3,961.22,62,50,3844,2500,238328,125000
6/14/21,4,952.87,61,50,3721,2500,226981,125000
6/14/21,5,977.24,60,50,3600,2500,216000,125000
6/14/21,6,"1,043.12",58,51,3364,2601,195112,132651
6/14/21,7,"1,177.07",58,52,3364,2704,195112,140608
6/14/21,8,"1,290.84",60,54,3600,2916,216000,157464
6/14/21,9,"1,369.07",61,54,3721,2916,226981,157464
6/14/21,10,"1,400.38",60,56,3600,3136,216000,175616
6/14/21,11,"1,422.54",59,56,3481,3136,205379,175616
6/14/21,12,"1,424.28",59,56,3481,3136,205379,175616
6/14/21,13,"1,422.31",60,57,3600,3249,216000,185193
6/14/21,14,"1,436.04",65,59,4225,3481,274625,205379
6/14/21,15,"1,428.20",64,58,4096,3364,262144,195112
6/14/21,16,"1,418.36",64,59,4096,3481,262144,205379
6/14/21,17,"1,426.60",65,59,4225,3481,274625,205379
6/14/21,18,"1,448.69",64,58,4096,3364,262144,195112
6/14/21,19,"1,430.69",62,60,3844,3600,238328,216000
6/14/21,20,"1,398.94",63,60,3969,3600,250047,216000
6/14/21,21,"1,358.84",63,60,3969,3600,250047,216000
6/14/21,22,"1,283.68",62,59,3844,3481,238328,205379
6/14/21,23,"1,173.79",62,60,3844,3600,238328,216000
6/14/21,24,"1,080.20",62,60,3844,3600,238328,216000
6/15/21,1,"1,015.61",62,60,3844,3600,238328,216000
6/15/21,2,976.27,61,60,3721,3600,226981,216000
6/15/21,3,956.75,61,60,3721,3600,226981,216000
6/15/21,4,955.98,61,60,3721,3600,226981,216000
6/15/21,5,987.65,61,60,3721,3600,226981,216000
6/15/21,6,"1,062.37",61,60,3721,3600,226981,216000
6/15/21,7,"1,194.16",61,60,3721,3600,226981,216000
6/15/21,8,"1,293.37",62,60,3844,3600,238328,216000
6/15/21,9,"1,356.28",62,60,3844,3600,238328,216000
6/15/21,10,"1,408.86",64,61,4096,3721,262144,226981
6/15/21,11,"1,440.21",66,61,4356,3721,287496,226981
6/15/21,12,"1,455.56",67,60,4489,3600,300763,216000
6/15/21,13,"1,459.21",70,61,4900,3721,343000,226981
6/15/21,14,"1,482.32",74,62,5476,3844,405224,238328
6/15/21,15,"1,495.17",75,61,5625,3721,421875,226981
6/15/21,16,"1,521.51",76,61,5776,3721,438976,226981
6/15/21,17,"1,531.58",77,62,5929,3844,456533,238328
6/15/21,18,"1,539.47",70,61,4900,3721,343000,226981
6/15/21,19,"1,525.88",63,60,3969,3600,250047,216000
6/15/21,20,"1,481.54",66,62,4356,3844,287496,238328
6/15/21,21,"1,434.10",63,60,3969,3600,250047,216000
6/15/21,22,"1,365.12",62,59,3844,3481,238328,205379
6/15/21,23,"1,237.13",61,60,3721,3600,226981,216000
6/15/21,24,"1,122.44",60,59,3600,3481,216000,205379
6/16/21,1,"1,041.91",60,59,3600,3481,216000,205379
6/16/21,2,991.77,59,57,3481,3249,205379,185193
6/16/21,3,960.84,59,56,3481,3136,205379,175616
6/16/21,4,948.23,57,54,3249,2916,185193,157464
6/16/21,5,967.74,56,51,3136,2601,175616,132651
6/16/21,6,"1,032.95",54,49,2916,2401,157464,117649
6/16/21,7,"1,152.93",54,49,2916,2401,157464,117649
6/16/21,8,"1,257.91",58,50,3364,2500,195112,125000
6/16/21,9,"1,306.56",60,50,3600,2500,216000,125000
6/16/21,10,"1,326.65",62,49,3844,2401,238328,117649
6/16/21,11,"1,339.90",65,45,4225,2025,274625,91125
6/16/21,12,"1,358.68",66,41,4356,1681,287496,68921
6/16/21,13,"1,367.45",68,43,4624,1849,314432,79507
6/16/21,14,"1,385.62",69,43,4761,1849,328509,79507
6/16/21,15,"1,387.60",70,42,4900,1764,343000,74088
6/16/21,16,"1,396.31",71,42,5041,1764,357911,74088
6/16/21,17,"1,412.40",72,42,5184,1764,373248,74088
6/16/21,18,"1,438.94",70,40,4900,1600,343000,64000
6/16/21,19,"1,434.74",69,39,4761,1521,328509,59319
6/16/21,20,"1,396.50",69,41,4761,1681,328509,68921
6/16/21,21,"1,353.84",66,41,4356,1681,287496,68921
6/16/21,22,"1,292.95",59,44,3481,1936,205379,85184
6/16/21,23,"1,170.14",55,48,3025,2304,166375,110592
6/16/21,24,"1,058.42",52,47,2704,2209,140608,103823
6/17/21,1,979.25,50,47,2500,2209,125000,103823
6/17/21,2,937.45,48,45,2304,2025,110592,91125
6/17/21,3,911.71,46,43,2116,1849,97336,79507
6/17/21,4,908.41,45,43,2025,1849,91125,79507
6/17/21,5,934.54,44,42,1936,1764,85184,74088
6/17/21,6,"1,002.14",43,40,1849,1600,79507,64000
6/17/21,7,"1,124.14",43,42,1849,1764,79507,74088
6/17/21,8,"1,227.22",50,45,2500,2025,125000,91125
6/17/21,9,"1,283.78",56,47,3136,2209,175616,103823
6/17/21,10,"1,313.44",63,47,3969,2209,250047,103823
6/17/21,11,"1,339.86",68,44,4624,1936,314432,85184
6/17/21,12,"1,356.48",71,39,5041,1521,357911,59319
6/17/21,13,"1,363.23",73,39,5329,1521,389017,59319
6/17/21,14,"1,384.13",74,41,5476,1681,405224,68921
6/17/21,15,"1,394.85",75,38,5625,1444,421875,54872
6/17/21,16,"1,423.11",76,37,5776,1369,438976,50653
6/17/21,17,"1,454.24",77,38,5929,1444,456533,54872
6/17/21,18,"1,492.01",76,40,5776,1600,438976,64000
6/17/21,19,"1,490.64",76,41,5776,1681,438976,68921
6/17/21,20,"1,452.77",75,39,5625,1521,421875,59319
6/17/21,21,"1,405.91",72,38,5184,1444,373248,54872
6/17/21,22,"1,338.85",63,42,3969,1764,250047,74088
6/17/21,23,"1,208.25",57,46,3249,2116,185193,97336
6/17/21,24,"1,087.89",53,48,2809,2304,148877,110592
6/18/21,1,"1,003.65",51,46,2601,2116,132651,97336
6/18/21,2,954.93,49,46,2401,2116,117649,97336
6/18/21,3,928.35,48,44,2304,1936,110592,85184
6/18/21,4,920.24,49,45,2401,2025,117649,91125
6/18/21,5,941.1,45,42,2025,1764,91125,74088
6/18/21,6,"1,000.26",45,42,2025,1764,91125,74088
6/18/21,7,"1,112.95",44,43,1936,1849,85184,79507
6/18/21,8,"1,219.86",50,46,2500,2116,125000,97336
6/18/21,9,"1,292.40",57,48,3249,2304,185193,110592
6/18/21,10,"1,339.81",64,49,4096,2401,262144,117649
6/18/21,11,"1,383.26",70,50,4900,2500,343000,125000
6/18/21,12,"1,416.82",74,51,5476,2601,405224,132651
6/18/21,13,"1,439.81",77,41,5929,1681,456533,68921
6/18/21,14,"1,479.22",79,45,6241,2025,493039,91125
6/18/21,15,"1,512.80",82,46,6724,2116,551368,97336
6/18/21,16,"1,544.61",82,44,6724,1936,551368,85184
6/18/21,17,"1,580.95",81,47,6561,2209,531441,103823
6/18/21,18,"1,603.58",82,50,6724,2500,551368,125000
6/18/21,19,"1,578.22",81,51,6561,2601,531441,132651
6/18/21,20,"1,528.30",78,52,6084,2704,474552,140608
6/18/21,21,"1,497.99",76,51,5776,2601,438976,132651
6/18/21,22,"1,440.95",75,50,5625,2500,421875,125000
6/18/21,23,"1,326.86",74,51,5476,2601,405224,132651
6/18/21,24,"1,211.39",73,52,5329,2704,389017,140608
6/19/21,1,"1,116.55",70,54,4900,2916,343000,157464
6/19/21,2,"1,060.36",68,55,4624,3025,314432,166375
6/19/21,3,"1,026.26",67,55,4489,3025,300763,166375
6/19/21,4,"1,008.56",67,55,4489,3025,300763,166375
6/19/21,5,"1,008.57",66,55,4356,3025,287496,166375
6/19/21,6,"1,031.40",65,55,4225,3025,274625,166375
6/19/21,7,"1,084.80",66,56,4356,3136,287496,175616
6/19/21,8,"1,169.28",66,56,4356,3136,287496,175616
6/19/21,9,"1,274.14",68,58,4624,3364,314432,195112
6/19/21,10,"1,370.70",72,60,5184,3600,373248,216000
6/19/21,11,"1,459.89",76,61,5776,3721,438976,226981
6/19/21,12,"1,537.16",81,61,6561,3721,531441,226981
6/19/21,13,"1,596.32",82,60,6724,3600,551368,216000
6/19/21,14,"1,647.23",85,61,7225,3721,614125,226981
6/19/21,15,"1,677.52",84,58,7056,3364,592704,195112
6/19/21,16,"1,689.22",85,50,7225,2500,614125,125000
6/19/21,17,"1,690.91",83,51,6889,2601,571787,132651
6/19/21,18,"1,684.89",84,53,7056,2809,592704,148877
6/19/21,19,"1,667.43",84,54,7056,2916,592704,157464
6/19/21,20,"1,617.53",83,54,6889,2916,571787,157464
6/19/21,21,"1,581.63",79,55,6241,3025,493039,166375
6/19/21,22,"1,523.92",76,55,5776,3025,438976,166375
6/19/21,23,"1,406.58",74,55,5476,3025,405224,166375
6/19/21,24,"1,286.63",73,55,5329,3025,389017,166375
6/20/21,1,"1,187.88",73,54,5329,2916,389017,157464
6/20/21,2,"1,121.89",72,53,5184,2809,373248,148877
6/20/21,3,"1,076.01",73,52,5329,2704,389017,140608
6/20/21,4,"1,048.56",72,53,5184,2809,373248,148877
6/20/21,5,"1,036.64",70,54,4900,2916,343000,157464
6/20/21,6,"1,037.94",68,55,4624,3025,314432,166375
6/20/21,7,"1,089.73",63,55,3969,3025,250047,166375
6/20/21,8,"1,194.32",70,57,4900,3249,343000,185193
6/20/21,9,"1,319.61",72,58,5184,3364,373248,195112
6/20/21,10,"1,423.65",76,59,5776,3481,438976,205379
6/20/21,11,"1,502.81",78,56,6084,3136,474552,175616
6/20/21,12,"1,570.20",81,56,6561,3136,531441,175616
6/20/21,13,"1,628.94",84,54,7056,2916,592704,157464
6/20/21,14,"1,660.41",85,55,7225,3025,614125,166375
6/20/21,15,"1,685.71",83,56,6889,3136,571787,175616
6/20/21,16,"1,725.86",87,54,7569,2916,658503,157464
6/20/21,17,"1,779.06",86,53,7396,2809,636056,148877
6/20/21,18,"1,820.93",87,53,7569,2809,658503,148877
6/20/21,19,"1,821.76",86,52,7396,2704,636056,140608
6/20/21,20,"1,771.63",84,53,7056,2809,592704,148877
6/20/21,21,"1,712.48",80,53,6400,2809,512000,148877
6/20/21,22,"1,641.40",74,57,5476,3249,405224,185193
6/20/21,23,"1,490.74",71,57,5041,3249,357911,185193
6/20/21,24,"1,355.70",67,57,4489,3249,300763,185193
6/21/21,1,"1,262.56",64,57,4096,3249,262144,185193
6/21/21,2,"1,197.19",66,58,4356,3364,287496,195112
6/21/21,3,"1,156.16",64,58,4096,3364,262144,195112
6/21/21,4,"1,140.98",64,58,4096,3364,262144,195112
6/21/21,5,"1,160.13",61,58,3721,3364,226981,195112
6/21/21,6,"1,201.99",62,58,3844,3364,238328,195112
6/21/21,7,"1,343.01",63,59,3969,3481,250047,205379
6/21/21,8,"1,496.54",67,63,4489,3969,300763,250047
6/21/21,9,"1,635.90",72,66,5184,4356,373248,287496
6/21/21,10,"1,763.51",77,68,5929,4624,456533,314432
6/21/21,11,"1,877.54",80,69,6400,4761,512000,328509
6/21/21,12,"1,987.22",86,70,7396,4900,636056,343000
6/21/21,13,"2,068.00",88,70,7744,4900,681472,343000
