Date,Hr_End,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ
4/26/21,16,1191.69,49,21,2401,441
4/26/21,17,1199.12,49,21,2401,441
4/26/21,18,1252.59,49,21,2401,441
4/26/21,19,1275.74,48,22,2304,484
4/26/21,20,1280.08,47,22,2209,484
4/26/21,21,1276.83,45,22,2025,484
4/26/21,22,1195.06,43,22,1849,484
4/26/21,23,1094.09,42,22,1764,484
4/26/21,24,1011.86,41,22,1681,484
4/27/21,1,956.92,39,22,1521,484
4/27/21,2,925.06,36,22,1296,484
4/27/21,3,915.79,39,20,1521,400
4/27/21,4,928.91,39,19,1521,361
4/27/21,5,966.86,35,18,1225,324
4/27/21,6,1048.29,36,18,1296,324
4/27/21,7,1164.57,41,15,1681,225
4/27/21,8,1250.65,41,14,1681,196
4/27/21,9,1276.95,44,14,1936,196
4/27/21,10,1273.39,45,14,2025,196
4/27/21,11,1254.61,52,13,2704,169
4/27/21,12,1235.85,53,13,2809,169
4/27/21,13,1217.54,59,11,3481,121
4/27/21,14,1203.04,62,11,3844,121
4/27/21,15,1177.72,62,9,3844,81
4/27/21,16,1165.49,65,11,4225,121
4/27/21,17,1172.54,67,12,4489,144
4/27/21,18,1218.39,66,11,4356,121
4/27/21,19,1235.92,65,15,4225,225
4/27/21,20,1241.86,64,19,4096,361
4/27/21,21,1237.62,58,21,3364,441
4/27/21,22,1152.59,53,23,2809,529
4/27/21,23,1047.86,49,27,2401,729
4/27/21,24,962.18,48,29,2304,841
4/28/21,1,905.28,49,30,2401,900
4/28/21,2,872.01,49,29,2401,841
4/28/21,3,859.03,48,32,2304,1024
4/28/21,4,861.7,47,41,2209,1681
4/28/21,5,892.87,45,44,2025,1936
4/28/21,6,974.94,46,44,2116,1936
4/28/21,7,1090.82,46,44,2116,1936
4/28/21,8,1198.92,46,44,2116,1936
4/28/21,9,1265.46,48,45,2304,2025
4/28/21,10,1289.67,48,45,2304,2025
4/28/21,11,1294.47,51,46,2601,2116
4/28/21,12,1289.71,53,48,2809,2304
4/28/21,13,1259.09,53,46,2809,2116
4/28/21,14,1223.81,57,47,3249,2209
4/28/21,15,1221.94,60,45,3600,2025
4/28/21,16,1236.62,63,47,3969,2209
4/28/21,17,1256.52,62,46,3844,2116
4/28/21,18,1300.29,57,51,3249,2601
4/28/21,19,1303.13,57,53,3249,2809
4/28/21,20,1287.66,56,54,3136,2916
4/28/21,21,1239.98,54,52,2916,2704
4/28/21,22,1153.15,53,50,2809,2500
4/28/21,23,1047.63,51,49,2601,2401
4/28/21,24,962.46,50,47,2500,2209
4/29/21,1,907.73,49,46,2401,2116
4/29/21,2,874.64,49,47,2401,2209
4/29/21,3,859.59,49,47,2401,2209
4/29/21,4,859.49,50,46,2500,2116
4/29/21,5,888.44,49,46,2401,2116
4/29/21,6,973.79,49,47,2401,2209
4/29/21,7,1091.3,49,47,2401,2209
4/29/21,8,1188.27,49,47,2401,2209
4/29/21,9,1249.15,49,46,2401,2116
4/29/21,10,1278.68,50,46,2500,2116
4/29/21,11,1299.46,50,46,2500,2116
4/29/21,12,1314.13,51,47,2601,2209
4/29/21,13,1324.35,52,47,2704,2209
4/29/21,14,1326.02,52,47,2704,2209
4/29/21,15,1312.12,50,48,2500,2304
4/29/21,16,1301.29,50,48,2500,2304
4/29/21,17,1308.87,50,47,2500,2209
4/29/21,18,1338.38,50,48,2500,2304
4/29/21,19,1323.26,50,48,2500,2304
4/29/21,20,1301.1,50,47,2500,2209
4/29/21,21,1260.91,49,47,2401,2209
4/29/21,22,1173.71,49,47,2401,2209
4/29/21,23,1072.51,49,47,2401,2209
4/29/21,24,983.2,49,46,2401,2116
4/30/21,1,925.38,48,46,2304,2116
4/30/21,2,890.75,48,46,2304,2116
4/30/21,3,876.91,48,46,2304,2116
4/30/21,4,878.48,48,46,2304,2116
4/30/21,5,906.36,48,46,2304,2116
4/30/21,6,980.82,48,46,2304,2116
4/30/21,7,1086.21,48,47,2304,2209
4/30/21,8,1177.49,49,48,2401,2304
4/30/21,9,1226.17,50,48,2500,2304
4/30/21,10,1264.6,56,51,3136,2601
4/30/21,11,1280.51,56,48,3136,2304
4/30/21,12,1277.35,57,46,3249,2116
4/30/21,13,1266.29,56,44,3136,1936
4/30/21,14,1248.57,58,43,3364,1849
4/30/21,15,1228.67,58,43,3364,1849
4/30/21,16,1207.21,57,43,3249,1849
4/30/21,17,1207.97,56,42,3136,1764
4/30/21,18,1228.73,58,40,3364,1600
4/30/21,19,1231.42,54,39,2916,1521
4/30/21,20,1233.21,52,37,2704,1369
4/30/21,21,1216.74,50,38,2500,1444
4/30/21,22,1149.88,48,39,2304,1521
4/30/21,23,1059.16,47,38,2209,1444
4/30/21,24,978.78,44,37,1936,1369
5/1/21,1,922.7,43,35,1849,1225
5/1/21,2,888.19,42,36,1764,1296
5/1/21,3,871.25,41,35,1681,1225
5/1/21,4,868.96,41,35,1681,1225
5/1/21,5,881.13,41,35,1681,1225
5/1/21,6,921.84,42,35,1764,1225
5/1/21,7,982.24,42,34,1764,1156
5/1/21,8,1057.79,43,32,1849,1024
5/1/21,9,1103.03,44,31,1936,961
5/1/21,10,1121.92,43,29,1849,841
5/1/21,11,1116.65,48,31,2304,961
5/1/21,12,1106.25,50,32,2500,1024
5/1/21,13,1077.79,50,32,2500,1024
5/1/21,14,1044.88,52,32,2704,1024
5/1/21,15,1016.87,54,32,2916,1024
5/1/21,16,1015.26,56,28,3136,784
5/1/21,17,1048.83,57,28,3249,784
5/1/21,18,1103.31,57,23,3249,529
5/1/21,19,1125.71,59,20,3481,400
5/1/21,20,1135.88,56,20,3136,400
5/1/21,21,1153.03,52,21,2704,441
5/1/21,22,1099.96,47,23,2209,529
5/1/21,23,1020.23,43,27,1849,729
5/1/21,24,943.92,44,28,1936,784
5/2/21,1,886.21,44,31,1936,961
5/2/21,2,853.71,46,29,2116,841
5/2/21,3,836.59,47,28,2209,784
5/2/21,4,832.5,46,32,2116,1024
5/2/21,5,839.17,45,31,2025,961
5/2/21,6,866.25,47,29,2209,841
5/2/21,7,904.82,46,32,2116,1024
5/2/21,8,959.56,48,35,2304,1225
5/2/21,9,1012.11,51,36,2601,1296
5/2/21,10,1044.1,58,33,3364,1089
5/2/21,11,1076.74,64,34,4096,1156
5/2/21,12,1084.31,69,36,4761,1296
5/2/21,13,1088.28,69,37,4761,1369
5/2/21,14,1103.54,70,37,4900,1369
5/2/21,15,1105.54,68,37,4624,1369
5/2/21,16,1076.23,65,39,4225,1521
5/2/21,17,1087.27,67,41,4489,1681
5/2/21,18,1145.69,70,41,4900,1681
5/2/21,19,1172.86,68,41,4624,1681
5/2/21,20,1178.65,68,36,4624,1296
5/2/21,21,1179.96,65,37,4225,1369
5/2/21,22,1095.6,62,40,3844,1600
5/2/21,23,993.88,54,41,2916,1681
5/2/21,24,911.86,52,41,2704,1681
5/3/21,1,859.38,56,43,3136,1849
5/3/21,2,833.72,57,37,3249,1369
5/3/21,3,823.88,56,35,3136,1225
5/3/21,4,828.57,56,35,3136,1225
5/3/21,5,859.62,55,36,3025,1296
5/3/21,6,953.12,55,36,3025,1296
5/3/21,7,1092.76,54,36,2916,1296
5/3/21,8,1197.91,54,37,2916,1369
5/3/21,9,1245.86,56,35,3136,1225
5/3/21,10,1253.1,56,32,3136,1024
5/3/21,11,1241.04,60,40,3600,1600
5/3/21,12,1247.17,64,27,4096,729
5/3/21,13,1259.55,64,26,4096,676
5/3/21,14,1254.88,63,27,3969,729
5/3/21,15,1234.52,64,27,4096,729
5/3/21,16,1233.34,65,29,4225,841
5/3/21,17,1239.75,64,29,4096,841
5/3/21,18,1274,64,33,4096,1089
5/3/21,19,1283.8,59,35,3481,1225
5/3/21,20,1267.66,57,36,3249,1296
5/3/21,21,1248.08,55,33,3025,1089
5/3/21,22,1151.87,53,33,2809,1089
5/3/21,23,1040.74,52,33,2704,1089
5/3/21,24,950.29,51,35,2601,1225
5/4/21,1,895.22,48,39,2304,1521
5/4/21,2,863.19,47,42,2209,1764
5/4/21,3,850.47,47,43,2209,1849
5/4/21,4,856.53,46,43,2116,1849
5/4/21,5,888.75,46,43,2116,1849
5/4/21,6,976.47,46,42,2116,1764
5/4/21,7,1115.7,46,43,2116,1849
5/4/21,8,1226.86,47,43,2209,1849
5/4/21,9,1273.17,47,42,2209,1764
5/4/21,10,1292.72,48,42,2304,1764
5/4/21,11,1299.17,50,42,2500,1764
5/4/21,12,1304.28,51,41,2601,1681
5/4/21,13,1277,52,36,2704,1296
5/4/21,14,1256.86,55,37,3025,1369
5/4/21,15,1237.12,56,36,3136,1296
5/4/21,16,1231.33,59,37,3481,1369
5/4/21,17,1234.32,59,37,3481,1369
5/4/21,18,1260.81,60,37,3600,1369
5/4/21,19,1274.64,60,37,3600,1369
5/4/21,20,1281.35,59,38,3481,1444
5/4/21,21,1257.38,57,37,3249,1369
5/4/21,22,1163.35,56,37,3136,1369
5/4/21,23,1051.66,54,35,2916,1225
5/4/21,24,962.54,54,37,2916,1369
5/5/21,1,904.32,53,36,2809,1296
5/5/21,2,873.08,51,34,2601,1156
5/5/21,3,858.27,50,35,2500,1225
5/5/21,4,864.85,45,40,2025,1600
5/5/21,5,898.82,44,41,1936,1681
5/5/21,6,992.91,43,40,1849,1600
5/5/21,7,1129.77,44,41,1936,1681
5/5/21,8,1238.75,44,41,1936,1681
5/5/21,9,1289.8,45,42,2025,1764
5/5/21,10,1311.67,46,44,2116,1936
5/5/21,11,1333.92,47,45,2209,2025
5/5/21,12,1341.18,48,46,2304,2116
5/5/21,13,1334.53,48,46,2304,2116
5/5/21,14,1322.95,49,46,2401,2116
5/5/21,15,1310.01,49,46,2401,2116
5/5/21,16,1301.58,50,45,2500,2025
5/5/21,17,1316.94,50,46,2500,2116
5/5/21,18,1356.08,49,46,2401,2116
5/5/21,19,1347.93,49,46,2401,2116
5/5/21,20,1321.63,49,46,2401,2116
5/5/21,21,1281.39,48,46,2304,2116
5/5/21,22,1189.96,48,46,2304,2116
5/5/21,23,1076.4,48,46,2304,2116
5/5/21,24,988.21,48,46,2304,2116
5/6/21,1,929.73,48,47,2304,2209
5/6/21,2,898.55,48,46,2304,2116
5/6/21,3,882.49,47,46,2209,2116
5/6/21,4,886.27,48,45,2304,2025
5/6/21,5,921.07,49,43,2401,1849
5/6/21,6,1011.29,47,42,2209,1764
5/6/21,7,1144.21,47,39,2209,1521
5/6/21,8,1224.28,48,39,2304,1521
5/6/21,9,1241.72,49,38,2401,1444
5/6/21,10,1233.39,50,36,2500,1296
5/6/21,11,1222.04,52,35,2704,1225
5/6/21,12,1210.43,55,34,3025,1156
5/6/21,13,1193.44,58,31,3364,961
5/6/21,14,1183.19,59,30,3481,900
5/6/21,15,1165.71,61,29,3721,841
5/6/21,16,1162.47,62,28,3844,784
5/6/21,17,1176.63,62,26,3844,676
5/6/21,18,1216.04,61,26,3721,676
5/6/21,19,1236.81,60,23,3600,529
5/6/21,20,1242.47,59,22,3481,484
5/6/21,21,1253.49,55,24,3025,576
5/6/21,22,1172.91,52,25,2704,625
5/6/21,23,1060.83,51,26,2601,676
5/6/21,24,968.27,47,29,2209,841
5/7/21,1,908.58,45,33,2025,1089
5/7/21,2,880.69,44,30,1936,900
5/7/21,3,867.33,44,32,1936,1024
5/7/21,4,873.81,42,33,1764,1089
5/7/21,5,908.21,38,32,1444,1024
5/7/21,6,999.9,36,32,1296,1024
5/7/21,7,1130.21,35,32,1225,1024
5/7/21,8,1201.99,39,34,1521,1156
5/7/21,9,1212.83,45,35,2025,1225
5/7/21,10,1200.75,51,33,2601,1089
5/7/21,11,1190.41,56,30,3136,900
5/7/21,12,1192.09,59,28,3481,784
5/7/21,13,1190.23,60,28,3600,784
5/7/21,14,1179.63,59,28,3481,784
5/7/21,15,1161.59,60,30,3600,900
5/7/21,16,1145.25,63,33,3969,1089
5/7/21,17,1150.19,60,32,3600,1024
5/7/21,18,1180.02,60,31,3600,961
5/7/21,19,1189.32,58,30,3364,900
5/7/21,20,1192.26,55,29,3025,841
5/7/21,21,1202.64,52,28,2704,784
5/7/21,22,1137.04,48,29,2304,841
5/7/21,23,1043.63,46,28,2116,784
5/7/21,24,958.77,43,29,1849,841
5/8/21,1,898.87,39,32,1521,1024
5/8/21,2,865.11,39,31,1521,961
5/8/21,3,848.94,37,32,1369,1024
5/8/21,4,847.66,39,31,1521,961
5/8/21,5,864.46,39,33,1521,1089
5/8/21,6,903.88,36,32,1296,1024
5/8/21,7,964.52,34,31,1156,961
5/8/21,8,1034.04,37,34,1369,1156
5/8/21,9,1090.01,43,34,1849,1156
5/8/21,10,1130.18,49,33,2401,1089
5/8/21,11,1134.85,52,31,2704,961
5/8/21,12,1125.87,53,32,2809,1024
5/8/21,13,1120.11,55,30,3025,900
5/8/21,14,1102.66,54,29,2916,841
5/8/21,15,1084.89,56,30,3136,900
5/8/21,16,1078.54,56,29,3136,841
5/8/21,17,1092.11,56,29,3136,841
5/8/21,18,1132.61,57,29,3249,841
5/8/21,19,1150.55,57,30,3249,900
5/8/21,20,1157.23,56,31,3136,961
5/8/21,21,1159.31,54,32,2916,1024
5/8/21,22,1097.33,52,34,2704,1156
5/8/21,23,1011.81,53,34,2809,1156
5/8/21,24,931.03,51,35,2601,1225
5/9/21,1,877.76,50,35,2500,1225
5/9/21,2,846.5,49,35,2401,1225
5/9/21,3,827.02,45,35,2025,1225
5/9/21,4,826.1,47,37,2209,1369
5/9/21,5,836.14,45,36,2025,1296
5/9/21,6,862.65,39,34,1521,1156
5/9/21,7,907.32,37,34,1369,1156
5/9/21,8,965.86,47,38,2209,1444
5/9/21,9,1026.62,50,38,2500,1444
5/9/21,10,1054.18,55,38,3025,1444
5/9/21,11,1054.31,57,38,3249,1444
5/9/21,12,1051.8,60,35,3600,1225
5/9/21,13,1038.24,62,36,3844,1296
5/9/21,14,1014.72,62,34,3844,1156
5/9/21,15,995.83,61,34,3721,1156
5/9/21,16,1017.82,63,35,3969,1225
5/9/21,17,1058.21,61,33,3721,1089
5/9/21,18,1110.04,61,33,3721,1089
5/9/21,19,1141.73,60,33,3600,1089
5/9/21,20,1155.87,59,33,3481,1089
5/9/21,21,1155.49,58,33,3364,1089
5/9/21,22,1080.72,56,36,3136,1296
5/9/21,23,980.08,55,36,3025,1296
5/9/21,24,900.37,54,35,2916,1225
5/10/21,1,853.25,54,35,2916,1225
5/10/21,2,827.33,51,37,2601,1369
5/10/21,3,818.44,50,39,2500,1521
5/10/21,4,826.32,49,40,2401,1600
5/10/21,5,863.29,48,42,2304,1764
5/10/21,6,956.55,47,44,2209,1936
5/10/21,7,1097.21,47,44,2209,1936
5/10/21,8,1203.69,47,44,2209,1936
5/10/21,9,1235.22,48,44,2304,1936
5/10/21,10,1231.47,50,45,2500,2025
5/10/21,11,1239.41,53,44,2809,1936
5/10/21,12,1240.53,58,42,3364,1764
5/10/21,13,1257.14,60,40,3600,1600
5/10/21,14,1256.46,60,39,3600,1521
5/10/21,15,1219.69,60,40,3600,1600
5/10/21,16,1211.26,62,39,3844,1521
5/10/21,17,1228.82,65,38,4225,1444
5/10/21,18,1258.24,64,36,4096,1296
5/10/21,19,1268.48,63,36,3969,1296
5/10/21,20,1263.08,62,37,3844,1369
5/10/21,21,1253.56,60,38,3600,1444
5/10/21,22,1165.39,59,39,3481,1521
5/10/21,23,1048.23,57,40,3249,1600
5/10/21,24,953.81,56,41,3136,1681
5/11/21,1,894.94,55,41,3025,1681
5/11/21,2,862.38,53,42,2809,1764
5/11/21,3,848.72,50,44,2500,1936
5/11/21,4,853.71,50,42,2500,1764
5/11/21,5,886.98,49,40,2401,1600
5/11/21,6,973.33,48,37,2304,1369
5/11/21,7,1110.14,47,36,2209,1296
5/11/21,8,1195.52,49,35,2401,1225
5/11/21,9,1213.76,51,35,2601,1225
5/11/21,10,1208.48,54,35,2916,1225
5/11/21,11,1222.53,56,34,3136,1156
5/11/21,12,1231.53,57,33,3249,1089
5/11/21,13,1222.96,55,28,3025,784
5/11/21,14,1220.51,58,28,3364,784
5/11/21,15,1208.47,58,24,3364,576
5/11/21,16,1199.94,58,24,3364,576
5/11/21,17,1207.9,59,24,3481,576
5/11/21,18,1245.76,58,23,3364,529
5/11/21,19,1259.18,57,21,3249,441
5/11/21,20,1259.02,56,21,3136,441
5/11/21,21,1254.83,54,19,2916,361
5/11/21,22,1176.32,51,20,2601,400
5/11/21,23,1058.61,49,24,2401,576
5/11/21,24,968.33,48,25,2304,625
5/12/21,1,911.18,47,25,2209,625
5/12/21,2,881.06,45,25,2025,625
5/12/21,3,871.25,43,26,1849,676
5/12/21,4,877.5,43,28,1849,784
5/12/21,5,913.88,41,28,1681,784
5/12/21,6,1001.64,41,30,1681,900
5/12/21,7,1137.84,43,32,1849,1024
5/12/21,8,1220.57,46,34,2116,1156
5/12/21,9,1238.15,50,35,2500,1225
5/12/21,10,1221.62,52,36,2704,1296
5/12/21,11,1213.49,56,36,3136,1296
5/12/21,12,1214.5,58,36,3364,1296
5/12/21,13,1228.06,61,35,3721,1225
5/12/21,14,1243.28,62,34,3844,1156
5/12/21,15,1222.46,61,34,3721,1156
5/12/21,16,1208.56,56,38,3136,1444
5/12/21,17,1217.64,62,31,3844,961
5/12/21,18,1255.1,64,29,4096,841
5/12/21,19,1265.23,58,33,3364,1089
5/12/21,20,1256.2,58,31,3364,961
5/12/21,21,1253.05,58,30,3364,900
5/12/21,22,1171.82,56,32,3136,1024
5/12/21,23,1055.07,53,33,2809,1089
5/12/21,24,962.17,47,36,2209,1296
5/13/21,1,905.46,47,37,2209,1369
5/13/21,2,873.43,47,36,2209,1296
5/13/21,3,860.02,45,37,2025,1369
5/13/21,4,868,41,36,1681,1296
5/13/21,5,904.17,39,36,1521,1296
5/13/21,6,993.49,38,35,1444,1225
5/13/21,7,1129.77,37,35,1369,1225
5/13/21,8,1205.13,42,37,1764,1369
5/13/21,9,1226.49,50,38,2500,1444
5/13/21,10,1221.94,57,35,3249,1225
5/13/21,11,1226.78,63,31,3969,961
5/13/21,12,1239.92,64,25,4096,625
5/13/21,13,1231.62,65,27,4225,729
5/13/21,14,1218.84,68,25,4624,625
5/13/21,15,1194.69,70,26,4900,676
5/13/21,16,1195.46,70,26,4900,676
5/13/21,17,1210.82,70,25,4900,625
5/13/21,18,1244.09,69,25,4761,625
5/13/21,19,1257.65,70,25,4900,625
5/13/21,20,1255.01,67,25,4489,625
5/13/21,21,1254.58,64,27,4096,729
5/13/21,22,1174.19,58,30,3364,900
5/13/21,23,1055.85,50,32,2500,1024
5/13/21,24,957.8,47,34,2209,1156
5/14/21,1,898.26,44,34,1936,1156
5/14/21,2,864.33,43,35,1849,1225
5/14/21,3,851.06,41,34,1681,1156
5/14/21,4,855.94,40,34,1600,1156
5/14/21,5,888.11,40,34,1600,1156
5/14/21,6,969.98,37,33,1369,1089
5/14/21,7,1094.78,37,33,1369,1089
5/14/21,8,1176.08,43,37,1849,1369
5/14/21,9,1205.12,54,40,2916,1600
5/14/21,10,1207.11,63,37,3969,1369
5/14/21,11,1211.71,67,36,4489,1296
5/14/21,12,1224.73,70,36,4900,1296
5/14/21,13,1239.1,73,32,5329,1024
5/14/21,14,1246.42,74,31,5476,961
5/14/21,15,1223.87,73,34,5329,1156
5/14/21,16,1197.7,72,32,5184,1024
5/14/21,17,1212.53,75,31,5625,961
5/14/21,18,1233.45,77,29,5929,841
5/14/21,19,1233.87,75,28,5625,784
5/14/21,20,1216.73,73,30,5329,900
5/14/21,21,1214.38,68,33,4624,1089
5/14/21,22,1152.61,60,35,3600,1225
5/14/21,23,1043.3,54,37,2916,1369
5/14/21,24,946.79,53,39,2809,1521
5/15/21,1,881.91,51,39,2601,1521
5/15/21,2,842.88,50,39,2500,1521
5/15/21,3,821.37,48,39,2304,1521
5/15/21,4,815.29,48,40,2304,1600
5/15/21,5,826.59,46,39,2116,1521
5/15/21,6,859.42,45,38,2025,1444
5/15/21,7,919.06,45,37,2025,1369
5/15/21,8,991.37,48,38,2304,1444
5/15/21,9,1053.74,56,40,3136,1600
5/15/21,10,1085.77,61,38,3721,1444
5/15/21,11,1092.81,68,39,4624,1521
5/15/21,12,1101.83,72,35,5184,1225
5/15/21,13,1108.02,75,33,5625,1089
5/15/21,14,1103.69,77,30,5929,900
5/15/21,15,1094.84,79,24,6241,576
5/15/21,16,1091.54,79,33,6241,1089
5/15/21,17,1119.77,79,25,6241,625
5/15/21,18,1163.32,78,35,6084,1225
5/15/21,19,1176.42,77,35,5929,1225
5/15/21,20,1161.78,75,35,5625,1225
5/15/21,21,1155.96,70,35,4900,1225
5/15/21,22,1100.64,63,38,3969,1444
5/15/21,23,1008.31,55,40,3025,1600
5/15/21,24,919.41,52,40,2704,1600
5/16/21,1,857.73,50,41,2500,1681
5/16/21,2,819.55,49,41,2401,1681
5/16/21,3,799.44,46,40,2116,1600
5/16/21,4,794.22,47,40,2209,1600
5/16/21,5,799.47,46,40,2116,1600
5/16/21,6,820.89,46,40,2116,1600
5/16/21,7,858.48,47,41,2209,1681
5/16/21,8,923,49,42,2401,1764
5/16/21,9,1000.23,53,43,2809,1849
5/16/21,10,1052.81,62,40,3844,1600
5/16/21,11,1073.58,71,37,5041,1369
5/16/21,12,1099.04,73,32,5329,1024
5/16/21,13,1124.19,72,28,5184,784
5/16/21,14,1119.86,76,30,5776,900
5/16/21,15,1115.87,76,29,5776,841
5/16/21,16,1132.49,72,33,5184,1089
5/16/21,17,1162.39,71,35,5041,1225
5/16/21,18,1206.3,73,34,5329,1156
5/16/21,19,1219.44,73,33,5329,1089
5/16/21,20,1205.84,69,36,4761,1296
5/16/21,21,1195.53,65,37,4225,1369
5/16/21,22,1120.33,59,38,3481,1444
5/16/21,23,1010.2,52,40,2704,1600
5/16/21,24,920.78,52,40,2704,1600
5/17/21,1,863.6,48,41,2304,1681
5/17/21,2,833.77,48,41,2304,1681
5/17/21,3,819.69,46,41,2116,1681
5/17/21,4,823.47,44,40,1936,1600
5/17/21,5,858.58,43,39,1849,1521
5/17/21,6,942.91,43,40,1849,1600
5/17/21,7,1074.08,41,39,1681,1521
5/17/21,8,1171.75,46,42,2116,1764
5/17/21,9,1212.99,54,43,2916,1849
5/17/21,10,1232.86,61,44,3721,1936
5/17/21,11,1251.2,66,43,4356,1849
5/17/21,12,1271.84,70,41,4900,1681
5/17/21,13,1286.35,73,42,5329,1764
5/17/21,14,1299.8,74,40,5476,1600
5/17/21,15,1304.66,74,38,5476,1444
5/17/21,16,1310.55,77,35,5929,1225
5/17/21,17,1314.41,76,36,5776,1296
5/17/21,18,1342.54,74,40,5476,1600
5/17/21,19,1343.69,71,41,5041,1681
5/17/21,20,1319.35,71,44,5041,1936
5/17/21,21,1302.84,67,43,4489,1849
5/17/21,22,1207.56,63,44,3969,1936
5/17/21,23,1082.46,60,44,3600,1936
5/17/21,24,978.78,58,45,3364,2025
5/18/21,1,911.77,53,44,2809,1936
5/18/21,2,875.38,50,44,2500,1936
5/18/21,3,856.93,49,44,2401,1936
5/18/21,4,857.14,47,44,2209,1936
5/18/21,5,887.13,45,43,2025,1849
5/18/21,6,971.08,45,42,2025,1764
5/18/21,7,1104.21,46,43,2116,1849
5/18/21,8,1196.14,50,45,2500,2025
5/18/21,9,1235.05,54,46,2916,2116
5/18/21,10,1259.22,64,47,4096,2209
5/18/21,11,1279.92,71,44,5041,1936
5/18/21,12,1304.14,75,43,5625,1849
5/18/21,13,1325.22,76,43,5776,1849
5/18/21,14,1336.17,77,43,5929,1849
5/18/21,15,1338.47,79,44,6241,1936
5/18/21,16,1345.97,80,43,6400,1849
5/18/21,17,1367.59,80,41,6400,1681
5/18/21,18,1396.28,80,42,6400,1764
5/18/21,19,1389.4,78,41,6084,1681
5/18/21,20,1369.31,76,43,5776,1849
5/18/21,21,1355.08,73,44,5329,1936
5/18/21,22,1262.57,68,45,4624,2025
5/18/21,23,1130.41,67,46,4489,2116
5/18/21,24,1020.02,65,46,4225,2116
5/19/21,1,949.77,57,48,3249,2304
5/19/21,2,909.78,55,48,3025,2304
5/19/21,3,887.04,55,48,3025,2304
5/19/21,4,884.56,55,49,3025,2401
5/19/21,5,912.43,51,47,2601,2209
5/19/21,6,987.3,51,47,2601,2209
5/19/21,7,1119.99,48,45,2304,2025
5/19/21,8,1218.52,51,48,2601,2304
5/19/21,9,1256.05,61,48,3721,2304
5/19/21,10,1281.4,68,41,4624,1681
5/19/21,11,1304,71,38,5041,1444
5/19/21,12,1327.33,75,38,5625,1444
5/19/21,13,1343.13,79,36,6241,1296
5/19/21,14,1364.06,80,37,6400,1369
5/19/21,15,1383.33,82,40,6724,1600
5/19/21,16,1406.54,82,40,6724,1600
5/19/21,17,1425.77,82,40,6724,1600
5/19/21,18,1442.22,83,40,6889,1600
5/19/21,19,1431.14,83,43,6889,1849
5/19/21,20,1404.56,77,44,5929,1936
5/19/21,21,1377.01,71,43,5041,1849
5/19/21,22,1279.63,68,44,4624,1936
5/19/21,23,1142.78,63,44,3969,1936
5/19/21,24,1024.97,60,43,3600,1849
5/20/21,1,947.13,59,41,3481,1681
5/20/21,2,904.3,55,41,3025,1681
5/20/21,3,883.95,52,43,2704,1849
5/20/21,4,878.35,49,43,2401,1849
5/20/21,5,902.43,50,43,2500,1849
5/20/21,6,977.84,48,43,2304,1849
5/20/21,7,1107.47,48,44,2304,1936
5/20/21,8,1207.89,51,45,2601,2025
5/20/21,9,1254.93,56,45,3136,2025
5/20/21,10,1274.8,62,47,3844,2209
5/20/21,11,1297.86,67,44,4489,1936
5/20/21,12,1312.18,71,43,5041,1849
5/20/21,13,1333.27,74,44,5476,1936
5/20/21,14,1360.21,76,43,5776,1849
5/20/21,15,1375.9,79,45,6241,2025
5/20/21,16,1399.31,80,45,6400,2025
5/20/21,17,1416.41,81,46,6561,2116
5/20/21,18,1440.7,77,49,5929,2401
5/20/21,19,1425.57,76,49,5776,2401
5/20/21,20,1388.42,71,48,5041,2304
5/20/21,21,1373.54,66,49,4356,2401
5/20/21,22,1282.72,62,48,3844,2304
5/20/21,23,1147.91,59,48,3481,2304
5/20/21,24,1037.69,57,47,3249,2209
5/21/21,1,962.98,55,46,3025,2116
5/21/21,2,916.9,54,46,2916,2116
5/21/21,3,896.54,55,47,3025,2209
5/21/21,4,896.14,55,47,3025,2209
5/21/21,5,921.3,55,48,3025,2304
5/21/21,6,995.87,54,48,2916,2304
5/21/21,7,1120.27,54,49,2916,2401
5/21/21,8,1220.03,55,49,3025,2401
5/21/21,9,1268.35,56,50,3136,2500
5/21/21,10,1289.99,58,50,3364,2500
5/21/21,11,1308.09,62,51,3844,2601
5/21/21,12,1322.77,67,52,4489,2704
5/21/21,13,1338.55,75,54,5625,2916
5/21/21,14,1371.05,80,57,6400,3249
5/21/21,15,1410.2,83,57,6889,3249
5/21/21,16,1449.59,84,56,7056,3136
5/21/21,17,1495.89,86,55,7396,3025
5/21/21,18,1528.75,86,55,7396,3025
5/21/21,19,1516.53,85,55,7225,3025
5/21/21,20,1477.51,83,55,6889,3025
5/21/21,21,1457.26,79,55,6241,3025
5/21/21,22,1374.52,77,56,5929,3136
5/21/21,23,1255.6,74,56,5476,3136
5/21/21,24,1138.27,73,57,5329,3249
5/22/21,1,1052.22,71,57,5041,3249
5/22/21,2,998.82,70,57,4900,3249
5/22/21,3,965.23,66,60,4356,3600
5/22/21,4,950.89,65,61,4225,3721
5/22/21,5,950.44,65,60,4225,3600
5/22/21,6,968.75,63,61,3969,3721
5/22/21,7,1021.28,62,60,3844,3600
5/22/21,8,1110.8,65,59,4225,3481
5/22/21,9,1212.43,67,60,4489,3600
5/22/21,10,1295.6,71,59,5041,3481
5/22/21,11,1354.45,75,59,5625,3481
5/22/21,12,1404.45,80,61,6400,3721
