Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ,Dry_BulbCube,Dew_PointCube
7/18/22,16,1732.6,1813.16,75,73,5625,5329,421875,389017
7/18/22,17,1740.5,1791.44,74,73,5476,5329,405224,389017
7/18/22,18,1763.8,1807.54,74,72,5476,5184,405224,373248
7/18/22,19,1780,1796.25,74,72,5476,5184,405224,373248
7/18/22,20,1734.2,1762.41,74,71,5476,5041,405224,357911
7/18/22,21,1682.5,1730.53,74,72,5476,5184,405224,373248
7/18/22,22,1619.6,1654.83,74,72,5476,5184,405224,373248
7/18/22,23,1445.8,1532.12,74,72,5476,5184,405224,373248
7/18/22,24,1297.2,1421.99,73,72,5329,5184,389017,373248
7/19/22,1,1290,1339.27,73,72,5329,5184,389017,373248
7/19/22,2,1221.2,1295,73,72,5329,5184,389017,373248
7/19/22,3,1232.8,1256.4,73,71,5329,5041,389017,357911
7/19/22,4,1208.2,1239.27,72,70,5184,4900,373248,343000
7/19/22,5,1216.8,1256.61,71,68,5041,4624,357911,314432
7/19/22,6,1223,1317.98,71,67,5041,4489,357911,300763
7/19/22,7,1320,1427.48,71,68,5041,4624,357911,314432
7/19/22,8,1438.4,1562.53,72,67,5184,4489,373248,300763
7/19/22,9,1468.5,1659.41,74,65,5476,4225,405224,274625
7/19/22,10,1496.7,1729.14,75,64,5625,4096,421875,262144
7/19/22,11,1580.3,1806.03,80,64,6400,4096,512000,262144
7/19/22,12,1657.9,1883.64,82,65,6724,4225,551368,274625
7/19/22,13,1745.5,1955.28,84,64,7056,4096,592704,262144
7/19/22,14,1820.8,2041.38,87,65,7569,4225,658503,274625
7/19/22,15,1924.1,2090.8,89,63,7921,3969,704969,250047
7/19/22,16,1987.5,2130.39,88,62,7744,3844,681472,238328
7/19/22,17,2059.2,2166.09,90,64,8100,4096,729000,262144
7/19/22,18,2089.5,2197.45,89,64,7921,4096,704969,262144
7/19/22,19,2140.4,2176.9,89,63,7921,3969,704969,250047
7/19/22,20,2077,2102.63,87,64,7569,4096,658503,262144
7/19/22,21,1965.7,2017.48,84,64,7056,4096,592704,262144
7/19/22,22,1845.5,1892.83,82,64,6724,4096,551368,262144
7/19/22,23,1666.9,1710.72,80,64,6400,4096,512000,262144
7/19/22,24,1494.4,1549.99,79,64,6241,4096,493039,262144
7/20/22,1,1365.5,1428.91,77,64,5929,4096,456533,262144
7/20/22,2,1288.9,1348.86,73,65,5329,4225,389017,274625
7/20/22,3,1241.3,1291.68,72,65,5184,4225,373248,274625
7/20/22,4,1220.2,1266.11,68,64,4624,4096,314432,262144
7/20/22,5,1213.3,1272.67,67,65,4489,4225,300763,274625
7/20/22,6,1240.9,1323.98,70,65,4900,4225,343000,274625
7/20/22,7,1356.8,1459.98,67,65,4489,4225,300763,274625
7/20/22,8,1490.2,1615.47,72,67,5184,4489,373248,300763
7/20/22,9,1578.6,1753.48,77,68,5929,4624,456533,314432
7/20/22,10,1655.4,1873.98,80,68,6400,4624,512000,314432
7/20/22,11,1774,1990.66,85,69,7225,4761,614125,328509
7/20/22,12,1873.9,2081.06,87,69,7569,4761,658503,328509
7/20/22,13,1985.7,2146.39,88,68,7744,4624,681472,314432
7/20/22,14,2052.8,2216.39,90,67,8100,4489,729000,300763
7/20/22,15,2119.1,2262.41,92,66,8464,4356,778688,287496
7/20/22,16,2194.1,2287.31,93,66,8649,4356,804357,287496
7/20/22,17,2224,2313.84,92,64,8464,4096,778688,262144
7/20/22,18,2273.8,2343.59,93,63,8649,3969,804357,250047
7/20/22,19,2265,2329.49,93,64,8649,4096,804357,262144
7/20/22,20,2235,2267.1,91,72,8281,5184,753571,373248
7/20/22,21,2121.3,2181.75,85,69,7225,4761,614125,328509
7/20/22,22,1982.2,2045.96,81,70,6561,4900,531441,343000
7/20/22,23,1775.8,1849.45,80,70,6400,4900,512000,343000
7/20/22,24,1590.1,1677.79,78,69,6084,4761,474552,328509
7/21/22,1,1453,1548.6,74,68,5476,4624,405224,314432
7/21/22,2,1374.4,1462.54,73,69,5329,4761,389017,328509
7/21/22,3,1330.9,1402.89,72,69,5184,4761,373248,328509
7/21/22,4,1280.4,1370.43,70,68,4900,4624,343000,314432
7/21/22,5,1282.6,1370.51,70,67,4900,4489,343000,300763
7/21/22,6,1328.1,1430.89,70,68,4900,4624,343000,314432
7/21/22,7,1433.4,1550.94,70,68,4900,4624,343000,314432
7/21/22,8,1584.7,1707.96,73,70,5329,4900,389017,343000
7/21/22,9,1659.8,1830.79,77,70,5929,4900,456533,343000
7/21/22,10,1780.9,1948.82,80,71,6400,5041,512000,357911
7/21/22,11,1893,2073.22,84,71,7056,5041,592704,357911
7/21/22,12,1991,2171.49,87,71,7569,5041,658503,357911
7/21/22,13,2068.1,2251.09,90,72,8100,5184,729000,373248
7/21/22,14,2123.7,2313.79,92,71,8464,5041,778688,357911
7/21/22,15,2148.4,2326.21,91,70,8281,4900,753571,343000
7/21/22,16,2203.2,2273.02,93,71,8649,5041,804357,357911
7/21/22,17,2224.9,2147.47,82,75,6724,5625,551368,421875
7/21/22,18,2239.7,2077.71,81,68,6561,4624,531441,314432
7/21/22,19,2204.8,2046.08,80,67,6400,4489,512000,300763
7/21/22,20,2137.4,1991.94,79,68,6241,4624,493039,314432
7/21/22,21,2037.3,1934.87,79,66,6241,4356,493039,287496
7/21/22,22,1903.6,1839.03,78,65,6084,4225,474552,274625
7/21/22,23,1714.1,1683.74,76,66,5776,4356,438976,287496
7/21/22,24,1524.4,1541.13,74,66,5476,4356,405224,287496
7/22/22,1,1441.2,1428.03,72,66,5184,4356,373248,287496
7/22/22,2,1352.7,1352.4,70,66,4900,4356,343000,287496
7/22/22,3,1295.4,1300.32,69,65,4761,4225,328509,274625
7/22/22,4,1248.2,1265.78,66,64,4356,4096,287496,262144
7/22/22,5,1232.8,1265.37,64,63,4096,3969,262144,250047
7/22/22,6,1273,1311.29,64,63,4096,3969,262144,250047
7/22/22,7,1378.9,1410.12,64,62,4096,3844,262144,238328
7/22/22,8,1617.1,1559.82,68,65,4624,4225,314432,274625
7/22/22,9,1668.2,1688.75,73,66,5329,4356,389017,287496
7/22/22,10,1647.8,1791.26,78,65,6084,4225,474552,274625
7/22/22,11,1874.7,1881.07,81,62,6561,3844,531441,238328
7/22/22,12,1987.4,1952.43,84,62,7056,3844,592704,238328
7/22/22,13,2029.3,2024.92,86,63,7396,3969,636056,250047
7/22/22,14,2061.4,2096.29,89,62,7921,3844,704969,238328
7/22/22,15,1998.7,2136.84,87,62,7569,3844,658503,238328
7/22/22,16,2064,2161.83,87,61,7569,3721,658503,226981
7/22/22,17,2123.7,2181.4,90,61,8100,3721,729000,226981
7/22/22,18,2158.2,2188.73,91,60,8281,3600,753571,216000
7/22/22,19,2120.9,2149.25,88,57,7744,3249,681472,185193
7/22/22,20,2045.9,2061.86,88,57,7744,3249,681472,185193
7/22/22,21,1944.3,1972.56,85,66,7225,4356,614125,287496
7/22/22,22,1949.4,1862.19,82,61,6724,3721,551368,226981
7/22/22,23,1789.9,1695.36,75,64,5625,4096,421875,262144
7/22/22,24,1607.4,1535.12,71,64,5041,4096,357911,262144
7/23/22,1,1399.2,1413.11,71,65,5041,4225,357911,274625
7/23/22,2,1319.6,1327.7,67,65,4489,4225,300763,274625
7/23/22,3,1272.1,1284.41,68,64,4624,4096,314432,262144
7/23/22,4,1288.3,1247.31,68,65,4624,4225,314432,274625
7/23/22,5,1275.5,1230.44,66,64,4356,4096,287496,262144
7/23/22,6,1277.5,1237.07,66,64,4356,4096,287496,262144
7/23/22,7,1243.3,1287.55,65,64,4225,4096,274625,262144
7/23/22,8,1307.9,1398.91,69,65,4761,4225,328509,274625
7/23/22,9,1412.3,1543.81,74,65,5476,4225,405224,274625
7/23/22,10,1561.5,1675.84,78,66,6084,4356,474552,287496
7/23/22,11,1668.5,1804.24,83,65,6889,4225,571787,274625
7/23/22,12,1763,1897.25,86,63,7396,3969,636056,250047
7/23/22,13,1809.3,1956.51,89,61,7921,3721,704969,226981
7/23/22,14,1871.9,2006.56,90,60,8100,3600,729000,216000
7/23/22,15,1844.2,2051.11,92,57,8464,3249,778688,185193
7/23/22,16,1936.6,2100.43,93,64,8649,4096,804357,262144
7/23/22,17,1991.2,2149.15,93,55,8649,3025,804357,166375
7/23/22,18,2047,2181.77,93,56,8649,3136,804357,175616
7/23/22,19,2022.2,2163.93,93,57,8649,3249,804357,185193
7/23/22,20,1982.6,2077.44,91,58,8281,3364,753571,195112
7/23/22,21,1907.5,1981.28,86,66,7396,4356,636056,287496
7/23/22,22,1796.2,1876.71,78,63,6084,3969,474552,250047
7/23/22,23,1653.4,1722.02,79,63,6241,3969,493039,250047
7/23/22,24,1515.9,1569.93,74,64,5476,4096,405224,262144
7/24/22,1,1367.3,1448.87,71,65,5041,4225,357911,274625
7/24/22,2,1349.5,1363.11,68,65,4624,4225,314432,274625
7/24/22,3,1299.6,1302.76,69,65,4761,4225,328509,274625
7/24/22,4,1232.7,1264.27,66,64,4356,4096,287496,262144
7/24/22,5,1211,1242.2,65,63,4225,3969,274625,250047
7/24/22,6,1200.6,1234.64,67,63,4489,3969,300763,250047
7/24/22,7,1240.2,1276.63,65,63,4225,3969,274625,250047
7/24/22,8,1301.6,1372.2,68,65,4624,4225,314432,274625
7/24/22,9,1440,1515.12,73,65,5329,4225,389017,274625
7/24/22,10,1583.4,1670.95,79,65,6241,4225,493039,274625
7/24/22,11,1692.8,1820.43,83,66,6889,4356,571787,287496
7/24/22,12,1795.2,1946.95,89,67,7921,4489,704969,300763
7/24/22,13,1880.8,2033.52,91,67,8281,4489,753571,300763
7/24/22,14,1934.7,2092.92,95,60,9025,3600,857375,216000
7/24/22,15,1987.4,2124.89,95,60,9025,3600,857375,216000
7/24/22,16,2046.2,2163.4,94,61,8836,3721,830584,226981
7/24/22,17,2086.8,2227.14,94,60,8836,3600,830584,216000
7/24/22,18,2129.9,2263.71,95,57,9025,3249,857375,185193
7/24/22,19,2143.9,2232.51,92,59,8464,3481,778688,205379
7/24/22,20,2045.3,2170.6,89,62,7921,3844,704969,238328
7/24/22,21,1986,2106.99,87,63,7569,3969,658503,250047
7/24/22,22,1880,2011.41,85,65,7225,4225,614125,274625
7/24/22,23,1697.3,1819.65,82,64,6724,4096,551368,262144
7/24/22,24,1540.3,1650.93,75,65,5625,4225,421875,274625
7/25/22,1,1439.5,1543.85,74,66,5476,4356,405224,287496
7/25/22,2,1358.3,1481.98,72,67,5184,4489,373248,300763
7/25/22,3,1317.3,1447,75,66,5625,4356,421875,287496
7/25/22,4,1291.7,1419.05,75,65,5625,4225,421875,274625
7/25/22,5,1312.9,1409.88,75,64,5625,4096,421875,262144
7/25/22,6,1381,1465.18,73,65,5329,4225,389017,274625
7/25/22,7,1469.7,1562.17,73,65,5329,4225,389017,274625
7/25/22,8,1597,1697.71,73,66,5329,4356,389017,287496
7/25/22,9,1688.7,1801.44,75,67,5625,4489,421875,300763
7/25/22,10,1759.7,1851.76,74,66,5476,4356,405224,287496
7/25/22,11,1829.2,1865.33,72,70,5184,4900,373248,343000
7/25/22,12,1875.6,1875.3,73,71,5329,5041,389017,357911
7/25/22,13,1877.5,1870.99,74,71,5476,5041,405224,357911
7/25/22,14,1884.2,1883.21,74,71,5476,5041,405224,357911
7/25/22,15,1947.1,1868.08,75,73,5625,5329,421875,389017
7/25/22,16,1954.4,1924.35,81,71,6561,5041,531441,357911
7/25/22,17,1964.7,1999.09,83,72,6889,5184,571787,373248
7/25/22,18,2000.4,2009.55,76,71,5776,5041,438976,357911
7/25/22,19,1976,1978.46,78,72,6084,5184,474552,373248
7/25/22,20,1922.6,1913.61,79,71,6241,5041,493039,357911
7/25/22,21,1876.9,1846.99,79,68,6241,4624,493039,314432
7/25/22,22,1757,1734.84,76,61,5776,3721,438976,226981
7/25/22,23,1571.6,1564.94,73,59,5329,3481,389017,205379
7/25/22,24,1398.4,1400.75,70,58,4900,3364,343000,195112
7/26/22,1,1259.4,1277.88,66,59,4356,3481,287496,205379
7/26/22,2,1170.9,1201.95,62,58,3844,3364,238328,195112
7/26/22,3,1151,1152.22,60,58,3600,3364,216000,195112
7/26/22,4,1116.6,1124.75,58,56,3364,3136,195112,175616
7/26/22,5,1120.6,1124.59,57,56,3249,3136,185193,175616
7/26/22,6,1167.4,1176.97,57,55,3249,3025,185193,166375
7/26/22,7,1293,1268.88,54,54,2916,2916,157464,157464
7/26/22,8,1398.8,1386.53,61,58,3721,3364,226981,195112
7/26/22,9,1444.5,1465.2,66,56,4356,3136,287496,175616
7/26/22,10,1466.2,1526.26,69,56,4761,3136,328509,175616
7/26/22,11,1523.2,1585.91,74,58,5476,3364,405224,195112
7/26/22,12,1587.7,1631.58,74,57,5476,3249,405224,185193
7/26/22,13,1628.5,1674.22,77,56,5929,3136,456533,175616
7/26/22,14,1673.5,1691.81,76,56,5776,3136,438976,175616
7/26/22,15,1693.8,1711.89,77,55,5929,3025,456533,166375
7/26/22,16,1709.3,1731.6,79,55,6241,3025,493039,166375
7/26/22,17,1756.8,1727.17,79,55,6241,3025,493039,166375
7/26/22,18,1825.8,1732.82,79,55,6241,3025,493039,166375
7/26/22,19,1841.2,1715.8,77,54,5929,2916,456533,157464
7/26/22,20,1789.9,1666.33,76,54,5776,2916,438976,157464
7/26/22,21,1707.4,1608.46,73,54,5329,2916,389017,157464
7/26/22,22,1625.1,1512.6,70,54,4900,2916,343000,157464
7/26/22,23,1436.2,1373.26,63,57,3969,3249,250047,185193
7/26/22,24,1280.4,1244.67,61,57,3721,3249,226981,185193
7/27/22,1,1117.2,1149.14,60,56,3600,3136,216000,175616
7/27/22,2,1061.8,1091.38,58,56,3364,3136,195112,175616
7/27/22,3,1025.4,1054.48,56,55,3136,3025,175616,166375
7/27/22,4,1015.6,1039.94,56,55,3136,3025,175616,166375
7/27/22,5,1029.9,1055.39,56,54,3136,2916,175616,157464
7/27/22,6,1084.5,1113.69,55,53,3025,2809,166375,148877
7/27/22,7,1194.8,1212.51,54,53,2916,2809,157464,148877
7/27/22,8,1291.2,1328.41,59,56,3481,3136,205379,175616
7/27/22,9,1328.2,1405.77,65,57,4225,3249,274625,185193
7/27/22,10,1383.8,1462.89,69,56,4761,3136,328509,175616
7/27/22,11,1404.5,1524.33,72,57,5184,3249,373248,185193
7/27/22,12,1528.1,1585.22,76,55,5776,3025,438976,166375
7/27/22,13,1518.7,1630.78,79,51,6241,2601,493039,132651
7/27/22,14,1608,1676.44,80,51,6400,2601,512000,132651
7/27/22,15,1649.8,1709.7,81,52,6561,2704,531441,140608
7/27/22,16,1668.5,1737.65,80,52,6400,2704,512000,140608
7/27/22,17,1774.8,1751.61,80,54,6400,2916,512000,157464
7/27/22,18,1833.6,1776.34,82,55,6724,3025,551368,166375
7/27/22,19,1846.3,1769.77,83,55,6889,3025,571787,166375
7/27/22,20,1795.2,1706.31,79,56,6241,3136,493039,175616
7/27/22,21,1743.2,1654.41,75,57,5625,3249,421875,185193
7/27/22,22,1626.8,1560.56,71,59,5041,3481,357911,205379
7/27/22,23,1416.3,1409.27,67,58,4489,3364,300763,195112
7/27/22,24,1262.2,1277.67,63,58,3969,3364,250047,195112
7/28/22,1,1172.2,1186.73,62,59,3844,3481,238328,205379
7/28/22,2,1149.8,1126.79,61,59,3721,3481,226981,205379
7/28/22,3,1091.1,1087,62,59,3844,3481,238328,205379
7/28/22,4,1057,1069.99,61,58,3721,3364,226981,195112
7/28/22,5,1046.2,1083.62,60,58,3600,3364,216000,195112
7/28/22,6,1123.9,1142.93,59,57,3481,3249,205379,185193
7/28/22,7,1234.3,1250.21,59,58,3481,3364,205379,195112
7/28/22,8,1347.1,1378.75,63,60,3969,3600,250047,216000
7/28/22,9,1436,1462.27,67,60,4489,3600,300763,216000
7/28/22,10,1542.2,1524.92,68,61,4624,3721,314432,226981
7/28/22,11,1629.7,1613.89,73,61,5329,3721,389017,226981
7/28/22,12,1723.2,1716.32,77,63,5929,3969,456533,250047
7/28/22,13,1782.1,1831.38,83,65,6889,4225,571787,274625
7/28/22,14,1812.9,1931.2,85,67,7225,4489,614125,300763
7/28/22,15,1794,1997.44,88,67,7744,4489,681472,300763
7/28/22,16,1828.4,2032.5,87,68,7569,4624,658503,314432
7/28/22,17,1906,2041.67,89,68,7921,4624,704969,314432
7/28/22,18,1931.9,2069.95,84,69,7056,4761,592704,328509
7/28/22,19,1935.8,2042.83,84,72,7056,5184,592704,373248
7/28/22,20,1877.5,1969.99,82,70,6724,4900,551368,343000
7/28/22,21,1801,1877.47,75,72,5625,5184,421875,373248
7/28/22,22,1750.8,1758.03,71,70,5041,4900,357911,343000
7/28/22,23,1568.6,1612.7,72,71,5184,5041,373248,357911
7/28/22,24,1426.9,1473.11,71,70,5041,4900,357911,343000
7/29/22,1,1245.9,1379.37,70,70,4900,4900,343000,343000
7/29/22,2,1171.1,1308.4,70,70,4900,4900,343000,343000
7/29/22,3,1103.7,1261.35,69,68,4761,4624,328509,314432
7/29/22,4,1110.5,1233.96,69,68,4761,4624,328509,314432
7/29/22,5,1131.3,1235.32,65,65,4225,4225,274625,274625
7/29/22,6,1194.2,1285.48,65,65,4225,4225,274625,274625
7/29/22,7,1300.9,1377.34,63,63,3969,3969,250047,250047
7/29/22,8,1385.5,1499.93,68,67,4624,4489,314432,300763
7/29/22,9,1475.8,1598.96,69,68,4761,4624,328509,314432
7/29/22,10,1521.3,1678.95,74,67,5476,4489,405224,300763
7/29/22,11,1665,1753.7,78,66,6084,4356,474552,287496
7/29/22,12,1717.7,1832.26,81,66,6561,4356,531441,287496
7/29/22,13,1792.3,1871.69,83,61,6889,3721,571787,226981
7/29/22,14,1801.4,1909.34,83,60,6889,3600,571787,216000
7/29/22,15,1816.2,1942,85,60,7225,3600,614125,216000
7/29/22,16,1837.6,1962.65,86,56,7396,3136,636056,175616
7/29/22,17,1877.2,1988.62,85,57,7225,3249,614125,185193
7/29/22,18,1884.7,2002.68,86,57,7396,3249,636056,185193
7/29/22,19,1901.7,1969.84,85,57,7225,3249,614125,185193
7/29/22,20,1853.9,1879.18,84,56,7056,3136,592704,175616
7/29/22,21,1763.8,1800.67,80,58,6400,3364,512000,195112
7/29/22,22,1682.3,1701.22,76,57,5776,3249,438976,185193
7/29/22,23,1526.2,1552.6,70,62,4900,3844,343000,238328
7/29/22,24,1353,1413.01,70,61,4900,3721,343000,226981
7/30/22,1,1184,1313.45,73,61,5329,3721,389017,226981
7/30/22,2,1132.4,1243.95,71,60,5041,3600,357911,216000
7/30/22,3,1087.2,1201.19,70,61,4900,3721,343000,226981
7/30/22,4,1062.2,1173.96,70,60,4900,3600,343000,216000
7/30/22,5,1057.1,1163.45,69,60,4761,3600,328509,216000
7/30/22,6,1055.3,1168.89,69,59,4761,3481,328509,205379
7/30/22,7,1094.7,1192.25,68,59,4624,3481,314432,205379
7/30/22,8,1196.8,1272.1,69,60,4761,3600,328509,216000
7/30/22,9,1307,1375.74,73,56,5329,3136,389017,175616
7/30/22,10,1278,1460.38,75,56,5625,3136,421875,175616
7/30/22,11,1347.8,1519.1,77,54,5929,2916,456533,157464
7/30/22,12,1452.6,1568.11,78,55,6084,3025,474552,166375
7/30/22,13,1474.8,1586.87,77,55,5929,3025,456533,166375
7/30/22,14,1546.8,1590.16,78,53,6084,2809,474552,148877
7/30/22,15,1563.5,1598.08,79,55,6241,3025,493039,166375
7/30/22,16,1602.1,1622.41,80,55,6400,3025,512000,166375
7/30/22,17,1656.5,1658.51,80,55,6400,3025,512000,166375
7/30/22,18,1672.2,1688.25,79,55,6241,3025,493039,166375
7/30/22,19,1658.6,1675.73,80,55,6400,3025,512000,166375
7/30/22,20,1607.8,1613.19,77,56,5929,3136,456533,175616
7/30/22,21,1576.6,1563.01,75,56,5625,3136,421875,175616
7/30/22,22,1510.5,1483.08,71,57,5041,3249,357911,185193
7/30/22,23,1343.1,1368.84,69,57,4761,3249,328509,185193
7/30/22,24,1248.4,1250.68,66,58,4356,3364,287496,195112
7/31/22,1,1164.4,1156.92,65,57,4225,3249,274625,185193
7/31/22,2,1102.6,1092.09,63,57,3969,3249,250047,185193
7/31/22,3,1073.7,1047.84,63,57,3969,3249,250047,185193
7/31/22,4,1036.7,1020.45,59,57,3481,3249,205379,185193
7/31/22,5,1014.2,1009.72,58,56,3364,3136,195112,175616
7/31/22,6,972.7,1014.25,56,55,3136,3025,175616,166375
7/31/22,7,984.3,1040.49,56,54,3136,2916,175616,157464
7/31/22,8,1055.6,1122.89,59,57,3481,3249,205379,185193
7/31/22,9,1141.3,1228.66,66,58,4356,3364,287496,195112
7/31/22,10,1258.2,1324.01,72,59,5184,3481,373248,205379
7/31/22,11,1337.3,1399.23,75,60,5625,3600,421875,216000
7/31/22,12,1454.3,1467.24,78,58,6084,3364,474552,195112
7/31/22,13,1539.9,1532.51,82,56,6724,3136,551368,175616
7/31/22,14,1609,1585.99,82,56,6724,3136,551368,175616
7/31/22,15,1631.2,1642.01,83,57,6889,3249,571787,185193
7/31/22,16,1703.7,1699.42,84,58,7056,3364,592704,195112
7/31/22,17,1752.2,1758.1,84,58,7056,3364,592704,195112
7/31/22,18,1817,1806.29,83,59,6889,3481,571787,205379
7/31/22,19,1822.6,1787.64,82,58,6724,3364,551368,195112
7/31/22,20,1760.1,1737.49,81,60,6561,3600,531441,216000
7/31/22,21,1701.3,1694.85,77,63,5929,3969,456533,250047
7/31/22,22,1585.1,1599.81,75,63,5625,3969,421875,250047
7/31/22,23,1435.8,1462.77,73,63,5329,3969,389017,250047
7/31/22,24,1298,1339.41,72,63,5184,3969,373248,250047
8/1/22,1,1226.9,1247.46,68,64,4624,4096,314432,262144
8/1/22,2,1182.2,1187.28,68,62,4624,3844,314432,238328
8/1/22,3,1148.2,1144.43,64,63,4096,3969,262144,250047
8/1/22,4,1127.6,1126.62,63,61,3969,3721,250047,226981
8/1/22,5,1132.9,1149.18,63,61,3969,3721,250047,226981
8/1/22,6,1203,1224.4,63,61,3969,3721,250047,226981
8/1/22,7,1273.4,1326.73,64,61,4096,3721,262144,226981
8/1/22,8,1410.7,1442.61,65,62,4225,3844,274625,238328
8/1/22,9,1432.7,1539.76,69,63,4761,3969,328509,250047
8/1/22,10,1472.6,1620.01,74,62,5476,3844,405224,238328
8/1/22,11,1589.6,1713.04,78,63,6084,3969,474552,250047
8/1/22,12,1662.4,1794.39,83,61,6889,3721,571787,226981
8/1/22,13,1738.2,1862.34,84,59,7056,3481,592704,205379
8/1/22,14,1795.2,1915,85,60,7225,3600,614125,216000
8/1/22,15,1827.1,1941.76,84,60,7056,3600,592704,216000
8/1/22,16,1894.5,1946.69,85,59,7225,3481,614125,205379
8/1/22,17,1930.9,1957.08,83,57,6889,3249,571787,185193
8/1/22,18,1973.1,1974.42,85,59,7225,3481,614125,205379
8/1/22,19,1969.6,1970.56,84,59,7056,3481,592704,205379
8/1/22,20,1907.7,1901.49,82,60,6724,3600,551368,216000
8/1/22,21,1813.1,1827.14,78,61,6084,3721,474552,226981
8/1/22,22,1772.5,1708.59,74,63,5476,3969,405224,250047
8/1/22,23,1559.8,1550.04,72,64,5184,4096,373248,262144
8/1/22,24,1379.2,1405.34,70,64,4900,4096,343000,262144
8/2/22,1,1251.7,1299.46,69,65,4761,4225,328509,274625
8/2/22,2,1187.4,1227.8,68,65,4624,4225,314432,274625
8/2/22,3,1148.9,1180.46,66,64,4356,4096,287496,262144
8/2/22,4,1110.4,1160.77,65,64,4225,4096,274625,262144
8/2/22,5,1124.8,1170.67,64,63,4096,3969,262144,250047
8/2/22,6,1260.2,1233.76,62,61,3844,3721,238328,226981
8/2/22,7,1294.9,1331.87,62,61,3844,3721,238328,226981
8/2/22,8,1375,1455.05,64,62,4096,3844,262144,238328
8/2/22,9,1425.4,1557.1,66,65,4356,4225,287496,274625
8/2/22,10,1435.1,1651,73,66,5329,4356,389017,287496
8/2/22,11,1581.8,1751.2,78,66,6084,4356,474552,287496
8/2/22,12,1670.2,1858.36,82,66,6724,4356,551368,287496
8/2/22,13,1780.1,1960.78,86,65,7396,4225,636056,274625
8/2/22,14,1894.7,2039.2,89,63,7921,3969,704969,250047
8/2/22,15,1962,2078.24,86,64,7396,4096,636056,262144
8/2/22,16,1985.9,2079.99,87,65,7569,4225,658503,274625
8/2/22,17,2055.5,2100.17,88,65,7744,4225,681472,274625
8/2/22,18,2121.2,2147.83,89,65,7921,4225,704969,274625
8/2/22,19,2134.4,2131.43,89,64,7921,4096,704969,262144
8/2/22,20,2063,2058.5,85,64,7225,4096,614125,262144
8/2/22,21,1993.9,1986.88,81,65,6561,4225,531441,274625
8/2/22,22,1851.4,1853.2,78,65,6084,4225,474552,274625
8/2/22,23,1621.5,1678.06,76,64,5776,4096,438976,262144
8/2/22,24,1435.1,1514.24,74,62,5476,3844,405224,238328
8/3/22,1,1334.3,1398.8,73,63,5329,3969,389017,250047
8/3/22,2,1243.3,1317.51,72,63,5184,3969,373248,250047
8/3/22,3,1211,1260.58,70,62,4900,3844,343000,238328
8/3/22,4,1191.6,1232.08,69,61,4761,3721,328509,226981
8/3/22,5,1186.4,1238.8,67,61,4489,3721,300763,226981
8/3/22,6,1284.5,1290.17,67,59,4489,3481,300763,205379
8/3/22,7,1329.7,1376.88,64,58,4096,3364,262144,195112
8/3/22,8,1419.4,1498.24,67,59,4489,3481,300763,205379
8/3/22,9,1408.6,1582.18,70,59,4900,3481,343000,205379
8/3/22,10,1445.2,1645.16,72,57,5184,3249,373248,185193
8/3/22,11,1522.1,1720.6,75,55,5625,3025,421875,166375
8/3/22,12,1588.7,1786.86,79,54,6241,2916,493039,157464
8/3/22,13,1671.9,1854.45,81,50,6561,2500,531441,125000
8/3/22,14,1733.5,1927.49,83,57,6889,3249,571787,185193
8/3/22,15,1786.3,1978.67,86,52,7396,2704,636056,140608
8/3/22,16,1824.6,2024.45,87,53,7569,2809,658503,148877
8/3/22,17,1891.2,2068.06,88,53,7744,2809,681472,148877
8/3/22,18,1969.5,2098.55,88,54,7744,2916,681472,157464
8/3/22,19,1992.5,2071.05,88,54,7744,2916,681472,157464
8/3/22,20,1979.1,1974.6,82,61,6724,3721,551368,226981
8/3/22,21,1892.7,1894.65,77,61,5929,3721,456533,226981
8/3/22,22,1742.1,1775.01,75,61,5625,3721,421875,226981
8/3/22,23,1564.9,1607.89,73,62,5329,3844,389017,238328
8/3/22,24,1399.8,1458.04,70,62,4900,3844,343000,238328
8/4/22,1,1289.9,1352.58,68,62,4624,3844,314432,238328
8/4/22,2,1217.6,1283.1,67,62,4489,3844,300763,238328
8/4/22,3,1160.6,1244.39,66,63,4356,3969,287496,250047
8/4/22,4,1155.8,1220.7,66,63,4356,3969,287496,250047
8/4/22,5,1144.4,1227.38,64,63,4096,3969,262144,250047
8/4/22,6,1235.4,1275.88,64,62,4096,3844,262144,238328
8/4/22,7,1344,1377.4,62,60,3844,3600,238328,216000
8/4/22,8,1412.6,1512.77,65,63,4225,3969,274625,250047
8/4/22,9,1488.2,1642.53,71,64,5041,4096,357911,262144
8/4/22,10,1613.9,1755.93,75,65,5625,4225,421875,274625
8/4/22,11,1724.4,1879.16,80,66,6400,4356,512000,287496
8/4/22,12,1844.6,2006.18,85,66,7225,4356,614125,287496
8/4/22,13,1934.8,2123.29,89,65,7921,4225,704969,274625
8/4/22,14,1967.9,2220.06,93,64,8649,4096,804357,262144
8/4/22,15,2102.5,2297.76,96,62,9216,3844,884736,238328
8/4/22,16,2149.9,2359.98,95,63,9025,3969,857375,250047
8/4/22,17,2242.4,2379.92,97,61,9409,3721,912673,226981
8/4/22,18,2269.1,2406,97,63,9409,3969,912673,250047
8/4/22,19,2282.3,2378.08,96,64,9216,4096,884736,262144
