Date,Hr_End,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ,Dry_BulbCube,Dew_PointCube
7/3/20,1,1304.44,74,69,5476,4761,405224,328509
7/3/20,2,1231.12,73,69,5329,4761,389017,328509
7/3/20,3,1182.56,69,67,4761,4489,328509,300763
7/3/20,4,1153.44,69,68,4761,4624,328509,314432
7/3/20,5,1152.55,68,67,4624,4489,314432,300763
7/3/20,6,1177.56,68,67,4624,4489,314432,300763
7/3/20,7,1225.84,72,68,5184,4624,373248,314432
7/3/20,8,1301.54,73,68,5329,4624,389017,314432
7/3/20,9,1376.88,74,68,5476,4624,405224,314432
7/3/20,10,1429.44,73,68,5329,4624,389017,314432
7/3/20,11,1457.56,70,67,4900,4489,343000,300763
7/3/20,12,1467.79,69,66,4761,4356,328509,287496
7/3/20,13,1461.54,70,65,4900,4225,343000,274625
7/3/20,14,1451.51,73,64,5329,4096,389017,262144
7/3/20,15,1440.75,71,62,5041,3844,357911,238328
7/3/20,16,1434.45,71,62,5041,3844,357911,238328
7/3/20,17,1437.25,72,62,5184,3844,373248,238328
7/3/20,18,1449.95,71,62,5041,3844,357911,238328
7/3/20,19,1429.06,70,61,4900,3721,343000,226981
7/3/20,20,1381.45,69,62,4761,3844,328509,238328
7/3/20,21,1348.36,67,61,4489,3721,300763,226981
7/3/20,22,1295.97,65,59,4225,3481,274625,205379
7/3/20,23,1205.15,65,59,4225,3481,274625,205379
7/3/20,24,1111.24,64,59,4096,3481,262144,205379
7/4/20,1,1036.59,64,59,4096,3481,262144,205379
7/4/20,2,983.53,64,59,4096,3481,262144,205379
7/4/20,3,951.51,64,59,4096,3481,262144,205379
7/4/20,4,933.21,62,59,3844,3481,238328,205379
7/4/20,5,933.7,60,59,3600,3481,216000,205379
7/4/20,6,947.06,62,60,3844,3600,238328,216000
7/4/20,7,978.76,61,60,3721,3600,226981,216000
7/4/20,8,1056.4,63,61,3969,3721,250047,226981
7/4/20,9,1162.22,65,61,4225,3721,274625,226981
7/4/20,10,1262.12,68,61,4624,3721,314432,226981
7/4/20,11,1327.71,73,62,5329,3844,389017,238328
7/4/20,12,1391.73,75,62,5625,3844,421875,238328
7/4/20,13,1436.43,77,62,5929,3844,456533,238328
7/4/20,14,1471.13,81,62,6561,3844,531441,238328
7/4/20,15,1501.43,84,60,7056,3600,592704,216000
7/4/20,16,1533.35,84,59,7056,3481,592704,205379
7/4/20,17,1574.4,86,56,7396,3136,636056,175616
7/4/20,18,1609.95,87,52,7569,2704,658503,140608
7/4/20,19,1600.11,86,49,7396,2401,636056,117649
7/4/20,20,1532.57,85,60,7225,3600,614125,216000
7/4/20,21,1467.13,77,68,5929,4624,456533,314432
7/4/20,22,1400.43,73,66,5329,4356,389017,287496
7/4/20,23,1314.7,68,65,4624,4225,314432,274625
7/4/20,24,1208.8,66,63,4356,3969,287496,250047
7/5/20,1,1111.56,64,63,4096,3969,262144,250047
7/5/20,2,1044.62,63,63,3969,3969,250047,250047
7/5/20,3,1002.72,63,63,3969,3969,250047,250047
7/5/20,4,980.6,63,63,3969,3969,250047,250047
7/5/20,5,975.68,63,63,3969,3969,250047,250047
7/5/20,6,984.79,63,63,3969,3969,250047,250047
7/5/20,7,1002.64,64,63,4096,3969,262144,250047
7/5/20,8,1062.11,64,63,4096,3969,262144,250047
7/5/20,9,1152.53,64,64,4096,4096,262144,262144
7/5/20,10,1244.48,67,64,4489,4096,300763,262144
7/5/20,11,1324.79,69,63,4761,3969,328509,250047
7/5/20,12,1405.6,77,63,5929,3969,456533,250047
7/5/20,13,1476.29,79,62,6241,3844,493039,238328
7/5/20,14,1530.86,82,58,6724,3364,551368,195112
7/5/20,15,1580.64,84,57,7056,3249,592704,185193
7/5/20,16,1623.02,86,59,7396,3481,636056,205379
7/5/20,17,1665.51,84,60,7056,3600,592704,216000
7/5/20,18,1703.02,87,55,7569,3025,658503,166375
7/5/20,19,1690.91,85,64,7225,4096,614125,262144
7/5/20,20,1628.32,77,68,5929,4624,456533,314432
7/5/20,21,1572.17,73,67,5329,4489,389017,300763
7/5/20,22,1476.42,69,67,4761,4489,328509,300763
7/5/20,23,1332.87,66,66,4356,4356,287496,287496
7/5/20,24,1214.51,64,64,4096,4096,262144,262144
7/6/20,1,1130.05,63,63,3969,3969,250047,250047
7/6/20,2,1076.54,64,63,4096,3969,262144,250047
7/6/20,3,1047.49,65,65,4225,4225,274625,274625
7/6/20,4,1036.57,64,64,4096,4096,262144,262144
7/6/20,5,1055.18,64,64,4096,4096,262144,262144
7/6/20,6,1113.01,64,64,4096,4096,262144,262144
7/6/20,7,1210.91,65,64,4225,4096,274625,262144
7/6/20,8,1331.11,66,65,4356,4225,287496,274625
7/6/20,9,1436.31,66,65,4356,4225,287496,274625
7/6/20,10,1513.71,71,66,5041,4356,357911,287496
7/6/20,11,1575.88,73,65,5329,4225,389017,274625
7/6/20,12,1632.15,76,64,5776,4096,438976,262144
7/6/20,13,1675.8,79,58,6241,3364,493039,195112
7/6/20,14,1709.13,79,56,6241,3136,493039,175616
7/6/20,15,1729.82,80,56,6400,3136,512000,175616
7/6/20,16,1744,78,56,6084,3136,474552,175616
7/6/20,17,1768.09,81,55,6561,3025,531441,166375
7/6/20,18,1784.2,81,57,6561,3249,531441,185193
7/6/20,19,1750.5,79,56,6241,3136,493039,175616
7/6/20,20,1658.9,75,55,5625,3025,421875,166375
7/6/20,21,1570.92,72,56,5184,3136,373248,175616
7/6/20,22,1483.76,68,56,4624,3136,314432,175616
7/6/20,23,1340.29,65,58,4225,3364,274625,195112
7/6/20,24,1215.75,62,57,3844,3249,238328,185193
7/7/20,1,1122.24,61,57,3721,3249,226981,185193
7/7/20,2,1061.18,59,57,3481,3249,205379,185193
7/7/20,3,1028.15,60,58,3600,3364,216000,195112
7/7/20,4,1015.59,59,57,3481,3249,205379,185193
7/7/20,5,1035.83,59,58,3481,3364,205379,195112
7/7/20,6,1099.47,61,58,3721,3364,226981,195112
7/7/20,7,1200.26,60,59,3600,3481,216000,205379
7/7/20,8,1313.69,62,60,3844,3600,238328,216000
7/7/20,9,1406.88,63,61,3969,3721,250047,226981
7/7/20,10,1467.3,67,62,4489,3844,300763,238328
7/7/20,11,1529.51,72,62,5184,3844,373248,238328
7/7/20,12,1586.54,77,58,5929,3364,456533,195112
7/7/20,13,1631.02,79,56,6241,3136,493039,175616
7/7/20,14,1669.05,80,57,6400,3249,512000,185193
7/7/20,15,1702.6,81,58,6561,3364,531441,195112
7/7/20,16,1739.83,82,58,6724,3364,551368,195112
7/7/20,17,1776.12,84,60,7056,3600,592704,216000
7/7/20,18,1786.71,81,58,6561,3364,531441,195112
7/7/20,19,1764.03,82,60,6724,3600,551368,216000
7/7/20,20,1693.91,79,62,6241,3844,493039,238328
7/7/20,21,1636.95,76,62,5776,3844,438976,238328
7/7/20,22,1557.8,73,64,5329,4096,389017,262144
7/7/20,23,1416.7,71,64,5041,4096,357911,262144
7/7/20,24,1292.34,71,63,5041,3969,357911,250047
7/8/20,1,1205.23,70,63,4900,3969,343000,250047
7/8/20,2,1147.74,69,63,4761,3969,328509,250047
7/8/20,3,1113.85,68,63,4624,3969,314432,250047
7/8/20,4,1108.8,68,64,4624,4096,314432,262144
7/8/20,5,1131.29,68,64,4624,4096,314432,262144
7/8/20,6,1196.49,67,64,4489,4096,300763,262144
7/8/20,7,1286.81,67,65,4489,4225,300763,274625
7/8/20,8,1405.99,68,65,4624,4225,314432,274625
7/8/20,9,1506.14,70,66,4900,4356,343000,287496
7/8/20,10,1585.85,72,67,5184,4489,373248,300763
7/8/20,11,1676.53,74,68,5476,4624,405224,314432
7/8/20,12,1772.78,79,70,6241,4900,493039,343000
7/8/20,13,1847.05,81,70,6561,4900,531441,343000
7/8/20,14,1910.82,84,69,7056,4761,592704,328509
7/8/20,15,1968.1,84,70,7056,4900,592704,343000
7/8/20,16,2013.85,85,69,7225,4761,614125,328509
7/8/20,17,2011.91,81,72,6561,5184,531441,373248
7/8/20,18,1971.36,78,75,6084,5625,474552,421875
7/8/20,19,1899.4,77,72,5929,5184,456533,373248
7/8/20,20,1814.82,77,68,5929,4624,456533,314432
7/8/20,21,1741.63,76,66,5776,4356,438976,287496
7/8/20,22,1652.35,75,68,5625,4624,421875,314432
7/8/20,23,1503.66,72,69,5184,4761,373248,328509
7/8/20,24,1364.9,69,68,4761,4624,328509,314432
7/9/20,1,1267.1,69,68,4761,4624,328509,314432
7/9/20,2,1203.76,69,68,4761,4624,328509,314432
7/9/20,3,1165.04,69,68,4761,4624,328509,314432
7/9/20,4,1146.72,68,68,4624,4624,314432,314432
7/9/20,5,1165.88,67,67,4489,4489,300763,300763
7/9/20,6,1226.4,65,65,4225,4225,274625,274625
7/9/20,7,1326.74,66,66,4356,4356,287496,287496
7/9/20,8,1471.55,67,67,4489,4489,300763,300763
7/9/20,9,1603.84,72,68,5184,4624,373248,314432
7/9/20,10,1716.5,76,69,5776,4761,438976,328509
7/9/20,11,1819.58,80,70,6400,4900,512000,343000
7/9/20,12,1921.59,84,71,7056,5041,592704,357911
7/9/20,13,2010.67,87,70,7569,4900,658503,343000
7/9/20,14,2090.89,89,67,7921,4489,704969,300763
7/9/20,15,2134.89,91,69,8281,4761,753571,328509
7/9/20,16,2158.77,92,68,8464,4624,778688,314432
7/9/20,17,2180.34,89,69,7921,4761,704969,328509
7/9/20,18,2197.65,91,68,8281,4624,753571,314432
7/9/20,19,2176.1,89,75,7921,5625,704969,421875
7/9/20,20,2102.46,85,75,7225,5625,614125,421875
7/9/20,21,2030.04,83,74,6889,5476,571787,405224
7/9/20,22,1931.42,80,74,6400,5476,512000,405224
7/9/20,23,1749.65,78,73,6084,5329,474552,389017
7/9/20,24,1585.8,77,73,5929,5329,456533,389017
7/10/20,1,1464.15,76,73,5776,5329,438976,389017
7/10/20,2,1376.83,75,72,5625,5184,421875,373248
7/10/20,3,1318.85,73,72,5329,5184,389017,373248
7/10/20,4,1286.15,72,71,5184,5041,373248,357911
7/10/20,5,1284.81,71,70,5041,4900,357911,343000
7/10/20,6,1330.57,71,70,5041,4900,357911,343000
7/10/20,7,1427.15,70,69,4900,4761,343000,328509
7/10/20,8,1572.26,73,71,5329,5041,389017,357911
7/10/20,9,1701.59,76,72,5776,5184,438976,373248
7/10/20,10,1812.56,78,72,6084,5184,474552,373248
7/10/20,11,1918.22,82,72,6724,5184,551368,373248
7/10/20,12,1997.6,85,70,7225,4900,614125,343000
7/10/20,13,2053.52,85,71,7225,5041,614125,357911
7/10/20,14,2089.85,86,67,7396,4489,636056,300763
7/10/20,15,2086.87,85,68,7225,4624,614125,314432
7/10/20,16,2062.9,86,68,7396,4624,636056,314432
7/10/20,17,2039.62,83,71,6889,5041,571787,357911
7/10/20,18,2005.63,81,68,6561,4624,531441,314432
7/10/20,19,1943.95,79,69,6241,4761,493039,328509
7/10/20,20,1859.13,77,70,5929,4900,456533,343000
7/10/20,21,1792.04,74,71,5476,5041,405224,357911
7/10/20,22,1706.77,72,70,5184,4900,373248,343000
7/10/20,23,1575.43,72,70,5184,4900,373248,343000
7/10/20,24,1448.25,71,70,5041,4900,357911,343000
7/11/20,1,1355.86,72,71,5184,5041,373248,357911
7/11/20,2,1292.5,72,71,5184,5041,373248,357911
7/11/20,3,1250.14,72,71,5184,5041,373248,357911
7/11/20,4,1228.19,72,71,5184,5041,373248,357911
7/11/20,5,1222.67,72,71,5184,5041,373248,357911
7/11/20,6,1244.72,72,71,5184,5041,373248,357911
7/11/20,7,1279.56,72,71,5184,5041,373248,357911
7/11/20,8,1363.44,73,71,5329,5041,389017,357911
7/11/20,9,1475.57,73,71,5329,5041,389017,357911
7/11/20,10,1587.14,73,71,5329,5041,389017,357911
7/11/20,11,1701.32,75,72,5625,5184,421875,373248
7/11/20,12,1801.65,79,72,6241,5184,493039,373248
7/11/20,13,1882.37,84,71,7056,5041,592704,357911
7/11/20,14,1923.93,88,71,7744,5041,681472,357911
7/11/20,15,1943,90,73,8100,5329,729000,389017
7/11/20,16,1964.46,84,74,7056,5476,592704,405224
7/11/20,17,2000.18,81,73,6561,5329,531441,389017
7/11/20,18,2032.18,87,72,7569,5184,658503,373248
7/11/20,19,2014.39,87,71,7569,5041,658503,357911
7/11/20,20,1940.46,85,70,7225,4900,614125,343000
7/11/20,21,1879,82,70,6724,4900,551368,343000
7/11/20,22,1806.72,80,71,6400,5041,512000,357911
7/11/20,23,1672.66,80,71,6400,5041,512000,357911
7/11/20,24,1546.26,78,72,6084,5184,474552,373248
7/12/20,1,1438.85,78,72,6084,5184,474552,373248
7/12/20,2,1357.2,77,72,5929,5184,456533,373248
7/12/20,3,1298.97,76,72,5776,5184,438976,373248
7/12/20,4,1260.87,74,71,5476,5041,405224,357911
7/12/20,5,1240.8,73,70,5329,4900,389017,343000
7/12/20,6,1236.09,72,69,5184,4761,373248,328509
7/12/20,7,1272.39,71,69,5041,4761,357911,328509
7/12/20,8,1369.97,73,69,5329,4761,389017,328509
7/12/20,9,1494.55,75,67,5625,4489,421875,300763
7/12/20,10,1604.05,77,67,5929,4489,456533,300763
7/12/20,11,1684.02,80,67,6400,4489,512000,300763
7/12/20,12,1750.06,80,67,6400,4489,512000,300763
7/12/20,13,1804.75,81,68,6561,4624,531441,314432
7/12/20,14,1836.19,83,68,6889,4624,571787,314432
7/12/20,15,1873.19,88,67,7744,4489,681472,300763
7/12/20,16,1921.85,87,65,7569,4225,658503,274625
7/12/20,17,1973.36,87,65,7569,4225,658503,274625
7/12/20,18,2024.82,88,65,7744,4225,681472,274625
7/12/20,19,2016.14,88,61,7744,3721,681472,226981
7/12/20,20,1939.96,86,64,7396,4096,636056,262144
7/12/20,21,1857.36,83,66,6889,4356,571787,287496
7/12/20,22,1755.21,78,67,6084,4489,474552,300763
7/12/20,23,1590.4,74,68,5476,4624,405224,314432
7/12/20,24,1448.17,76,67,5776,4489,438976,300763
7/13/20,1,1347.97,74,67,5476,4489,405224,300763
7/13/20,2,1276.45,72,68,5184,4624,373248,314432
7/13/20,3,1231.08,71,67,5041,4489,357911,300763
7/13/20,4,1208.26,70,67,4900,4489,343000,300763
7/13/20,5,1215.88,70,67,4900,4489,343000,300763
7/13/20,6,1270.75,67,66,4489,4356,300763,287496
7/13/20,7,1375.79,68,67,4624,4489,314432,300763
7/13/20,8,1489.49,69,67,4761,4489,328509,300763
7/13/20,9,1584.22,70,68,4900,4624,343000,314432
7/13/20,10,1667.77,71,68,5041,4624,357911,314432
7/13/20,11,1751.67,75,68,5625,4624,421875,314432
7/13/20,12,1839.8,79,67,6241,4489,493039,300763
7/13/20,13,1924.18,81,67,6561,4489,531441,300763
7/13/20,14,1941.25,73,70,5329,4900,389017,343000
7/13/20,15,1883.79,67,64,4489,4096,300763,262144
7/13/20,16,1858.01,77,68,5929,4624,456533,314432
7/13/20,17,1889.24,79,70,6241,4900,493039,343000
7/13/20,18,1909.92,79,68,6241,4624,493039,314432
7/13/20,19,1869.91,74,68,5476,4624,405224,314432
7/13/20,20,1781.36,72,69,5184,4761,373248,328509
7/13/20,21,1713.15,71,68,5041,4624,357911,314432
7/13/20,22,1624,70,67,4900,4489,343000,300763
7/13/20,23,1477.66,70,68,4900,4624,343000,314432
7/13/20,24,1345.37,68,66,4624,4356,314432,287496
7/14/20,1,1245.82,68,66,4624,4356,314432,287496
7/14/20,2,1181.5,66,65,4356,4225,287496,274625
7/14/20,3,1138.07,64,63,4096,3969,262144,250047
7/14/20,4,1113.91,65,63,4225,3969,274625,250047
7/14/20,5,1126.3,62,61,3844,3721,238328,226981
7/14/20,6,1179.69,61,61,3721,3721,226981,226981
7/14/20,7,1278.28,61,61,3721,3721,226981,226981
7/14/20,8,1397.77,65,63,4225,3969,274625,250047
7/14/20,9,1475.18,66,61,4356,3721,287496,226981
7/14/20,10,1498.19,63,61,3969,3721,250047,226981
7/14/20,11,1538.26,67,64,4489,4096,300763,262144
7/14/20,12,1579.54,71,62,5041,3844,357911,238328
7/14/20,13,1620.85,73,63,5329,3969,389017,250047
7/14/20,14,1675.21,77,62,5929,3844,456533,238328
7/14/20,15,1711.76,79,61,6241,3721,493039,226981
7/14/20,16,1691.15,77,60,5929,3600,456533,216000
7/14/20,17,1688.64,75,61,5625,3721,421875,226981
7/14/20,18,1683.54,74,63,5476,3969,405224,250047
7/14/20,19,1641.85,69,65,4761,4225,328509,274625
7/14/20,20,1573.83,66,63,4356,3969,287496,250047
7/14/20,21,1531.39,67,63,4489,3969,300763,250047
7/14/20,22,1459.91,66,64,4356,4096,287496,262144
7/14/20,23,1335.23,66,64,4356,4096,287496,262144
7/14/20,24,1224.11,67,64,4489,4096,300763,262144
7/15/20,1,1148.2,67,64,4489,4096,300763,262144
7/15/20,2,1096.82,66,64,4356,4096,287496,262144
7/15/20,3,1063.79,65,63,4225,3969,274625,250047
7/15/20,4,1052.28,65,62,4225,3844,274625,238328
7/15/20,5,1069.79,65,62,4225,3844,274625,238328
7/15/20,6,1134.25,64,61,4096,3721,262144,226981
7/15/20,7,1226.89,64,62,4096,3844,262144,238328
7/15/20,8,1332.08,65,61,4225,3721,274625,226981
7/15/20,9,1411.62,65,61,4225,3721,274625,226981
7/15/20,10,1455.33,68,61,4624,3721,314432,226981
7/15/20,11,1503.5,70,60,4900,3600,343000,216000
7/15/20,12,1547.75,72,59,5184,3481,373248,205379
7/15/20,13,1567.49,72,59,5184,3481,373248,205379
7/15/20,14,1585.46,74,58,5476,3364,405224,195112
7/15/20,15,1582.37,73,60,5329,3600,389017,216000
7/15/20,16,1583.46,74,61,5476,3721,405224,226981
7/15/20,17,1609.64,75,62,5625,3844,421875,238328
7/15/20,18,1635.85,75,62,5625,3844,421875,238328
7/15/20,19,1618.42,73,61,5329,3721,389017,226981
7/15/20,20,1555.79,72,62,5184,3844,373248,238328
7/15/20,21,1508.81,69,62,4761,3844,328509,238328
7/15/20,22,1440.21,67,61,4489,3721,300763,226981
7/15/20,23,1313.17,66,60,4356,3600,287496,216000
7/15/20,24,1194.73,65,58,4225,3364,274625,195112
7/16/20,1,1112.68,64,58,4096,3364,262144,195112
7/16/20,2,1060.81,63,59,3969,3481,250047,205379
7/16/20,3,1027.55,63,59,3969,3481,250047,205379
7/16/20,4,1011.45,62,60,3844,3600,238328,216000
7/16/20,5,1026.63,60,59,3600,3481,216000,205379
7/16/20,6,1083.03,60,58,3600,3364,216000,195112
7/16/20,7,1178.33,59,58,3481,3364,205379,195112
7/16/20,8,1301.18,61,58,3721,3364,226981,195112
7/16/20,9,1390.86,66,58,4356,3364,287496,195112
7/16/20,10,1443.79,68,56,4624,3136,314432,175616
7/16/20,11,1491.02,69,56,4761,3136,328509,175616
7/16/20,12,1529.96,71,56,5041,3136,357911,175616
7/16/20,13,1552.03,74,57,5476,3249,405224,185193
7/16/20,14,1562.28,73,57,5329,3249,389017,185193
7/16/20,15,1569.44,75,59,5625,3481,421875,205379
7/16/20,16,1567.8,73,59,5329,3481,389017,205379
7/16/20,17,1567.26,73,60,5329,3600,389017,216000
7/16/20,18,1565.53,73,60,5329,3600,389017,216000
7/16/20,19,1539.13,70,59,4900,3481,343000,205379
7/16/20,20,1476.26,67,58,4489,3364,300763,195112
7/16/20,21,1440.37,64,57,4096,3249,262144,185193
7/16/20,22,1366.15,62,56,3844,3136,238328,175616
7/16/20,23,1245.55,61,56,3721,3136,226981,175616
7/16/20,24,1138.61,60,56,3600,3136,216000,175616
7/17/20,1,1063.2,61,55,3721,3025,226981,166375
7/17/20,2,1012.2,60,56,3600,3136,216000,175616
7/17/20,3,985.9,60,56,3600,3136,216000,175616
7/17/20,4,978.12,60,56,3600,3136,216000,175616
7/17/20,5,995.75,59,57,3481,3249,205379,185193
7/17/20,6,1055.46,59,57,3481,3249,205379,185193
7/17/20,7,1140.65,59,57,3481,3249,205379,185193
7/17/20,8,1232.98,59,57,3481,3249,205379,185193
7/17/20,9,1310.28,57,52,3249,2704,185193,140608
7/17/20,10,1364.58,57,53,3249,2809,185193,148877
7/17/20,11,1406.68,59,55,3481,3025,205379,166375
7/17/20,12,1426.27,60,55,3600,3025,216000,166375
7/17/20,13,1431.95,60,57,3600,3249,216000,185193
7/17/20,14,1426.31,62,58,3844,3364,238328,195112
7/17/20,15,1410.33,63,60,3969,3600,250047,216000
7/17/20,16,1396.75,64,61,4096,3721,262144,226981
7/17/20,17,1407,67,63,4489,3969,300763,250047
7/17/20,18,1437.77,68,64,4624,4096,314432,262144
7/17/20,19,1442.42,73,67,5329,4489,389017,300763
7/17/20,20,1422.16,74,67,5476,4489,405224,300763
7/17/20,21,1406.1,72,68,5184,4624,373248,314432
7/17/20,22,1367.22,69,67,4761,4489,328509,300763
7/17/20,23,1265.98,67,65,4489,4225,300763,274625
7/17/20,24,1164.33,64,63,4096,3969,262144,250047
7/18/20,1,1077.35,63,63,3969,3969,250047,250047
7/18/20,2,1022.03,62,62,3844,3844,238328,238328
7/18/20,3,989.88,62,62,3844,3844,238328,238328
7/18/20,4,975.57,62,61,3844,3721,238328,226981
7/18/20,5,976.53,61,61,3721,3721,226981,226981
7/18/20,6,993.32,62,62,3844,3844,238328,238328
7/18/20,7,1046.18,62,61,3844,3721,238328,226981
7/18/20,8,1144.81,62,62,3844,3844,238328,238328
7/18/20,9,1278.55,63,63,3969,3969,250047,250047
7/18/20,10,1410.48,69,64,4761,4096,328509,262144
7/18/20,11,1529.61,76,66,5776,4356,438976,287496
7/18/20,12,1638.22,81,55,6561,3025,531441,166375
7/18/20,13,1707.62,86,61,7396,3721,636056,226981
7/18/20,14,1762.13,87,61,7569,3721,658503,226981
7/18/20,15,1810.48,90,54,8100,2916,729000,157464
7/18/20,16,1860.87,90,63,8100,3969,729000,250047
7/18/20,17,1908.45,89,60,7921,3600,704969,216000
7/18/20,18,1951.75,91,62,8281,3844,753571,238328
7/18/20,19,1940.64,89,62,7921,3844,704969,238328
7/18/20,20,1862.61,88,64,7744,4096,681472,262144
7/18/20,21,1784.54,83,64,6889,4096,571787,262144
7/18/20,22,1692.79,74,66,5476,4356,405224,287496
7/18/20,23,1549.89,73,67,5329,4489,389017,300763
7/18/20,24,1407.71,70,66,4900,4356,343000,287496
7/19/20,1,1292.64,70,65,4900,4225,343000,274625
7/19/20,2,1210.36,67,64,4489,4096,300763,262144
7/19/20,3,1153.43,65,64,4225,4096,274625,262144
7/19/20,4,1117.08,66,64,4356,4096,287496,262144
7/19/20,5,1098.22,64,63,4096,3969,262144,250047
7/19/20,6,1093.49,63,62,3969,3844,250047,238328
7/19/20,7,1125.41,62,61,3844,3721,238328,226981
7/19/20,8,1227.32,66,63,4356,3969,287496,250047
7/19/20,9,1375.16,70,63,4900,3969,343000,250047
7/19/20,10,1537.71,77,64,5929,4096,456533,262144
7/19/20,11,1688.23,82,64,6724,4096,551368,262144
7/19/20,12,1829.97,87,70,7569,4900,658503,343000
7/19/20,13,1931.03,91,67,8281,4489,753571,300763
7/19/20,14,2001.18,93,56,8649,3136,804357,175616
7/19/20,15,2056.55,95,67,9025,4489,857375,300763
7/19/20,16,2108.07,96,71,9216,5041,884736,357911
7/19/20,17,2161.57,96,68,9216,4624,884736,314432
7/19/20,18,2192.2,95,66,9025,4356,857375,287496
7/19/20,19,2149.57,92,68,8464,4624,778688,314432
7/19/20,20,2090.36,90,70,8100,4900,729000,343000
7/19/20,21,2038.5,84,68,7056,4624,592704,314432
7/19/20,22,1939.77,84,66,7056,4356,592704,287496
7/19/20,23,1780.17,82,66,6724,4356,551368,287496
7/19/20,24,1638.04,80,67,6400,4489,512000,300763
7/20/20,1,1539.81,81,69,6561,4761,531441,328509
7/20/20,2,1468.69,80,69,6400,4761,512000,328509
7/20/20,3,1411.24,81,68,6561,4624,531441,314432
7/20/20,4,1376.79,78,67,6084,4489,474552,300763
7/20/20,5,1381.69,77,67,5929,4489,456533,300763
7/20/20,6,1439.12,72,67,5184,4489,373248,300763
7/20/20,7,1558.68,73,68,5329,4624,389017,314432
7/20/20,8,1705,77,68,5929,4624,456533,314432
7/20/20,9,1850.76,80,69,6400,4761,512000,328509
7/20/20,10,1931.79,80,70,6400,4900,512000,343000
7/20/20,11,2031.08,84,70,7056,4900,592704,343000
7/20/20,12,2141.02,87,69,7569,4761,658503,328509
7/20/20,13,2212.21,91,69,8281,4761,753571,328509
7/20/20,14,2258.75,91,67,8281,4489,753571,300763
7/20/20,15,2287.57,92,64,8464,4096,778688,262144
7/20/20,16,2294.08,91,62,8281,3844,753571,238328
7/20/20,17,2292.06,93,58,8649,3364,804357,195112
7/20/20,18,2298.18,92,60,8464,3600,778688,216000
7/20/20,19,2259.67,90,56,8100,3136,729000,175616
7/20/20,20,2158.98,88,62,7744,3844,681472,238328
7/20/20,21,2046.17,85,63,7225,3969,614125,250047
7/20/20,22,1916.01,80,64,6400,4096,512000,262144
7/20/20,23,1730.26,77,66,5929,4356,456533,287496
7/20/20,24,1555.96,72,65,5184,4225,373248,274625
7/21/20,1,1427.47,70,64,4900,4096,343000,262144
7/21/20,2,1338.19,69,63,4761,3969,328509,250047
7/21/20,3,1278.43,66,61,4356,3721,287496,226981
7/21/20,4,1242.01,67,60,4489,3600,300763,216000
7/21/20,5,1240.3,64,60,4096,3600,262144,216000
7/21/20,6,1281.31,63,59,3969,3481,250047,205379
7/21/20,7,1392.48,62,58,3844,3364,238328,195112
7/21/20,8,1539.72,66,60,4356,3600,287496,216000
7/21/20,9,1672.56,74,60,5476,3600,405224,216000
7/21/20,10,1763.79,77,60,5929,3600,456533,216000
7/21/20,11,1851.41,81,59,6561,3481,531441,205379
7/21/20,12,1916.58,82,59,6724,3481,551368,205379
7/21/20,13,1970.45,82,60,6724,3600,551368,216000
7/21/20,14,2022.1,85,59,7225,3481,614125,205379
7/21/20,15,2053.34,86,57,7396,3249,636056,185193
7/21/20,16,2086.31,87,58,7569,3364,658503,195112
7/21/20,17,2113.63,87,58,7569,3364,658503,195112
7/21/20,18,2129.5,88,57,7744,3249,681472,185193
7/21/20,19,2097.98,86,57,7396,3249,636056,185193
7/21/20,20,1999.72,85,58,7225,3364,614125,195112
7/21/20,21,1902.23,82,59,6724,3481,551368,205379
7/21/20,22,1780.2,76,57,5776,3249,438976,185193
7/21/20,23,1596.02,75,57,5625,3249,421875,185193
7/21/20,24,1441.46,70,63,4900,3969,343000,250047
7/22/20,1,1327.98,69,63,4761,3969,328509,250047
7/22/20,2,1255.66,66,63,4356,3969,287496,250047
7/22/20,3,1210.68,67,62,4489,3844,300763,238328
7/22/20,4,1190.11,67,62,4489,3844,300763,238328
7/22/20,5,1201.15,66,63,4356,3969,287496,250047
7/22/20,6,1258.37,67,62,4489,3844,300763,238328
7/22/20,7,1355.44,65,62,4225,3844,274625,238328
7/22/20,8,1466.04,67,63,4489,3969,300763,250047
7/22/20,9,1551.1,69,62,4761,3844,328509,238328
7/22/20,10,1585.1,68,62,4624,3844,314432,238328
7/22/20,11,1616.14,70,60,4900,3600,343000,216000
7/22/20,12,1642.84,70,61,4900,3721,343000,226981
7/22/20,13,1659.4,71,60,5041,3600,357911,216000
7/22/20,14,1671.74,69,64,4761,4096,328509,262144
7/22/20,15,1682.3,71,65,5041,4225,357911,274625
7/22/20,16,1703.03,73,64,5329,4096,389017,262144
7/22/20,17,1735.77,74,64,5476,4096,405224,262144
7/22/20,18,1769.43,75,63,5625,3969,421875,250047
7/22/20,19,1741.66,77,62,5929,3844,456533,238328
7/22/20,20,1680.37,73,61,5329,3721,389017,226981
7/22/20,21,1633.91,71,61,5041,3721,357911,226981
7/22/20,22,1538.85,69,63,4761,3969,328509,250047
7/22/20,23,1403.86,65,63,4225,3969,274625,250047
7/22/20,24,1288.58,65,63,4225,3969,274625,250047
7/23/20,1,1207.77,64,64,4096,4096,262144,262144
