Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point
25-Mar-22,21,"1,249.50","1,259.56",52,32
25-Mar-22,22,"1,152.50","1,183.59",51,32
25-Mar-22,23,"1,032.40","1,093.64",50,32
25-Mar-22,24,950.6,"1,014.46",49,32
26-Mar-22,1,942.9,957.38,48,32
26-Mar-22,2,874.2,922.15,47,33
26-Mar-22,3,894.6,907.59,46,33
26-Mar-22,4,892.2,908.05,44,32
26-Mar-22,5,907.3,921,42,32
26-Mar-22,6,939.5,963.07,41,30
26-Mar-22,7,990,"1,035.19",39,29
26-Mar-22,8,"1,092.30","1,105.99",35,28
26-Mar-22,9,"1,152.90","1,148.90",41,29
26-Mar-22,10,"1,107.50","1,162.75",44,28
26-Mar-22,11,"1,110.10","1,165.95",47,28
26-Mar-22,12,"1,099.60","1,168.71",49,27
26-Mar-22,13,"1,063.90","1,173.76",49,26
26-Mar-22,14,"1,052.60","1,170.84",49,26
26-Mar-22,15,"1,060.60","1,163.31",50,26
26-Mar-22,16,"1,050.10","1,163.68",50,25
26-Mar-22,17,"1,104.00","1,186.99",50,27
26-Mar-22,18,"1,165.70","1,215.77",50,28
26-Mar-22,19,"1,180.10","1,228.00",48,29
26-Mar-22,20,"1,216.10","1,247.47",46,29
26-Mar-22,21,"1,204.80","1,215.55",42,29
26-Mar-22,22,"1,136.30","1,154.26",40,30
26-Mar-22,23,"1,043.80","1,076.55",36,30
26-Mar-22,24,958.3,"1,011.85",34,31
27-Mar-22,1,942.3,957.43,34,31
27-Mar-22,2,925.9,928.47,33,30
27-Mar-22,3,910.7,914.7,34,31
27-Mar-22,4,910.8,915.23,37,30
27-Mar-22,5,922.3,929.55,32,27
27-Mar-22,6,944.7,961.1,33,29
27-Mar-22,7,993.4,"1,019.16",28,26
27-Mar-22,8,"1,073.30","1,083.89",27,25
27-Mar-22,9,"1,098.30","1,134.05",34,30
27-Mar-22,10,"1,081.10","1,163.39",43,29
27-Mar-22,11,"1,088.90","1,184.45",46,26
27-Mar-22,12,"1,072.20","1,208.41",45,25
27-Mar-22,13,"1,029.80","1,214.20",45,25
27-Mar-22,14,"1,039.80","1,194.18",44,28
27-Mar-22,15,"1,006.40","1,177.98",45,25
27-Mar-22,16,"1,060.30","1,179.95",43,29
27-Mar-22,17,"1,124.10","1,218.28",44,26
27-Mar-22,18,"1,241.30","1,290.10",46,24
27-Mar-22,19,"1,268.70","1,330.43",42,21
27-Mar-22,20,"1,324.90","1,352.36",39,21
27-Mar-22,21,"1,279.10","1,304.32",38,21
27-Mar-22,22,"1,169.20","1,222.10",36,21
27-Mar-22,23,"1,071.70","1,126.64",34,20
27-Mar-22,24,993.7,"1,055.14",33,19
28-Mar-22,1,982.2,"1,016.51",30,19
28-Mar-22,2,967.1,"1,000.63",27,21
28-Mar-22,3,963.8,999.17,26,21
28-Mar-22,4,957,"1,017.29",24,14
28-Mar-22,5,"1,035.80","1,068.12",23,10
28-Mar-22,6,"1,155.00","1,181.46",22,8
28-Mar-22,7,"1,301.90","1,352.08",20,8
28-Mar-22,8,"1,376.60","1,451.13",19,4
28-Mar-22,9,"1,353.00","1,482.72",19,3
28-Mar-22,10,"1,335.10","1,476.79",19,4
28-Mar-22,11,"1,322.20","1,460.91",19,7
28-Mar-22,12,"1,335.20","1,451.92",21,5
28-Mar-22,13,"1,344.80","1,436.66",23,2
28-Mar-22,14,"1,340.20","1,423.23",23,3
28-Mar-22,15,"1,322.50","1,408.38",24,2
28-Mar-22,16,"1,315.20","1,413.61",24,2
28-Mar-22,17,"1,346.40","1,446.93",25,3
28-Mar-22,18,"1,420.70","1,522.03",23,3
28-Mar-22,19,"1,483.90","1,556.09",23,5
28-Mar-22,20,"1,496.50","1,578.64",21,5
28-Mar-22,21,"1,443.00","1,533.43",19,2
28-Mar-22,22,"1,323.60","1,438.46",18,3
28-Mar-22,23,"1,213.40","1,332.69",17,1
28-Mar-22,24,"1,138.20","1,248.92",16,1
29-Mar-22,1,"1,117.20","1,196.67",15,1
29-Mar-22,2,"1,094.80","1,174.28",15,2
29-Mar-22,3,"1,100.70","1,164.52",16,3
29-Mar-22,4,"1,103.50","1,169.03",16,4
29-Mar-22,5,"1,143.20","1,208.88",17,5
29-Mar-22,6,"1,238.20","1,305.83",18,5
29-Mar-22,7,"1,362.50","1,458.89",19,5
29-Mar-22,8,"1,407.50","1,535.48",20,4
29-Mar-22,9,"1,380.20","1,532.45",20,3
29-Mar-22,10,"1,304.50","1,506.85",23,5
29-Mar-22,11,"1,300.40","1,496.89",23,6
29-Mar-22,12,"1,281.20","1,456.60",26,6
29-Mar-22,13,"1,266.70","1,417.85",28,6
29-Mar-22,14,"1,241.90","1,406.78",31,6
29-Mar-22,15,"1,195.40","1,370.91",31,6
29-Mar-22,16,"1,220.60","1,349.42",34,7
29-Mar-22,17,"1,251.50","1,374.01",34,7
29-Mar-22,18,"1,311.20","1,448.53",34,7
29-Mar-22,19,"1,383.70","1,498.72",34,6
29-Mar-22,20,"1,410.90","1,529.48",32,5
29-Mar-22,21,"1,376.90","1,485.65",30,6
29-Mar-22,22,"1,302.90","1,388.49",29,6
29-Mar-22,23,"1,174.40","1,277.84",28,7
29-Mar-22,24,"1,091.10","1,186.65",27,8
30-Mar-22,1,"1,089.90","1,135.41",26,8
30-Mar-22,2,"1,059.30","1,110.26",26,7
30-Mar-22,3,"1,050.40","1,100.78",26,6
30-Mar-22,4,"1,051.70","1,109.67",26,5
30-Mar-22,5,"1,092.30","1,149.43",26,5
30-Mar-22,6,"1,217.70","1,250.52",24,6
30-Mar-22,7,"1,334.20","1,403.37",25,6
30-Mar-22,8,"1,389.30","1,472.97",26,7
30-Mar-22,9,"1,368.60","1,451.21",27,7
30-Mar-22,10,"1,302.80","1,410.13",30,7
30-Mar-22,11,"1,269.70","1,375.49",33,7
30-Mar-22,12,"1,214.10","1,345.07",36,7
30-Mar-22,13,"1,161.50","1,304.51",39,8
30-Mar-22,14,"1,148.10","1,278.64",42,8
30-Mar-22,15,"1,141.10","1,268.18",45,8
30-Mar-22,16,"1,195.70","1,273.15",46,8
30-Mar-22,17,"1,238.20","1,279.21",45,8
30-Mar-22,18,"1,321.60","1,355.07",47,7
30-Mar-22,19,"1,400.60","1,394.81",45,8
30-Mar-22,20,"1,396.10","1,416.57",43,9
30-Mar-22,21,"1,343.20","1,364.75",40,11
30-Mar-22,22,"1,233.40","1,269.97",40,16
30-Mar-22,23,"1,073.70","1,155.79",40,14
30-Mar-22,24,980.5,"1,071.99",39,16
31-Mar-22,1,977.9,"1,020.75",40,13
31-Mar-22,2,970.9,993.24,40,12
31-Mar-22,3,945.2,981.51,41,12
31-Mar-22,4,951,988.33,37,23
31-Mar-22,5,"1,007.20","1,026.03",33,31
31-Mar-22,6,"1,113.70","1,122.14",35,27
31-Mar-22,7,"1,232.00","1,277.06",36,26
31-Mar-22,8,"1,341.20","1,365.79",38,25
31-Mar-22,9,"1,269.40","1,399.61",39,26
31-Mar-22,10,"1,256.60","1,406.54",40,28
31-Mar-22,11,"1,259.80","1,410.61",41,32
31-Mar-22,12,"1,269.80","1,400.32",42,36
31-Mar-22,13,"1,260.20","1,381.33",43,37
31-Mar-22,14,"1,271.80","1,373.97",45,40
31-Mar-22,15,"1,260.30","1,359.14",45,41
31-Mar-22,16,"1,246.70","1,353.60",47,42
31-Mar-22,17,"1,282.40","1,360.59",48,43
31-Mar-22,18,"1,274.30","1,404.93",49,43
31-Mar-22,19,"1,307.00","1,408.53",49,43
31-Mar-22,20,"1,291.20","1,392.88",45,44
31-Mar-22,21,"1,243.10","1,333.37",43,42
31-Mar-22,22,"1,129.20","1,232.61",43,42
31-Mar-22,23,966.3,"1,119.53",44,43
31-Mar-22,24,877.1,"1,031.83",48,47
1-Apr-22,1,850.1,971.1,51,50
1-Apr-22,2,848.1,937.49,50,49
1-Apr-22,3,855.8,919.85,49,49
1-Apr-22,4,845.5,915.32,47,46
1-Apr-22,5,864.8,947.73,47,46
1-Apr-22,6,938.2,"1,035.29",46,46
1-Apr-22,7,"1,079.10","1,177.50",46,45
1-Apr-22,8,"1,203.10","1,269.36",45,44
1-Apr-22,9,"1,133.50","1,314.79",48,47
1-Apr-22,10,"1,098.20","1,328.37",48,46
1-Apr-22,11,"1,141.80","1,306.66",47,46
1-Apr-22,12,"1,177.90","1,288.48",50,45
1-Apr-22,13,"1,103.60","1,289.02",52,44
1-Apr-22,14,"1,150.50","1,287.51",51,39
1-Apr-22,15,"1,118.00","1,266.98",53,36
1-Apr-22,16,"1,080.80","1,237.19",52,35
1-Apr-22,17,"1,180.80","1,224.89",53,34
1-Apr-22,18,"1,185.60","1,251.27",48,36
1-Apr-22,19,"1,223.70","1,277.60",47,37
1-Apr-22,20,"1,244.40","1,310.35",43,33
1-Apr-22,21,"1,230.80","1,286.30",41,30
1-Apr-22,22,"1,191.20","1,217.70",40,27
1-Apr-22,23,"1,099.40","1,132.90",39,26
1-Apr-22,24,986,"1,051.29",38,27
2-Apr-22,1,953.7,997.74,37,29
2-Apr-22,2,928.2,969.75,35,29
2-Apr-22,3,897.9,957.36,36,23
2-Apr-22,4,910.4,956.87,36,21
2-Apr-22,5,934.6,975.18,35,22
2-Apr-22,6,985.6,"1,022.15",35,21
2-Apr-22,7,"1,042.80","1,096.76",35,21
2-Apr-22,8,"1,114.50","1,171.04",34,19
2-Apr-22,9,"1,130.00","1,211.36",33,17
2-Apr-22,10,"1,155.50","1,216.00",36,18
2-Apr-22,11,"1,135.00","1,197.78",38,18
2-Apr-22,12,"1,044.70","1,169.47",40,16
2-Apr-22,13,"1,022.00","1,137.01",42,15
2-Apr-22,14,970,"1,104.17",45,12
2-Apr-22,15,917.4,"1,072.77",48,10
2-Apr-22,16,944.3,"1,068.52",49,9
2-Apr-22,17,994.9,"1,097.86",49,10
2-Apr-22,18,"1,079.00","1,162.70",49,16
2-Apr-22,19,"1,161.60","1,205.10",48,11
2-Apr-22,20,"1,217.60","1,242.20",46,13
2-Apr-22,21,"1,204.60","1,227.19",42,14
2-Apr-22,22,"1,142.00","1,168.81",39,15
2-Apr-22,23,"1,045.00","1,094.09",34,17
2-Apr-22,24,997.6,"1,025.51",33,16
3-Apr-22,1,920.6,979.76,30,20
3-Apr-22,2,905,957.94,28,20
3-Apr-22,3,891.2,948.11,29,21
3-Apr-22,4,935.1,949.76,28,21
3-Apr-22,5,922.7,965.18,27,21
3-Apr-22,6,967.5,999.44,27,22
3-Apr-22,7,"1,034.30","1,053.15",27,22
3-Apr-22,8,"1,107.10","1,122.67",29,22
3-Apr-22,9,"1,112.40","1,190.10",31,24
3-Apr-22,10,"1,127.50","1,218.84",34,24
3-Apr-22,11,"1,127.80","1,203.63",38,23
3-Apr-22,12,"1,110.50","1,191.55",43,23
3-Apr-22,13,"1,094.80","1,194.93",46,22
3-Apr-22,14,"1,069.10","1,161.65",48,23
3-Apr-22,15,"1,134.10","1,136.26",49,21
3-Apr-22,16,"1,156.20","1,162.86",51,22
3-Apr-22,17,"1,214.30","1,212.66",48,26
3-Apr-22,18,"1,257.30","1,278.48",47,26
3-Apr-22,19,"1,315.70","1,305.74",45,26
3-Apr-22,20,"1,275.10","1,315.17",44,28
3-Apr-22,21,"1,271.90","1,263.38",44,27
3-Apr-22,22,"1,141.20","1,172.68",42,28
3-Apr-22,23,"1,001.50","1,076.73",41,28
3-Apr-22,24,960.2,"1,003.42",40,29
4-Apr-22,1,958.8,964.7,38,33
4-Apr-22,2,951.2,942.99,37,33
4-Apr-22,3,932.5,937.25,37,34
4-Apr-22,4,922.4,946.04,37,33
4-Apr-22,5,968.3,990.49,36,32
4-Apr-22,6,"1,059.80","1,090.82",36,30
4-Apr-22,7,"1,187.30","1,247.13",35,29
4-Apr-22,8,"1,265.60","1,327.60",35,28
4-Apr-22,9,"1,214.60","1,322.76",38,28
4-Apr-22,10,"1,223.50","1,288.76",41,27
4-Apr-22,11,"1,160.30","1,265.11",43,26
4-Apr-22,12,"1,071.50","1,242.15",46,25
4-Apr-22,13,"1,085.70","1,214.54",49,19
4-Apr-22,14,"1,078.60","1,195.46",52,20
4-Apr-22,15,"1,050.00","1,171.23",53,17
4-Apr-22,16,"1,070.90","1,163.54",54,14
4-Apr-22,17,"1,109.10","1,196.63",55,16
4-Apr-22,18,"1,196.30","1,272.85",54,16
4-Apr-22,19,"1,280.70","1,319.62",53,16
4-Apr-22,20,"1,328.40","1,344.06",50,16
4-Apr-22,21,"1,277.80","1,307.61",48,17
4-Apr-22,22,"1,196.80","1,217.87",46,17
4-Apr-22,23,"1,067.50","1,110.65",44,18
4-Apr-22,24,983.1,"1,029.36",42,19
5-Apr-22,1,965.5,974.16,42,20
5-Apr-22,2,952.7,950.39,35,23
5-Apr-22,3,938.3,943.64,34,24
5-Apr-22,4,955.3,953.4,32,23
5-Apr-22,5,"1,001.40",996.04,30,23
5-Apr-22,6,"1,095.40","1,101.79",28,23
5-Apr-22,7,"1,213.30","1,257.75",28,23
5-Apr-22,8,"1,306.90","1,324.78",28,23
5-Apr-22,9,"1,138.20","1,300.83",35,28
5-Apr-22,10,"1,151.00","1,259.37",44,24
5-Apr-22,11,"1,153.90","1,230.30",49,25
5-Apr-22,12,"1,030.70","1,214.26",53,22
5-Apr-22,13,"1,067.10","1,195.09",54,23
5-Apr-22,14,"1,084.00","1,179.38",57,22
5-Apr-22,15,"1,102.60","1,172.54",58,21
5-Apr-22,16,"1,109.10","1,188.53",59,22
5-Apr-22,17,"1,148.50","1,212.22",58,22
5-Apr-22,18,"1,183.90","1,256.06",58,24
5-Apr-22,19,"1,242.10","1,286.33",59,25
5-Apr-22,20,"1,313.30","1,311.75",56,25
5-Apr-22,21,"1,286.40","1,286.34",50,29
5-Apr-22,22,"1,160.50","1,196.99",45,30
5-Apr-22,23,"1,049.70","1,090.54",39,30
5-Apr-22,24,955.3,"1,004.99",41,29
6-Apr-22,1,945.2,955.55,37,29
6-Apr-22,2,934.5,933.36,37,30
6-Apr-22,3,916.1,923.01,32,29
6-Apr-22,4,924.8,932.3,34,29
6-Apr-22,5,952.8,974.61,35,29
6-Apr-22,6,"1,057.90","1,071.24",34,29
6-Apr-22,7,"1,191.50","1,221.38",33,29
6-Apr-22,8,"1,276.00","1,298.65",33,30
6-Apr-22,9,"1,277.30","1,297.04",38,32
6-Apr-22,10,"1,291.60","1,292.39",47,29
6-Apr-22,11,"1,287.80","1,298.43",49,31
6-Apr-22,12,"1,314.20","1,300.68",50,30
6-Apr-22,13,"1,310.90","1,281.74",53,31
6-Apr-22,14,"1,289.80","1,275.73",52,32
6-Apr-22,15,"1,272.20","1,262.74",52,36
6-Apr-22,16,"1,248.00","1,258.54",52,36
6-Apr-22,17,"1,246.00","1,271.83",53,34
6-Apr-22,18,"1,324.60","1,308.74",52,32
6-Apr-22,19,"1,356.60","1,325.15",51,30
6-Apr-22,20,"1,372.10","1,343.14",50,30
6-Apr-22,21,"1,324.70","1,295.25",49,30
6-Apr-22,22,"1,219.10","1,201.22",48,30
6-Apr-22,23,"1,080.10","1,096.16",47,30
6-Apr-22,24,994.8,"1,015.68",47,26
7-Apr-22,1,942.9,965.27,46,28
7-Apr-22,2,911.4,938.34,45,27
7-Apr-22,3,892.2,930.32,44,29
7-Apr-22,4,902.7,938.38,42,30
7-Apr-22,5,931,975.01,39,32
7-Apr-22,6,"1,061.80","1,077.00",38,31
7-Apr-22,7,"1,292.00","1,221.87",37,32
7-Apr-22,8,"1,373.40","1,305.62",40,32
7-Apr-22,9,"1,372.00","1,320.65",42,32
7-Apr-22,10,"1,363.70","1,336.89",48,23
7-Apr-22,11,"1,365.00","1,349.89",48,24
7-Apr-22,12,"1,395.00","1,353.97",50,26
7-Apr-22,13,"1,388.70","1,343.92",49,29
7-Apr-22,14,"1,367.80","1,319.12",49,29
7-Apr-22,15,"1,338.40","1,314.93",50,28
7-Apr-22,16,"1,291.30","1,306.83",50,27
7-Apr-22,17,"1,318.70","1,321.35",49,29
7-Apr-22,18,"1,356.40","1,374.98",48,30
7-Apr-22,19,"1,315.90","1,385.86",46,31
7-Apr-22,20,"1,340.30","1,387.44",44,32
7-Apr-22,21,"1,284.60","1,332.52",42,35
7-Apr-22,22,"1,186.10","1,241.16",42,34
7-Apr-22,23,"1,066.70","1,134.14",42,34
7-Apr-22,24,987.1,"1,049.53",44,33
8-Apr-22,1,930.1,996.55,44,33
8-Apr-22,2,889.3,968.05,41,36
8-Apr-22,3,868.6,953.96,40,37
8-Apr-22,4,875.3,956.77,41,38
8-Apr-22,5,904.6,989.78,42,39
8-Apr-22,6,"1,002.60","1,072.35",43,41
8-Apr-22,7,"1,121.00","1,223.24",43,41
8-Apr-22,8,"1,205.70","1,320.27",43,41
8-Apr-22,9,"1,257.10","1,353.65",43,43
8-Apr-22,10,"1,202.30","1,361.49",45,44
8-Apr-22,11,"1,181.50","1,356.41",47,46
8-Apr-22,12,"1,208.30","1,335.37",48,47
8-Apr-22,13,"1,134.10","1,302.35",47,46
8-Apr-22,14,"1,112.10","1,273.63",50,46
8-Apr-22,15,"1,096.60","1,237.99",52,46
8-Apr-22,16,"1,088.00","1,216.57",54,44
8-Apr-22,17,"1,164.30","1,212.65",55,42
8-Apr-22,18,"1,175.60","1,228.76",58,39
8-Apr-22,19,"1,219.80","1,241.31",55,38
8-Apr-22,20,"1,251.70","1,260.53",53,37
8-Apr-22,21,"1,212.10","1,244.59",48,39
8-Apr-22,22,"1,106.70","1,171.94",42,39
8-Apr-22,23,"1,038.80","1,086.09",39,37
8-Apr-22,24,956.8,"1,009.20",36,35
9-Apr-22,1,915.3,958.21,36,35
9-Apr-22,2,898.6,930.07,33,32
9-Apr-22,3,879.6,918.34,33,31
9-Apr-22,4,874,917.23,33,33
9-Apr-22,5,887.1,934.71,33,33
9-Apr-22,6,920.7,975.88,34,33
9-Apr-22,7,985.2,"1,036.90",34,34
9-Apr-22,8,"1,062.80","1,114.75",35,34
9-Apr-22,9,"1,119.70","1,187.35",36,35
9-Apr-22,10,"1,111.50","1,235.35",39,37
9-Apr-22,11,"1,039.60","1,248.28",41,39
9-Apr-22,12,"1,032.70","1,248.87",45,40
9-Apr-22,13,"1,011.00","1,226.90",47,41
9-Apr-22,14,985.4,"1,222.20",51,38
9-Apr-22,15,997.4,"1,236.10",47,43
9-Apr-22,16,993.5,"1,227.54",46,42
9-Apr-22,17,"1,001.10","1,228.74",46,42
9-Apr-22,18,"1,056.30","1,230.52",47,43
9-Apr-22,19,"1,153.30","1,229.15",46,43
9-Apr-22,20,"1,169.40","1,240.54",46,42
9-Apr-22,21,"1,142.30","1,224.18",45,38
9-Apr-22,22,"1,090.90","1,160.93",43,36
9-Apr-22,23,"1,024.70","1,085.62",41,34
9-Apr-22,24,955.8,"1,016.30",37,34
10-Apr-22,1,944.5,967.89,36,33
10-Apr-22,2,943.7,940.74,36,33
10-Apr-22,3,908.5,925.25,33,32
10-Apr-22,4,910.9,920.3,31,31
10-Apr-22,5,909.7,936.97,29,29
10-Apr-22,6,957.4,970.98,30,29
10-Apr-22,7,992.2,"1,021.80",29,28
10-Apr-22,8,"1,035.20","1,076.78",30,29
10-Apr-22,9,"1,054.20","1,120.31",34,32
10-Apr-22,10,"1,037.00","1,146.42",45,36
10-Apr-22,11,"1,007.50","1,163.23",45,34
10-Apr-22,12,938.5,"1,161.49",46,33
10-Apr-22,13,952.6,"1,155.37",50,32
10-Apr-22,14,935.6,"1,140.18",49,30
10-Apr-22,15,945.8,"1,136.44",53,30
10-Apr-22,16,969.2,"1,150.13",49,33
10-Apr-22,17,"1,028.80","1,180.13",48,32
10-Apr-22,18,"1,076.10","1,226.86",49,30
10-Apr-22,19,"1,194.70","1,255.44",47,28
10-Apr-22,20,"1,178.70","1,286.31",46,28
10-Apr-22,21,"1,166.40","1,257.31",44,27
10-Apr-22,22,"1,113.50","1,174.16",42,28
10-Apr-22,23,"1,020.80","1,075.37",42,28
10-Apr-22,24,965.9,996.45,41,28
11-Apr-22,1,930.1,950.77,40,30
11-Apr-22,2,923.8,927.85,40,29
11-Apr-22,3,900.7,924.31,39,28
11-Apr-22,4,910.3,937.35,38,26
11-Apr-22,5,952.3,983.71,37,25
11-Apr-22,6,"1,048.30","1,089.91",37,25
11-Apr-22,7,"1,148.00","1,239.20",36,25
11-Apr-22,8,"1,243.40","1,306.30",37,25
11-Apr-22,9,"1,217.60","1,295.01",40,25
11-Apr-22,10,"1,162.20","1,268.80",43,26
11-Apr-22,11,"1,156.40","1,249.44",47,26
11-Apr-22,12,"1,166.70","1,210.69",50,26
11-Apr-22,13,"1,118.00","1,192.49",53,27
11-Apr-22,14,"1,096.10","1,168.86",56,27
11-Apr-22,15,"1,096.80","1,147.00",59,27
11-Apr-22,16,"1,074.90","1,152.79",61,26
11-Apr-22,17,"1,134.80","1,180.53",62,26
11-Apr-22,18,"1,183.60","1,230.18",62,23
11-Apr-22,19,"1,207.00","1,265.03",61,31
11-Apr-22,20,"1,280.70","1,288.59",58,25
11-Apr-22,21,"1,234.80","1,268.08",54,28
11-Apr-22,22,"1,157.40","1,173.58",49,31
11-Apr-22,23,"1,042.80","1,064.54",49,28
11-Apr-22,24,981.6,975.1,46,31
12-Apr-22,1,927,922.98,51,30
12-Apr-22,2,913.6,893.35,48,36
12-Apr-22,3,901.1,880.12,49,34
12-Apr-22,4,909.2,885.88,47,37
12-Apr-22,5,956,925.55,46,37
12-Apr-22,6,"1,039.40","1,019.21",45,40
12-Apr-22,7,"1,176.20","1,170.58",45,39
12-Apr-22,8,"1,273.70","1,267.52",46,39
12-Apr-22,9,"1,269.10","1,311.27",45,42
12-Apr-22,10,"1,245.60","1,335.91",46,43
12-Apr-22,11,"1,220.00","1,332.41",46,44
12-Apr-22,12,"1,186.20","1,314.65",48,47
12-Apr-22,13,"1,157.00","1,261.19",51,49
12-Apr-22,14,"1,121.70","1,222.39",57,50
12-Apr-22,15,"1,103.10","1,200.93",61,46
12-Apr-22,16,"1,121.90","1,184.29",67,43
12-Apr-22,17,"1,176.90","1,200.57",67,38
12-Apr-22,18,"1,188.90","1,248.52",68,44
12-Apr-22,19,"1,206.80","1,278.82",67,37
12-Apr-22,20,"1,229.30","1,298.85",64,30
12-Apr-22,21,"1,222.60","1,271.53",61,28
12-Apr-22,22,"1,123.90","1,174.15",57,29
12-Apr-22,23,"1,003.90","1,062.80",55,25
12-Apr-22,24,927,977.26,49,26
13-Apr-22,1,900.8,929.06,46,26
13-Apr-22,2,887.4,902.98,38,32
13-Apr-22,3,866.7,892.21,39,29
13-Apr-22,4,876.8,898.68,36,30
13-Apr-22,5,908,937.4,37,30
13-Apr-22,6,"1,025.10","1,035.36",37,31
13-Apr-22,7,"1,236.80","1,183.68",38,31
13-Apr-22,8,"1,269.80","1,264.75",40,33
13-Apr-22,9,"1,338.90","1,276.89",43,33
13-Apr-22,10,"1,227.60","1,256.14",48,33
13-Apr-22,11,"1,187.80","1,240.67",55,32
13-Apr-22,12,"1,172.40","1,275.84",59,27
13-Apr-22,13,"1,188.20","1,296.11",59,27
13-Apr-22,14,"1,170.60","1,290.73",60,34
13-Apr-22,15,"1,187.40","1,269.13",57,33
13-Apr-22,16,"1,186.80","1,256.34",59,36
13-Apr-22,17,"1,211.90","1,260.04",59,36
13-Apr-22,18,"1,228.00","1,280.84",60,34
13-Apr-22,19,"1,233.90","1,287.48",60,33
13-Apr-22,20,"1,274.80","1,303.15",58,32
13-Apr-22,21,"1,241.90","1,280.19",53,33
13-Apr-22,22,"1,151.80","1,185.57",51,33
13-Apr-22,23,"1,034.10","1,076.35",50,33
13-Apr-22,24,935.8,986.89,48,36
14-Apr-22,1,912.3,932.95,47,36
14-Apr-22,2,903.7,904.26,46,37
14-Apr-22,3,883.1,888.87,46,37
14-Apr-22,4,885.4,896.19,45,37
14-Apr-22,5,913.3,924.96,45,38
14-Apr-22,6,"1,006.30","1,020.75",45,38
14-Apr-22,7,"1,134.20","1,167.17",44,39
14-Apr-22,8,"1,241.20","1,261.35",44,40
14-Apr-22,9,"1,168.60","1,302.19",44,40
14-Apr-22,10,"1,156.00","1,325.10",45,41
14-Apr-22,11,"1,205.30","1,338.58",46,41
14-Apr-22,12,"1,186.80","1,336.26",46,42
14-Apr-22,13,"1,170.90","1,323.11",47,42
14-Apr-22,14,"1,165.50","1,309.82",48,42
14-Apr-22,15,"1,223.60","1,288.57",48,42
14-Apr-22,16,"1,213.00","1,280.83",48,43
14-Apr-22,17,"1,276.00","1,297.58",48,43
14-Apr-22,18,"1,313.00","1,342.83",47,43
14-Apr-22,19,"1,334.60","1,362.19",47,43
14-Apr-22,20,"1,331.00","1,348.03",46,44
14-Apr-22,21,"1,284.20","1,296.04",46,44
14-Apr-22,22,"1,189.60","1,201.02",46,45
14-Apr-22,23,"1,046.90","1,095.05",46,44
14-Apr-22,24,945.5,"1,007.06",45,44
15-Apr-22,1,923.6,949.82,45,44
15-Apr-22,2,902.3,920.23,45,44
15-Apr-22,3,873.9,903.71,45,45
15-Apr-22,4,879.9,906.32,45,43
15-Apr-22,5,891.4,938.87,41,40
15-Apr-22,6,987.3,"1,029.49",41,41
15-Apr-22,7,"1,101.10","1,165.46",38,37
15-Apr-22,8,"1,169.30","1,236.50",36,36
15-Apr-22,9,"1,130.90","1,220.72",41,41
15-Apr-22,10,"1,153.70","1,196.12",48,41
15-Apr-22,11,"1,135.40","1,179.04",55,34
15-Apr-22,12,"1,147.30","1,164.15",57,23
15-Apr-22,13,"1,142.80","1,134.32",60,31
15-Apr-22,14,"1,141.00","1,123.80",62,16
15-Apr-22,15,"1,118.10","1,100.24",63,24
15-Apr-22,16,"1,110.60","1,097.62",65,23
15-Apr-22,17,"1,132.50","1,124.37",65,23
15-Apr-22,18,"1,151.10","1,171.38",64,15
15-Apr-22,19,"1,176.40","1,189.63",63,17
15-Apr-22,20,"1,209.90","1,204.43",62,18
15-Apr-22,21,"1,178.30","1,198.09",55,20
15-Apr-22,22,"1,092.40","1,131.16",59,20
15-Apr-22,23,994.1,"1,041.59",59,28
15-Apr-22,24,898.5,956.78,56,22
16-Apr-22,1,847.4,897.47,54,22
16-Apr-22,2,843.3,863.46,51,24
16-Apr-22,3,812.2,846.29,50,24
16-Apr-22,4,797.6,843.11,46,25
16-Apr-22,5,809.8,853.94,50,27
16-Apr-22,6,860.7,889.02,55,28
16-Apr-22,7,943.3,948.89,55,29
16-Apr-22,8,"1,027.30","1,026.48",55,30
16-Apr-22,9,"1,098.10","1,102.20",55,32
16-Apr-22,10,"1,122.20","1,142.13",56,32
16-Apr-22,11,"1,127.40","1,167.96",61,33
16-Apr-22,12,"1,137.50","1,176.00",60,33
16-Apr-22,13,"1,134.50","1,175.88",60,38
16-Apr-22,14,"1,097.90","1,158.15",60,36
16-Apr-22,15,"1,064.20","1,119.95",59,37
16-Apr-22,16,"1,057.20","1,141.43",61,38
16-Apr-22,17,"1,087.50","1,179.86",60,40
16-Apr-22,18,"1,105.70","1,227.91",57,46
16-Apr-22,19,"1,116.70","1,239.92",45,43
16-Apr-22,20,"1,162.60","1,228.91",42,39
16-Apr-22,21,"1,154.20","1,189.83",40,38
16-Apr-22,22,"1,083.80","1,121.18",39,38
16-Apr-22,23,"1,010.60","1,040.50",40,38
16-Apr-22,24,912.9,964.19,40,38
17-Apr-22,1,915.1,908.92,40,37
17-Apr-22,2,886.3,879.36,40,37
17-Apr-22,3,866.6,863.61,39,36
17-Apr-22,4,864.2,862.64,37,35
17-Apr-22,5,869.1,876.13,36,34
17-Apr-22,6,895.5,910.64,37,34
17-Apr-22,7,953.8,965.68,36,32
17-Apr-22,8,983.8,"1,036.65",37,32
17-Apr-22,9,"1,054.40","1,102.87",40,32
17-Apr-22,10,"1,046.10","1,151.07",40,28
