Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point
13-Mar-21,3,929.1,968.18,31,21
13-Mar-21,4,938.4,975.34,29,12
13-Mar-21,5,925.8,"1,008.00",27,5
13-Mar-21,6,983.4,"1,062.01",26,9
13-Mar-21,7,"1,063.40","1,131.34",26,10
13-Mar-21,8,"1,096.30","1,203.16",27,11
13-Mar-21,9,"1,166.60","1,246.28",28,12
13-Mar-21,10,"1,158.50","1,263.58",30,12
13-Mar-21,11,"1,104.50","1,261.66",33,13
13-Mar-21,12,"1,091.10","1,243.83",35,12
13-Mar-21,13,"1,055.40","1,218.20",38,12
13-Mar-21,14,"1,041.60","1,193.59",39,10
13-Mar-21,15,"1,041.90","1,176.79",40,10
13-Mar-21,16,"1,081.90","1,194.45",42,9
13-Mar-21,17,"1,133.40","1,249.90",40,8
13-Mar-21,18,"1,304.80","1,339.92",39,6
13-Mar-21,19,"1,337.60","1,401.59",37,7
13-Mar-21,20,"1,334.30","1,363.08",36,9
13-Mar-21,21,"1,269.10","1,301.29",34,10
13-Mar-21,22,"1,190.40","1,227.97",33,10
13-Mar-21,23,"1,104.60","1,145.88",33,9
13-Mar-21,24,"1,046.90","1,073.46",33,9
14-Mar-21,1,953.3,"1,022.34",33,9
14-Mar-21,2,960.95,"1,008.23",33,10
14-Mar-21,3,968.6,994.11,31,12
14-Mar-21,4,883.7,981.63,29,13
14-Mar-21,5,892.3,986.48,26,14
14-Mar-21,6,929.3,"1,011.85",28,17
14-Mar-21,7,980.8,"1,056.68",31,20
14-Mar-21,8,"1,027.80","1,114.45",28,17
14-Mar-21,9,"1,062.10","1,170.07",29,18
14-Mar-21,10,"1,012.30","1,218.60",34,20
14-Mar-21,11,"1,026.90","1,256.46",37,17
14-Mar-21,12,"1,080.10","1,272.16",38,16
14-Mar-21,13,"1,069.70","1,279.96",38,17
14-Mar-21,14,"1,065.70","1,287.45",40,20
14-Mar-21,15,"1,069.20","1,294.04",37,19
14-Mar-21,16,"1,103.40","1,292.23",34,12
14-Mar-21,17,"1,153.90","1,317.86",34,9
14-Mar-21,18,"1,237.90","1,394.07",30,7
14-Mar-21,19,"1,325.50","1,463.15",27,4
14-Mar-21,20,"1,392.10","1,506.29",24,4
14-Mar-21,21,"1,359.00","1,461.43",23,3
14-Mar-21,22,"1,246.90","1,379.62",22,1
14-Mar-21,23,"1,159.80","1,284.38",21,0
14-Mar-21,24,"1,067.80","1,206.63",20,1
15-Mar-21,1,"1,034.10","1,164.51",19,-1
15-Mar-21,2,"1,029.20","1,136.07",18,-2
15-Mar-21,3,"1,033.30","1,122.19",16,-2
15-Mar-21,4,"1,038.80","1,131.44",15,-4
15-Mar-21,5,"1,082.20","1,178.57",14,-3
15-Mar-21,6,"1,206.80","1,280.81",13,-7
15-Mar-21,7,"1,361.50","1,440.51",12,-4
15-Mar-21,8,"1,461.70","1,551.17",11,-7
15-Mar-21,9,"1,512.50","1,601.70",10,-9
15-Mar-21,10,"1,446.60","1,597.63",11,-8
15-Mar-21,11,"1,428.60","1,581.04",13,-8
15-Mar-21,12,"1,382.80","1,564.64",15,-8
15-Mar-21,13,"1,350.30","1,538.75",16,-7
15-Mar-21,14,"1,350.10","1,510.68",19,-7
15-Mar-21,15,"1,329.70","1,473.01",20,-7
15-Mar-21,16,"1,344.60","1,462.95",21,-7
15-Mar-21,17,"1,354.70","1,489.55",23,-7
15-Mar-21,18,"1,426.90","1,560.56",22,-7
15-Mar-21,19,"1,557.50","1,613.81",21,-6
15-Mar-21,20,"1,550.60","1,642.36",19,-5
15-Mar-21,21,"1,517.80","1,581.21",17,-5
15-Mar-21,22,"1,377.70","1,480.93",17,-4
15-Mar-21,23,"1,263.70","1,365.75",16,-5
15-Mar-21,24,"1,202.30","1,276.50",15,-4
16-Mar-21,1,"1,133.40","1,217.72",15,-4
16-Mar-21,2,"1,114.50","1,187.22",14,-3
16-Mar-21,3,"1,120.30","1,175.63",14,-3
16-Mar-21,4,"1,124.10","1,183.74",15,-4
16-Mar-21,5,"1,171.90","1,227.86",15,-4
16-Mar-21,6,"1,268.30","1,320.24",13,-3
16-Mar-21,7,"1,450.20","1,468.70",15,-3
16-Mar-21,8,"1,543.80","1,563.95",14,-3
16-Mar-21,9,"1,518.30","1,565.81",17,-3
16-Mar-21,10,"1,452.20","1,535.64",20,-3
16-Mar-21,11,"1,386.70","1,507.86",22,-4
16-Mar-21,12,"1,321.80","1,473.50",25,-5
16-Mar-21,13,"1,319.10","1,455.97",28,-6
16-Mar-21,14,"1,312.60","1,442.77",31,-5
16-Mar-21,15,"1,299.90","1,396.36",31,-4
16-Mar-21,16,"1,290.10","1,361.76",34,-2
16-Mar-21,17,"1,314.80","1,375.66",36,-2
16-Mar-21,18,"1,383.40","1,444.09",40,0
16-Mar-21,19,"1,450.00","1,490.83",40,2
16-Mar-21,20,"1,506.20","1,515.10",37,4
16-Mar-21,21,"1,447.60","1,455.66",34,5
16-Mar-21,22,"1,307.10","1,353.43",35,5
16-Mar-21,23,"1,177.30","1,236.50",33,6
16-Mar-21,24,"1,119.80","1,150.00",33,6
17-Mar-21,1,"1,075.70","1,097.55",32,4
17-Mar-21,2,"1,073.60","1,070.67",29,5
17-Mar-21,3,"1,049.60","1,071.15",27,5
17-Mar-21,4,"1,049.60","1,084.07",24,9
17-Mar-21,5,"1,095.40","1,123.95",22,10
17-Mar-21,6,"1,219.50","1,220.81",22,13
17-Mar-21,7,"1,385.30","1,367.80",21,12
17-Mar-21,8,"1,435.10","1,462.10",20,11
17-Mar-21,9,"1,452.00","1,469.39",25,13
17-Mar-21,10,"1,353.90","1,432.86",32,12
17-Mar-21,11,"1,306.00","1,396.55",36,11
17-Mar-21,12,"1,257.70","1,363.45",41,12
17-Mar-21,13,"1,232.10","1,328.11",45,11
17-Mar-21,14,"1,206.40","1,298.14",48,17
17-Mar-21,15,"1,192.30","1,268.17",48,17
17-Mar-21,16,"1,197.20","1,255.05",50,19
17-Mar-21,17,"1,247.00","1,270.02",51,17
17-Mar-21,18,"1,316.20","1,316.39",53,20
17-Mar-21,19,"1,420.90","1,351.46",52,21
17-Mar-21,20,"1,512.10","1,391.65",50,23
17-Mar-21,21,"1,465.10","1,347.83",45,24
17-Mar-21,22,"1,278.80","1,260.61",44,26
17-Mar-21,23,"1,080.90","1,158.11",41,28
17-Mar-21,24,983.6,"1,074.55",41,30
18-Mar-21,1,"1,007.80","1,018.85",39,30
18-Mar-21,2,992.6,995.07,38,30
18-Mar-21,3,977.1,985.89,37,30
18-Mar-21,4,983.5,993.58,35,30
18-Mar-21,5,"1,012.10","1,031.08",33,30
18-Mar-21,6,"1,117.90","1,125.72",33,29
18-Mar-21,7,"1,249.20","1,276.11",32,29
18-Mar-21,8,"1,318.00","1,378.96",34,29
18-Mar-21,9,"1,350.60","1,423.02",33,29
18-Mar-21,10,"1,343.30","1,437.14",35,30
18-Mar-21,11,"1,290.20","1,440.95",37,31
18-Mar-21,12,"1,299.00","1,437.78",42,33
18-Mar-21,13,"1,296.60","1,425.48",41,32
18-Mar-21,14,"1,328.80","1,413.40",43,35
18-Mar-21,15,"1,325.80","1,405.28",43,36
18-Mar-21,16,"1,290.40","1,395.35",43,38
18-Mar-21,17,"1,299.40","1,407.61",42,39
18-Mar-21,18,"1,320.00","1,445.11",43,40
18-Mar-21,19,"1,382.40","1,459.10",43,40
18-Mar-21,20,"1,419.50","1,448.43",41,38
18-Mar-21,21,"1,374.40","1,383.34",40,36
18-Mar-21,22,"1,197.60","1,290.49",39,35
18-Mar-21,23,"1,066.00","1,185.71",37,36
18-Mar-21,24,975.2,"1,098.73",38,32
19-Mar-21,1,"1,012.80","1,046.95",37,26
19-Mar-21,2,"1,014.10","1,024.81",35,19
19-Mar-21,3,"1,000.70","1,019.44",33,12
19-Mar-21,4,"1,008.30","1,031.69",31,11
19-Mar-21,5,"1,034.40","1,075.22",29,7
19-Mar-21,6,"1,148.60","1,175.50",26,6
19-Mar-21,7,"1,269.50","1,327.17",24,5
19-Mar-21,8,"1,395.80","1,436.57",22,3
19-Mar-21,9,"1,431.80","1,466.68",21,2
19-Mar-21,10,"1,381.20","1,445.89",23,3
19-Mar-21,11,"1,413.10","1,424.58",25,3
19-Mar-21,12,"1,353.90","1,405.81",27,3
19-Mar-21,13,"1,248.00","1,369.30",30,4
19-Mar-21,14,"1,186.60","1,338.40",34,4
19-Mar-21,15,"1,167.60","1,301.15",36,4
19-Mar-21,16,"1,179.40","1,283.30",37,3
19-Mar-21,17,"1,201.70","1,300.01",37,1
19-Mar-21,18,"1,257.90","1,353.90",38,-1
19-Mar-21,19,"1,339.10","1,399.76",37,0
19-Mar-21,20,"1,387.70","1,439.44",34,2
19-Mar-21,21,"1,327.80","1,400.49",32,3
19-Mar-21,22,"1,249.20","1,328.13",31,1
19-Mar-21,23,"1,122.20","1,235.54",30,4
19-Mar-21,24,"1,051.80","1,149.38",29,4
20-Mar-21,1,"1,050.70","1,090.11",28,4
20-Mar-21,2,"1,028.30","1,062.22",26,5
20-Mar-21,3,"1,026.60","1,045.85",27,5
20-Mar-21,4,"1,005.40","1,045.78",25,6
20-Mar-21,5,"1,046.80","1,063.59",21,11
20-Mar-21,6,"1,091.00","1,108.77",19,12
20-Mar-21,7,"1,148.50","1,182.56",19,11
20-Mar-21,8,"1,206.30","1,260.29",18,11
20-Mar-21,9,"1,269.40","1,303.40",23,13
20-Mar-21,10,"1,243.40","1,305.93",31,10
20-Mar-21,11,"1,223.00","1,277.05",35,11
20-Mar-21,12,"1,121.80","1,234.19",41,13
20-Mar-21,13,"1,085.60","1,190.70",46,14
20-Mar-21,14,"1,038.20","1,146.40",51,15
20-Mar-21,15,"1,020.30","1,112.01",54,16
20-Mar-21,16,"1,052.80","1,106.26",55,15
20-Mar-21,17,"1,088.10","1,132.34",55,15
20-Mar-21,18,"1,192.80","1,193.95",55,14
20-Mar-21,19,"1,271.00","1,236.30",53,15
20-Mar-21,20,"1,345.20","1,277.65",50,15
20-Mar-21,21,"1,287.90","1,250.13",43,16
20-Mar-21,22,"1,206.10","1,188.52",37,17
20-Mar-21,23,"1,110.30","1,111.95",33,19
20-Mar-21,24,"1,031.90","1,042.07",30,18
21-Mar-21,1,988.1,994.85,29,19
21-Mar-21,2,979.8,968.45,27,20
21-Mar-21,3,969.1,958.13,27,18
21-Mar-21,4,948.9,958.5,24,18
21-Mar-21,5,971.1,973.42,24,18
21-Mar-21,6,996.7,"1,010.74",25,18
21-Mar-21,7,"1,057.30","1,068.06",23,17
21-Mar-21,8,"1,103.90","1,135.73",22,17
21-Mar-21,9,"1,129.70","1,188.54",26,21
21-Mar-21,10,"1,092.40","1,203.49",34,23
21-Mar-21,11,"1,087.50","1,185.45",42,23
21-Mar-21,12,"1,059.30","1,160.33",49,22
21-Mar-21,13,"1,021.50","1,129.98",54,20
21-Mar-21,14,"1,011.10","1,091.49",58,17
21-Mar-21,15,981.5,"1,067.04",61,18
21-Mar-21,16,"1,025.40","1,069.22",63,17
21-Mar-21,17,"1,076.40","1,109.50",63,14
21-Mar-21,18,"1,191.10","1,183.21",64,13
21-Mar-21,19,"1,272.40","1,235.47",63,14
21-Mar-21,20,"1,328.40","1,279.26",58,16
21-Mar-21,21,"1,250.80","1,238.85",52,18
21-Mar-21,22,"1,147.00","1,153.03",50,22
21-Mar-21,23,"1,068.10","1,056.95",43,22
21-Mar-21,24,961.3,985.11,36,22
22-Mar-21,1,930.9,945.6,34,23
22-Mar-21,2,940.4,928.56,31,21
22-Mar-21,3,893.1,925.77,28,21
22-Mar-21,4,906.9,944.1,27,19
22-Mar-21,5,947.4,993.99,29,22
22-Mar-21,6,"1,073.00","1,100.30",25,20
22-Mar-21,7,"1,231.30","1,259.09",24,19
22-Mar-21,8,"1,298.60","1,360.17",23,19
22-Mar-21,9,"1,270.90","1,363.90",28,22
22-Mar-21,10,"1,195.60","1,333.99",35,22
22-Mar-21,11,"1,177.80","1,304.59",42,22
22-Mar-21,12,"1,134.20","1,280.40",50,22
22-Mar-21,13,"1,122.50","1,253.66",57,20
22-Mar-21,14,"1,126.30","1,232.71",62,17
22-Mar-21,15,"1,125.50","1,209.74",63,14
22-Mar-21,16,"1,152.90","1,199.23",64,15
22-Mar-21,17,"1,191.50","1,219.36",65,10
22-Mar-21,18,"1,264.90","1,281.62",65,21
22-Mar-21,19,"1,336.30","1,318.76",63,16
22-Mar-21,20,"1,375.90","1,350.35",57,26
22-Mar-21,21,"1,279.90","1,299.72",52,28
22-Mar-21,22,"1,193.60","1,199.67",49,27
22-Mar-21,23,"1,041.70","1,096.68",45,28
22-Mar-21,24,929.5,"1,014.29",40,27
23-Mar-21,1,969.8,967.34,34,26
23-Mar-21,2,955,944.54,33,26
23-Mar-21,3,899.9,940.05,32,25
23-Mar-21,4,905.6,953.2,29,23
23-Mar-21,5,985.4,998.11,28,23
23-Mar-21,6,"1,078.30","1,103.73",26,23
23-Mar-21,7,"1,242.10","1,259.05",26,21
23-Mar-21,8,"1,309.00","1,350.37",26,23
23-Mar-21,9,"1,247.00","1,355.61",30,26
23-Mar-21,10,"1,205.00","1,318.16",36,28
23-Mar-21,11,"1,184.40","1,285.47",44,28
23-Mar-21,12,"1,137.00","1,265.40",51,29
23-Mar-21,13,"1,111.90","1,239.45",51,28
23-Mar-21,14,"1,107.80","1,220.48",56,28
23-Mar-21,15,"1,097.20","1,197.55",60,29
23-Mar-21,16,"1,124.20","1,193.16",67,12
23-Mar-21,17,"1,174.50","1,220.30",67,11
23-Mar-21,18,"1,271.20","1,277.41",67,10
23-Mar-21,19,"1,352.00","1,307.36",64,10
23-Mar-21,20,"1,377.10","1,341.54",62,11
23-Mar-21,21,"1,302.80","1,287.99",56,28
23-Mar-21,22,"1,202.10","1,189.53",53,38
23-Mar-21,23,"1,012.80","1,079.50",51,39
23-Mar-21,24,916,995.48,50,38
24-Mar-21,1,964.3,943.29,46,37
24-Mar-21,2,935.3,920.56,42,35
24-Mar-21,3,888,911.69,39,34
24-Mar-21,4,878,922.48,37,33
24-Mar-21,5,939.1,963.15,34,31
24-Mar-21,6,"1,051.40","1,063.34",34,30
24-Mar-21,7,"1,218.20","1,215.73",32,30
24-Mar-21,8,"1,290.60","1,311.16",31,28
24-Mar-21,9,"1,322.60","1,339.09",34,30
24-Mar-21,10,"1,300.50","1,332.29",38,32
24-Mar-21,11,"1,300.40","1,330.42",43,35
24-Mar-21,12,"1,304.50","1,332.37",49,37
24-Mar-21,13,"1,272.70","1,323.26",54,39
24-Mar-21,14,"1,284.30","1,300.70",56,37
24-Mar-21,15,"1,270.20","1,282.57",58,37
24-Mar-21,16,"1,279.30","1,259.94",59,37
24-Mar-21,17,"1,305.90","1,270.08",60,36
24-Mar-21,18,"1,401.20","1,321.38",60,34
24-Mar-21,19,"1,420.70","1,351.56",58,34
24-Mar-21,20,"1,389.40","1,362.06",56,32
24-Mar-21,21,"1,314.90","1,302.37",53,39
24-Mar-21,22,"1,189.00","1,198.38",52,38
24-Mar-21,23,"1,033.50","1,089.50",50,40
24-Mar-21,24,952.7,"1,000.91",50,41
25-Mar-21,1,880.3,947.21,49,41
25-Mar-21,2,837.9,916.28,48,42
25-Mar-21,3,823.8,901.47,47,43
25-Mar-21,4,836.6,905.53,47,44
25-Mar-21,5,885.1,939.28,46,45
25-Mar-21,6,"1,019.80","1,031.24",46,45
25-Mar-21,7,"1,143.70","1,176.32",46,45
25-Mar-21,8,"1,246.00","1,279.18",47,45
25-Mar-21,9,"1,277.70","1,326.12",46,45
25-Mar-21,10,"1,278.10","1,340.73",48,47
25-Mar-21,11,"1,265.40","1,341.52",51,49
25-Mar-21,12,"1,258.70","1,334.32",52,49
25-Mar-21,13,"1,199.50","1,311.72",53,49
25-Mar-21,14,"1,199.70","1,284.86",56,50
25-Mar-21,15,"1,205.60","1,257.21",59,51
25-Mar-21,16,"1,223.80","1,237.40",61,52
25-Mar-21,17,"1,283.90","1,243.13",65,53
25-Mar-21,18,"1,330.30","1,280.29",67,53
25-Mar-21,19,"1,382.20","1,311.11",66,54
25-Mar-21,20,"1,380.80","1,339.57",62,54
25-Mar-21,21,"1,304.70","1,288.08",60,54
25-Mar-21,22,"1,150.90","1,189.18",57,53
25-Mar-21,23,"1,029.00","1,079.79",55,52
25-Mar-21,24,930.7,989.65,54,52
26-Mar-21,1,899.4,930.69,51,50
26-Mar-21,2,875.2,898.12,50,49
26-Mar-21,3,857.8,882.13,50,48
26-Mar-21,4,853.4,885.25,49,47
26-Mar-21,5,910.1,917.23,54,53
26-Mar-21,6,991.5,"1,000.77",54,53
26-Mar-21,7,"1,144.70","1,136.30",55,53
26-Mar-21,8,"1,304.60","1,238.65",55,53
26-Mar-21,9,"1,338.20","1,299.24",55,54
26-Mar-21,10,"1,347.50","1,331.81",55,54
26-Mar-21,11,"1,310.80","1,353.49",56,54
26-Mar-21,12,"1,343.80","1,363.69",56,55
26-Mar-21,13,"1,309.60","1,354.39",59,56
26-Mar-21,14,"1,282.30","1,324.61",60,57
26-Mar-21,15,"1,258.70","1,275.81",63,59
26-Mar-21,16,"1,253.90","1,248.08",69,57
26-Mar-21,17,"1,267.90","1,263.57",72,57
26-Mar-21,18,"1,309.20","1,287.16",72,56
26-Mar-21,19,"1,356.70","1,289.41",68,56
26-Mar-21,20,"1,327.00","1,295.82",62,53
26-Mar-21,21,"1,263.10","1,245.17",61,43
26-Mar-21,22,"1,147.50","1,157.66",56,40
26-Mar-21,23,"1,023.60","1,063.78",53,37
26-Mar-21,24,929.4,980.39,51,34
27-Mar-21,1,904.1,922.45,48,32
27-Mar-21,2,874.7,888.79,46,32
27-Mar-21,3,858.9,870.54,45,31
27-Mar-21,4,863.3,868.58,45,31
27-Mar-21,5,862.6,883.77,44,32
27-Mar-21,6,887.4,925.27,43,32
27-Mar-21,7,962.4,993.08,43,32
27-Mar-21,8,"1,056.50","1,065.62",43,32
27-Mar-21,9,"1,093.60","1,130.99",43,31
27-Mar-21,10,"1,081.30","1,160.17",44,32
27-Mar-21,11,"1,102.30","1,151.08",46,31
27-Mar-21,12,"1,075.00","1,123.50",49,31
27-Mar-21,13,"1,042.60","1,095.75",51,32
27-Mar-21,14,996.7,"1,066.95",53,31
27-Mar-21,15,"1,014.20","1,044.71",56,31
27-Mar-21,16,"1,043.80","1,043.86",59,30
27-Mar-21,17,"1,094.00","1,076.04",60,28
27-Mar-21,18,"1,219.70","1,133.80",61,28
27-Mar-21,19,"1,260.70","1,168.56",60,27
27-Mar-21,20,"1,244.30","1,201.86",50,34
27-Mar-21,21,"1,171.20","1,175.87",45,34
27-Mar-21,22,"1,130.70","1,111.68",42,33
27-Mar-21,23,"1,039.20","1,034.66",40,33
27-Mar-21,24,930.2,960.63,39,33
28-Mar-21,1,896.9,909.24,38,33
28-Mar-21,2,865.9,880.07,39,34
28-Mar-21,3,851.5,863.21,39,35
28-Mar-21,4,847.2,857.38,40,35
28-Mar-21,5,861.3,867.03,40,35
28-Mar-21,6,884.1,900.33,40,34
28-Mar-21,7,925.6,948.17,40,34
28-Mar-21,8,986.9,"1,023.62",40,35
28-Mar-21,9,"1,077.80","1,125.60",40,35
28-Mar-21,10,"1,164.90","1,211.68",40,35
28-Mar-21,11,"1,195.80","1,267.04",40,36
28-Mar-21,12,"1,226.10","1,306.44",41,37
28-Mar-21,13,"1,240.80","1,334.62",41,38
28-Mar-21,14,"1,266.60","1,335.40",41,39
28-Mar-21,15,"1,236.60","1,324.04",42,40
28-Mar-21,16,"1,256.30","1,320.62",43,39
28-Mar-21,17,"1,252.00","1,350.93",43,40
28-Mar-21,18,"1,318.30","1,380.20",44,41
28-Mar-21,19,"1,309.80","1,359.13",44,41
28-Mar-21,20,"1,299.50","1,324.85",44,41
28-Mar-21,21,"1,230.70","1,256.09",43,41
28-Mar-21,22,"1,157.90","1,163.70",42,39
28-Mar-21,23,"1,030.50","1,064.08",41,39
28-Mar-21,24,971.5,986.02,41,39
29-Mar-21,1,849.6,935.61,41,39
29-Mar-21,2,825.9,906.82,40,39
29-Mar-21,3,821.6,896.77,41,39
29-Mar-21,4,841.7,910.18,44,35
29-Mar-21,5,890.1,958.87,42,31
29-Mar-21,6,988.2,"1,059.86",40,28
29-Mar-21,7,"1,163.60","1,210.50",40,27
29-Mar-21,8,"1,254.10","1,303.67",40,27
29-Mar-21,9,"1,308.90","1,341.48",42,26
29-Mar-21,10,"1,261.50","1,336.63",41,24
29-Mar-21,11,"1,255.90","1,320.05",42,25
29-Mar-21,12,"1,236.60","1,301.56",44,24
29-Mar-21,13,"1,197.00","1,281.99",45,22
29-Mar-21,14,"1,197.60","1,249.72",45,20
29-Mar-21,15,"1,193.50","1,222.08",47,16
29-Mar-21,16,"1,203.10","1,212.45",47,14
29-Mar-21,17,"1,246.30","1,243.75",48,6
29-Mar-21,18,"1,334.20","1,307.37",47,15
29-Mar-21,19,"1,390.80","1,348.49",45,8
29-Mar-21,20,"1,442.20","1,381.92",43,3
29-Mar-21,21,"1,366.90","1,345.68",40,7
29-Mar-21,22,"1,262.20","1,254.07",39,7
29-Mar-21,23,"1,138.80","1,145.35",38,9
29-Mar-21,24,"1,034.10","1,062.03",33,9
30-Mar-21,1,"1,008.00","1,013.19",35,10
30-Mar-21,2,978.9,989.09,33,10
30-Mar-21,3,976.2,979.83,30,12
30-Mar-21,4,981,991.99,24,14
30-Mar-21,5,"1,056.20","1,035.38",25,17
30-Mar-21,6,"1,160.20","1,136.29",24,18
30-Mar-21,7,"1,300.00","1,285.08",23,17
30-Mar-21,8,"1,412.90","1,362.54",24,16
30-Mar-21,9,"1,355.40","1,358.51",30,21
30-Mar-21,10,"1,265.60","1,323.27",35,20
30-Mar-21,11,"1,230.60","1,288.87",43,19
30-Mar-21,12,"1,188.10","1,262.96",48,20
30-Mar-21,13,"1,139.70","1,236.34",52,16
30-Mar-21,14,"1,147.40","1,215.03",55,16
30-Mar-21,15,"1,138.80","1,191.73",57,19
30-Mar-21,16,"1,148.60","1,184.19",61,19
30-Mar-21,17,"1,196.40","1,207.10",62,19
30-Mar-21,18,"1,285.50","1,264.59",61,23
30-Mar-21,19,"1,382.40","1,302.01",60,24
30-Mar-21,20,"1,373.50","1,335.89",56,24
30-Mar-21,21,"1,310.50","1,296.97",52,25
30-Mar-21,22,"1,239.80","1,201.03",50,26
30-Mar-21,23,"1,095.10","1,092.40",48,28
30-Mar-21,24,"1,007.60","1,006.77",47,28
31-Mar-21,1,903.6,952.87,45,28
31-Mar-21,2,891.7,927.13,43,29
31-Mar-21,3,887.3,909.6,42,30
31-Mar-21,4,881.3,915.77,41,32
31-Mar-21,5,918.5,957.13,40,33
31-Mar-21,6,"1,032.70","1,054.83",41,33
31-Mar-21,7,"1,201.20","1,198.33",40,34
31-Mar-21,8,"1,297.50","1,286.34",43,37
31-Mar-21,9,"1,320.50","1,318.89",44,38
31-Mar-21,10,"1,308.80","1,331.01",47,41
31-Mar-21,11,"1,324.90","1,333.88",50,43
31-Mar-21,12,"1,308.10","1,331.39",54,46
31-Mar-21,13,"1,310.10","1,326.02",57,47
31-Mar-21,14,"1,328.20","1,316.88",58,47
31-Mar-21,15,"1,304.50","1,306.81",63,49
31-Mar-21,16,"1,304.90","1,296.28",64,49
31-Mar-21,17,"1,313.60","1,310.23",62,50
31-Mar-21,18,"1,344.40","1,348.97",60,50
31-Mar-21,19,"1,377.60","1,361.74",60,50
31-Mar-21,20,"1,370.30","1,349.13",58,51
31-Mar-21,21,"1,261.30","1,284.16",58,51
31-Mar-21,22,"1,156.40","1,181.68",58,51
31-Mar-21,23,"1,020.20","1,074.26",58,52
31-Mar-21,24,919.8,990.51,56,51
1-Apr-21,1,884.7,931.81,55,51
1-Apr-21,2,845,897.17,55,51
1-Apr-21,3,838.7,879.69,54,52
1-Apr-21,4,841.3,884.78,54,52
1-Apr-21,5,891.2,924.91,47,45
1-Apr-21,6,972.3,"1,009.47",44,41
1-Apr-21,7,"1,088.80","1,161.69",43,39
1-Apr-21,8,"1,244.10","1,272.32",39,37
1-Apr-21,9,"1,319.10","1,334.60",39,37
1-Apr-21,10,"1,357.60","1,356.29",39,36
1-Apr-21,11,"1,354.40","1,372.97",40,36
1-Apr-21,12,"1,364.40","1,377.23",39,34
1-Apr-21,13,"1,346.80","1,353.71",41,36
1-Apr-21,14,"1,357.80","1,338.22",43,34
1-Apr-21,15,"1,308.30","1,325.42",44,34
1-Apr-21,16,"1,300.20","1,332.91",41,32
1-Apr-21,17,"1,321.00","1,364.78",41,29
1-Apr-21,18,"1,377.30","1,423.04",38,26
1-Apr-21,19,"1,411.60","1,429.60",36,24
1-Apr-21,20,"1,430.00","1,426.03",34,24
1-Apr-21,21,"1,362.80","1,378.43",34,19
1-Apr-21,22,"1,277.20","1,287.21",32,18
1-Apr-21,23,"1,140.20","1,183.72",31,18
1-Apr-21,24,"1,041.10","1,092.93",31,17
2-Apr-21,1,"1,015.10","1,038.74",31,18
2-Apr-21,2,990,"1,013.90",30,17
2-Apr-21,3,985.9,"1,003.25",27,15
2-Apr-21,4,994.1,"1,009.86",26,14
2-Apr-21,5,"1,012.30","1,050.12",26,13
2-Apr-21,6,"1,133.90","1,141.94",25,11
2-Apr-21,7,"1,268.20","1,282.88",24,9
2-Apr-21,8,"1,310.70","1,371.58",24,9
2-Apr-21,9,"1,376.10","1,397.59",25,9
2-Apr-21,10,"1,314.90","1,386.28",27,7
2-Apr-21,11,"1,297.60","1,370.07",29,8
2-Apr-21,12,"1,274.70","1,350.61",31,10
2-Apr-21,13,"1,290.30","1,330.61",33,11
2-Apr-21,14,"1,239.70","1,318.93",32,11
2-Apr-21,15,"1,239.30","1,303.97",33,12
2-Apr-21,16,"1,204.90","1,304.99",33,12
2-Apr-21,17,"1,234.70","1,330.46",32,13
2-Apr-21,18,"1,351.30","1,363.75",34,13
2-Apr-21,19,"1,396.20","1,385.46",31,12
2-Apr-21,20,"1,392.60","1,409.60",29,12
2-Apr-21,21,"1,348.60","1,376.24",28,11
2-Apr-21,22,"1,289.90","1,296.47",28,11
2-Apr-21,23,"1,182.20","1,197.92",28,12
2-Apr-21,24,"1,070.50","1,104.79",28,13
3-Apr-21,1,"1,064.60","1,045.62",28,13
3-Apr-21,2,"1,008.60","1,010.73",28,13
3-Apr-21,3,999.2,997.52,27,14
3-Apr-21,4,991.8,999.01,24,14
3-Apr-21,5,"1,015.70","1,016.69",22,13
3-Apr-21,6,"1,072.60","1,063.80",20,14
3-Apr-21,7,"1,120.60","1,134.62",19,14
3-Apr-21,8,"1,161.60","1,200.45",19,15
3-Apr-21,9,"1,234.50","1,241.74",25,18
3-Apr-21,10,"1,197.80","1,252.27",32,12
3-Apr-21,11,"1,185.10","1,234.26",36,9
3-Apr-21,12,"1,161.60","1,207.24",39,6
3-Apr-21,13,"1,087.10","1,173.12",40,6
3-Apr-21,14,"1,042.20","1,135.57",42,5
3-Apr-21,15,"1,044.40","1,103.81",46,5
3-Apr-21,16,"1,067.20","1,092.91",48,5
3-Apr-21,17,"1,101.10","1,121.69",48,6
3-Apr-21,18,"1,212.10","1,181.67",49,6
3-Apr-21,19,"1,275.70","1,224.63",48,5
3-Apr-21,20,"1,315.10","1,270.06",45,5
3-Apr-21,21,"1,270.10","1,262.46",42,6
3-Apr-21,22,"1,188.30","1,202.02",34,12
3-Apr-21,23,"1,086.10","1,121.88",29,14
3-Apr-21,24,994.9,"1,049.18",28,15
4-Apr-21,1,992,997.75,27,15
4-Apr-21,2,970.9,965.88,25,15
4-Apr-21,3,944.2,957.88,24,15
4-Apr-21,4,938.6,958.91,23,15
4-Apr-21,5,957.1,972.87,21,14
4-Apr-21,6,991.4,"1,008.75",21,16
4-Apr-21,7,"1,033.50","1,063.25",20,13
